CELLID,LAT,LON,MONTH,DAY,AEZID,PHIHOXsd2,CRFVOLsd2,SNDPPTsd2,CLYPPTsd2,SLTPPTsd2,CECsd2,NTOxd1,EACKCLsd2,DRAINFAO,BLDsd2,ORCDRCsd2,Country
15417,-24.875,33.875,11,5,9,59.89268162,0.058171745,82.09981235,10.73612725,7.170226075,7.680725583,0.913754713,1.053604951,4.989009025,1333.16,5.659101063,Mozambique
15418,-24.875,34.125,11,2,9,59.3362069,0.795910184,77.34502807,13.52656375,9.128809142,9.054631115,1.085223034,3.266870247,4.69276263,1335.05,9.113773055,Mozambique
15419,-24.875,34.375,10,30,9,59.49449322,1.105826018,80.26368715,11.66975259,8.055865922,7.937430168,0.843590423,2.347246801,5.085873903,1332.25,8.365682362,Mozambique
15420,-24.875,34.625,10,30,9,59.62438368,2.282384581,79.02106679,12.59524877,8.407888839,8.634692963,1.00490363,2.705814434,5.058718064,1322.23,11.06633797,Mozambique
15421,-24.875,44.125,10,23,8,69.58129261,4.20954576,63.34754634,23.06280611,13.58619034,12.90924806,0.84432248,0.083702739,3.964275425,1383.43,11.49927975,Madagascar
15422,-24.875,46.125,9,29,10,68.02667144,3.20119932,61.4485814,24.77919986,13.78304842,13.3396581,0.996840686,0.038794236,3.6787792,1365.82,12.5334288,Madagascar
15423,-24.875,46.375,9,29,10,65.79075796,3.477833393,57.19199142,27.0313729,15.77404362,12.35788345,1.174314801,0.060220083,3.797640329,1339.95,15.67697533,Madagascar
15424,-24.875,46.625,9,29,10,59.66505852,5.604752971,53.10560172,30.64263379,16.2474761,11.2369338,2.024411774,0.86548659,4.803359242,1292.53,22.20271598,Madagascar
15425,-24.875,46.875,9,29,10,55.97891163,5.889732821,53.19176124,30.58457689,16.22410866,12.46305067,2.985735413,2.071388347,4.28746314,1297.69,29.40827451,Madagascar
15426,-24.875,47.125,9,29,10,58.01042429,3.888624726,53.22695684,31.14246525,15.63204097,13.92062911,2.218396122,3.412024143,3.387893197,1339.04,22.16367959,Madagascar
15427,-25.125,25.625,3,4,5,64.86191756,5.31155914,68.32087814,18.85501792,12.81926523,7.588172043,0.742983512,0.317077634,4.96281362,1516.06,6.721863799,Botswana
15428,-25.125,25.875,11,27,5,66.44585987,2.703866511,62.17107742,24.2769355,13.55970216,14.42181753,0.790081277,0.144074152,4.298465955,1523.74,6.735713645,Afrique du Sud
15429,-25.125,26.375,11,29,8,71.17121144,2.138220831,49.74626732,34.03835494,16.21850693,22.38283415,0.840116405,0.078824481,3.577112204,1494.87,5.477603934,Afrique du Sud
15430,-25.125,27.125,3,3,8,66.66443193,1.490122464,47.37972647,35.4549924,17.16286761,20.95003129,1.085210779,0.698450654,3.774380978,1458.83,10.57379101,Afrique du Sud
15431,-25.125,27.625,11,5,8,67.46829443,1.648868616,56.98390126,25.02808336,17.99114569,12.29755836,1.096574992,1.061239692,4.003577498,1437.69,9.828637868,Afrique du Sud
15432,-25.125,29.125,11,3,8,63.90292219,0.767120832,71.20437433,16.16009322,12.6318573,6.729562567,0.997895032,0.495576846,4.413230549,1462.61,6.071889566,Afrique du Sud
15433,-25.125,29.375,11,2,8,63.06525826,1.190582759,65.86581327,18.9984782,15.12559305,7.863485811,1.196576223,0.50437822,4.342583475,1391.62,9.901709784,Afrique du Sud
15434,-25.125,29.625,8,19,12,62.06994633,0.595438283,55.67325581,26.73953488,17.58729875,11.88792487,1.415072093,0.972440706,4.648211091,1346.25,13.78264758,Afrique du Sud
15435,-25.125,29.875,8,28,12,65.68655515,1.53108507,47.55148045,32.88201091,19.56087307,16.02486806,1.52339923,0.809982071,4.282136148,1305.46,16.94373379,Afrique du Sud
15436,-25.125,30.125,10,4,12,61.56255037,1.020238202,46.7118295,33.22790364,20.05265514,14.13620489,1.624613593,0.838139888,4.798244829,1262.93,18.65317453,Afrique du Sud
15437,-25.125,30.375,9,22,13,59.15396328,1.082579489,51.65965069,28.98674429,19.3520824,11.81173309,1.584361845,0.897622196,4.503269145,1298.96,14.32252575,Afrique du Sud
15438,-25.125,30.875,2,13,9,53.44500314,2.851216665,44.6306007,35.18559756,20.18460986,13.34497621,2.865455329,1.664736643,4.989314896,1206.08,24.96695699,Afrique du Sud
15439,-25.125,31.125,2,19,8,57.13580911,3.249461787,55.10100466,26.73188016,18.16756369,10.25215285,1.765080462,1.035835037,4.986275565,1331.71,14.9426803,Afrique du Sud
15440,-25.125,32.125,12,5,8,67.0728673,1.122037915,43.16795024,37.43463665,19.39998025,24.84093602,1.234893461,0.428768049,3.678218799,1293.56,17.04680095,Mozambique
15441,-25.125,32.375,12,8,8,67.26177261,0.148791406,56.88513876,27.30769919,15.80259624,15.76248881,0.947184957,0.380301737,3.253536258,1342.37,14.6870188,Mozambique
15442,-25.125,32.625,12,5,8,66.1694718,0.512891674,68.77457475,19.60787825,11.6217547,13.16615936,0.800965801,0.479846571,3.387914056,1383.36,11.93679499,Mozambique
15443,-25.125,32.875,11,16,8,63.24774042,0.57791034,54.05404917,28.57682574,17.36885394,18.51193059,1.036866594,0.834524603,2.948210412,1352.03,14.90401302,Mozambique
15444,-25.125,33.125,11,10,9,58.91407858,0.551955607,74.31074913,16.07607626,9.612637609,8.027208449,0.722823234,1.634686146,4.226796742,1352.43,9.006802112,Mozambique
15445,-25.125,33.375,11,8,9,58.19258216,1.267323944,75.70450704,14.69333333,9.60713615,9.662723005,0.980496243,2.596703051,4.40084507,1357.54,13.91680751,Mozambique
15446,-25.125,33.625,11,8,9,61.34014316,0.907694602,50.78645989,31.55189383,17.6543394,28.36773039,1.856613628,3.502889773,2.434536236,1332.91,30.45690426,Mozambique
15447,-25.125,33.875,11,5,9,60.81528418,0.993471582,82.98271889,10.14093702,6.892089094,8.127112135,1.200377494,0.612247657,5.520353303,1326.03,7.537250384,Mozambique
15448,-25.125,44.125,10,20,8,69.51458753,4.860160966,66.91197183,20.27716298,12.82293763,11.90140845,0.716311871,0.176750168,4.087022133,1416.2,9.497987928,Madagascar
15449,-25.125,44.375,10,18,9,69.54068999,3.073686741,64.99122491,22.19689867,12.81920904,12.68385623,0.844148575,0.100091936,3.974395961,1374.65,11.708138,Madagascar
15450,-25.125,44.625,10,13,9,68.01385092,2.847002005,64.66019683,21.96491708,13.38080919,12.65071988,0.884093766,0.104841773,3.946601057,1366.38,11.80745398,Madagascar
15451,-25.125,44.875,9,28,10,66.58943126,1.892610837,72.10935961,18.41558442,9.473622929,11.19596955,0.629080161,0.006746998,4.558978952,1409.66,9.17778773,Madagascar
15452,-25.125,46.125,9,29,10,68.52258627,5.094998061,67.79720822,20.6148701,11.58782474,11.36128344,0.817165374,0.001406628,4.586079876,1429.97,10.37708414,Madagascar
15453,-25.125,46.375,9,29,10,69.88129206,5.918169583,62.6192463,23.2756393,14.09650067,13.93930013,1.145600537,0.055212574,4.202018843,1395.35,13.14427995,Madagascar
15454,-25.125,46.625,9,29,10,62.37287042,6.393391843,58.77039236,26.6214507,14.61977284,12.46566856,1.555455987,0.52481341,4.653588023,1361.78,18.34086216,Madagascar
15455,-25.125,46.875,9,29,10,60.22015766,4.547297297,58.69059685,27.30518018,14.0152027,14.41863739,2.259508727,3.408897666,3.960304054,1366.84,22.25844595,Madagascar
15456,-25.375,25.125,3,1,12,66.64211376,3.952539027,75.03965548,15.8827382,9.084245469,5.977839584,0.369778665,0.069519945,4.684012202,1617.48,3.120760811,Botswana
15457,-25.375,25.375,2,27,12,61.17591097,3.335397595,73.91491653,16.61541913,9.462843296,5.929366362,0.444871926,0.076587822,4.971190092,1580.16,3.3181655,Botswana
15458,-25.375,25.875,1,29,5,66.43001883,2.478525957,61.23150722,22.77216892,15.98995786,11.05550076,0.897922173,0.28001728,4.629068412,1485.24,7.866672644,Afrique du Sud
15459,-25.375,26.375,2,20,8,63.29471783,0.651467269,58.26555305,24.62546275,17.10690745,13.111693,0.904743113,0.427996732,3.726952596,1487.5,3.995665914,Afrique du Sud
15460,-25.375,26.625,2,14,8,66.12435932,0.514701915,56.32470102,27.08497437,16.57917453,15.50633936,0.838951262,0.402836166,3.682312742,1491.31,4.822947577,Afrique du Sud
15461,-25.375,26.875,1,27,8,68.30930149,1.096965344,52.73451248,30.15720955,17.11510145,16.29798887,0.849701292,0.410342054,3.739989226,1478.52,7.792601903,Afrique du Sud
15462,-25.375,27.375,11,4,8,64.20960857,1.280628462,63.79484152,23.06357279,13.13531923,9.972572882,0.8812087,1.165200799,3.786940332,1510.51,5.197075652,Afrique du Sud
15463,-25.375,27.625,11,4,8,62.5115178,1.668851862,65.39943549,20.3237731,14.2806155,7.855321861,0.936217972,0.872869069,3.682600382,1498.73,6.647182009,Afrique du Sud
15464,-25.375,27.875,11,1,8,63.96307582,0.572683277,65.00501882,21.15603155,13.8412798,10.34065245,0.84425578,0.555822997,3.725936548,1550.64,5.204516939,Afrique du Sud
15465,-25.375,28.125,11,1,5,63.93235848,0.53601866,67.73687988,19.26338925,13.0034987,8.861577106,0.845927872,0.609573517,3.857001884,1553.14,4.778326007,Afrique du Sud
15466,-25.375,28.375,11,1,8,63.67582615,0.134518678,62.49712644,21.32534124,16.17582615,8.22575431,1.193202946,0.898102459,3.686332615,1469.9,6.851382902,Afrique du Sud
15467,-25.375,28.875,7,17,12,62.15776264,0.318662603,64.05405163,20.78468985,15.15901757,8.512638939,1.227303334,1.454576281,4.809429903,1413.98,8.591789172,Afrique du Sud
15468,-25.375,29.375,7,26,8,64.01008326,1.285383904,53.27520814,27.51766883,19.20508788,11.72025902,1.40890444,0.721089251,4.565587419,1346.78,13.41637373,Afrique du Sud
15469,-25.375,29.625,8,8,5,63.67952629,1.10667504,49.6550332,30.57464561,19.7635026,11.93647945,1.462324601,0.771554485,4.684819666,1303.12,15.7541719,Afrique du Sud
15470,-25.375,29.875,10,10,12,62.9590958,1.151865806,46.16666667,35.28354862,18.53830283,16.60396484,1.628507355,0.740636794,4.204969501,1291.25,16.62764621,Afrique du Sud
15471,-25.375,30.125,9,16,13,56.76291248,1.118364419,49.42799498,31.28353659,19.2873924,11.64768651,1.66322274,0.971209173,4.537571736,1244.68,21.23888092,Afrique du Sud
15472,-25.375,30.375,9,10,13,57.52783092,1.592876013,51.00528378,29.6817892,19.31055844,11.88302815,1.741136922,1.196032981,4.510066503,1279.41,18.3832559,Afrique du Sud
15473,-25.375,30.625,8,5,13,55.80346095,2.400430377,49.29740877,31.96691473,18.72446875,12.96225231,2.460989868,1.798565944,4.972115126,1211.61,23.1553842,Afrique du Sud
15474,-25.375,30.875,2,10,9,55.12285894,2.560398171,51.44166442,30.34265985,18.21504798,11.19397363,2.116012733,1.383919289,4.99031477,1262.36,17.47932921,Afrique du Sud
15475,-25.375,31.125,2,17,9,57.93585718,3.97730331,57.22310936,25.16165785,17.6143357,9.593522921,1.472830626,0.833604826,4.98474926,1315.68,13.75347627,Afrique du Sud
15476,-25.375,31.375,10,16,8,61.7457171,4.744371693,59.63342004,21.76849942,18.594134,10.79899543,1.218967799,0.51476832,4.918916495,1357.54,12.28280563,Afrique du Sud
15477,-25.375,31.625,11,26,8,63.09293347,1.405764569,59.19269103,23.32710784,17.48361318,10.98572326,1.135817095,0.293422676,4.419861722,1387,11.13666158,Afrique du Sud
15478,-25.375,31.875,12,5,8,62.13541199,1.382514152,48.80474436,32.65172073,18.53571749,14.23901519,1.282297959,0.457572671,4.193907808,1352.76,15.3361488,Afrique du Sud
15479,-25.375,32.125,12,5,8,67.16278861,1.303297098,42.40086246,37.45314886,20.14311383,26.34758782,1.33822918,0.427691231,3.812775133,1297.56,18.32935046,Mozambique
15480,-25.375,32.375,12,8,8,63.39964077,0.114683431,69.2908846,19.90193085,10.813022,10.95617423,0.927154556,0.387544526,3.913695555,1332.99,15.45819488,Mozambique
15481,-25.375,32.625,11,23,8,62.53095281,0.022160416,79.14812489,14.17800108,6.670375022,7.659249955,0.822893952,0.556153911,3.849452718,1340.73,14.10174053,Mozambique
15482,-25.375,32.875,11,13,8,60.64486496,1.300385817,64.96059159,22.0699063,12.96518464,16.78357523,1.134970328,1.978746995,3.375068896,1353.36,19.38554106,Mozambique
15483,-25.375,33.125,11,7,9,58.24001433,1.961132008,76.55239119,14.11535017,9.34013971,8.029374888,0.955048899,1.680222153,4.555436145,1332.85,11.15421816,Mozambique
15484,-25.375,44.875,9,29,10,69.44053865,4.994403638,67.55403987,19.1547744,13.29573277,12.80255334,0.866310598,0.086601601,4.199195523,1405.18,11.46764603,Madagascar
15485,-25.375,45.375,9,29,10,66.71661734,3.112904672,71.45072191,17.08232446,11.47628015,11.64361941,0.791342121,0.013188386,4.285086539,1382.72,11.84207694,Madagascar
15486,-25.375,45.625,9,29,10,66.2091064,4.83585763,68.37381674,18.71601666,12.90761075,11.86558122,0.925219897,0.01624078,4.161491859,1387.98,12.35460053,Madagascar
15487,-25.375,45.875,9,29,10,65.35502591,5.98880829,74.31067358,15.24041451,10.45865285,10.10031088,0.803406839,2.61E-05,4.86238342,1422.34,10.7842487,Madagascar
15488,-25.625,25.125,3,1,5,65.63007546,3.244250808,78.40621631,12.81548688,8.772367948,5.45014373,0.456777219,0.037845865,4.63582465,1599.15,2.935321595,Botswana
15489,-25.625,25.375,2,27,12,62.7065276,3.093148714,75.66166157,14.93688186,9.396061859,5.075525985,0.444333933,0.086737547,4.960079122,1590.05,2.484804891,Botswana
15490,-25.625,25.625,1,25,12,64.69662114,2.864485981,74.6001977,15.13021208,10.27345435,6.593008627,0.551104512,0.083653659,4.929097771,1529.81,3.356308411,Afrique du Sud
15491,-25.625,25.875,1,20,12,73.34217387,2.654589589,61.61530163,22.53942282,15.85022026,11.35889598,1.063885732,0.200145987,4.025622584,1439.9,5.914501483,Afrique du Sud
15492,-25.625,26.375,2,8,12,60.71004587,1.869412717,56.28293911,25.07635579,18.63665797,11.27358575,1.250951254,0.819117576,4.600143898,1399.28,7.153431064,Afrique du Sud
15493,-25.625,26.875,2,5,12,65.34053665,1.721411849,56.24698361,26.41247974,17.33873582,9.78552134,1.12452332,0.789013428,4.559517378,1370.81,10.16423555,Afrique du Sud
15494,-25.625,27.125,1,25,8,65.89322308,4.128348014,52.79615315,29.87812331,17.31907244,15.74797771,0.953932049,0.617563172,4.093025346,1440.18,9.807567859,Afrique du Sud
15495,-25.625,27.375,1,27,8,73.64744512,4.750359842,39.35138539,42.15563152,18.4904642,33.05919395,1.127299207,0.567264483,3.124145376,1449.02,9.67029507,Afrique du Sud
15496,-25.625,27.625,11,1,8,69.41035104,3.842664266,45.0680468,36.939964,17.98766877,26.80828083,1.126868945,0.627684158,3.597569757,1449.09,10.81332133,Afrique du Sud
15497,-25.625,27.875,11,1,5,67.07071623,2.449320036,50.04288305,32.30815956,17.64913871,21.2149592,1.146826018,0.73240417,3.908612874,1437.38,11.72810517,Afrique du Sud
15498,-25.625,28.125,10,28,12,64.25146304,1.180246691,54.96029531,28.11911407,16.92149095,13.5502836,1.154969567,0.943488519,4.076798415,1447.38,10.23282615,Afrique du Sud
15499,-25.625,28.375,1,30,12,63.04538073,0.5134428,58.8691808,24.07578492,17.05232768,10.19063515,1.099043936,0.934338225,4.035005413,1440.25,8.762540599,Afrique du Sud
15500,-25.625,28.625,7,16,12,60.64061372,0.239891697,61.68456679,22.12707581,16.18772563,8.192599278,1.367617148,1.689504565,4.791696751,1429.02,8.6933213,Afrique du Sud
15501,-25.625,28.875,7,28,12,61.76101025,0.378752472,62.13005573,22.08107136,15.7946252,8.532356642,1.34469396,1.684895738,4.879201869,1409.37,8.343609563,Afrique du Sud
15502,-25.625,29.125,7,26,5,62.43236932,0.686545716,56.96272678,24.58846776,18.45599066,10.65367343,1.45726226,1.270854588,4.789473684,1345.76,11.29935333,Afrique du Sud
15503,-25.625,29.375,8,22,5,61.48103541,0.710408053,57.07352148,25.15441309,17.77655941,10.69755528,1.604174906,1.616609292,4.788333633,1359.48,11.14668344,Afrique du Sud
15504,-25.625,29.625,10,16,5,59.29518235,1.285907249,57.89104007,24.97442593,17.1421882,9.721296713,1.659388564,1.5456481,4.612787033,1351.99,11.62026114,Afrique du Sud
15505,-25.625,29.875,10,4,5,59.47932619,1.862805153,50.88163229,29.71930457,19.40149536,14.26195838,1.700664805,0.873449939,4.16376903,1297.53,15.93108729,Afrique du Sud
15506,-25.625,30.125,9,10,13,57.37433588,1.407744259,49.10607834,30.05583071,20.83610986,11.81972085,1.786307969,1.380627193,4.41521837,1305.51,17.48257542,Afrique du Sud
15507,-25.625,30.375,9,10,13,57.12139455,1.441099829,48.78605445,32.43615779,18.78066313,12.29032258,1.958815706,1.538124448,4.759547129,1216.59,19.87941414,Afrique du Sud
15508,-25.625,31.125,2,12,9,58.19933495,4.050957131,46.07666038,32.6933585,21.23393547,13.48171115,1.56216051,1.043832143,4.967107037,1216.93,17.19547048,Afrique du Sud
15509,-25.625,31.375,9,26,9,57.54105585,4.07815451,42.46164223,35.0853494,22.45237881,15.98417124,2.28839392,1.05987488,4.967892796,1228.15,21.64466229,Afrique du Sud
15510,-25.625,31.625,10,22,8,60.05304483,1.641741989,53.25180316,28.00511275,18.73961472,12.10590706,1.208401989,0.374815144,4.750844517,1321.46,13.7419885,Afrique du Sud
15511,-25.625,31.875,12,2,8,61.75409688,1.594093283,48.15298037,33.47100666,18.37808392,14.43111831,1.23196137,0.449370138,4.240680713,1347.03,15.2145687,Afrique du Sud
15512,-25.625,32.125,12,4,8,66.65655657,1.489424894,40.93501935,39.32166322,19.74295743,25.35532355,1.366439923,0.43564699,3.829178292,1289.84,18.94113941,Mozambique
15513,-25.625,32.375,12,2,8,62.33839518,0.120855423,72.80168928,18.02309282,9.179171534,9.135232276,1.012723063,0.273328596,4.310899452,1326.43,14.00152754,Mozambique
15514,-25.625,32.625,11,14,8,62.18235401,0.446771853,75.04461371,16.34439608,8.611080885,11.55939427,0.882174374,0.931389004,3.686525209,1347.34,13.9682626,Mozambique
15515,-25.625,32.875,11,7,8,60.98673647,1.636300175,60.79057592,24.98080279,14.22547993,20.70122164,1.304820941,2.895628375,2.785340314,1345.19,20.21361257,Mozambique
15516,-25.625,45.375,9,29,10,67.72747313,5.588591899,70.06117388,16.67070818,13.27914026,10.58252962,1.097407823,0.111754843,4.003582254,1397.13,12.08983191,Madagascar
15517,-25.875,25.125,2,27,5,62.96219622,2.036093609,83.28181818,9.50990099,7.196579658,5.239783978,0.480632133,0.039928306,4.993249325,1537,2.410441044,Afrique du Sud
15518,-25.875,25.375,2,24,12,61.7266389,2.753712423,81.60240855,10.14215864,8.257968127,4.930188338,0.494588464,0.159788359,5.014487505,1507.34,1.722835929,Afrique du Sud
15519,-25.875,25.625,1,25,12,70.50307303,3.970986985,70.19134129,17.35195228,12.45661605,11.76861894,0.656775488,0.388930287,4.36659436,1462.56,2.500994215,Afrique du Sud
15520,-25.875,25.875,1,18,12,73.82375203,2.470445125,57.91250676,25.18652009,16.90214453,15.1367814,1.190480897,0.324729888,3.649396288,1385.11,6.230491981,Afrique du Sud
15521,-25.875,26.125,2,11,12,66.67846209,2.503871781,58.13605258,24.60858995,17.25679813,14.26940393,1.336344318,0.852173383,3.992976769,1399.41,10.52287052,Afrique du Sud
15522,-25.875,26.375,2,6,12,63.57504505,1.91018018,59.56288288,23.41441441,17.02702703,12.65936937,1.354735946,0.64455953,4.132702703,1415.66,10.44711712,Afrique du Sud
15523,-25.875,26.625,2,5,12,59.05467483,2.041433976,62.96126824,21.95352189,15.08376869,9.225364799,1.278623582,0.518594428,4.289227166,1455.3,6.832912989,Afrique du Sud
15524,-25.875,26.875,2,2,12,60.76307248,2.795077533,61.28777497,23.63252795,15.07762351,8.908763072,1.343613685,0.69365228,4.409484313,1417.3,8.26388388,Afrique du Sud
15525,-25.875,27.125,2,4,12,61.27983057,2.763518385,57.26153569,26.43348955,16.29758472,9.686553713,1.390988374,0.857461653,4.328226388,1374.82,10.60210887,Afrique du Sud
15526,-25.875,27.375,1,30,12,62.3916065,3.347472924,55.34476534,26.79819495,17.86543321,11.90361011,1.344983844,0.8419537,4.490703971,1390.63,12.70884477,Afrique du Sud
15527,-25.875,27.625,2,11,12,62.36387387,3.516126126,54.01333333,28.29810811,17.69117117,13.39612613,1.325264233,0.774356216,4.581801802,1390.74,13.61423423,Afrique du Sud
15528,-25.875,27.875,10,31,5,62.91657549,2.138129103,57.71799781,25.28756382,16.98705325,14.12335886,1.234535557,0.803496261,4.570295405,1405.63,13.279814,Afrique du Sud
15529,-25.875,28.125,8,3,12,62.47312506,1.515980913,59.24272981,23.80030611,16.95444314,11.70370037,1.257662915,1.034782136,4.183667957,1414.72,11.24966238,Afrique du Sud
15530,-25.875,28.375,8,12,12,62.00342929,0.453478928,59.03357098,24.06172728,16.8971212,10.91580182,1.360202959,0.813466744,4.161718256,1396.77,11.67728544,Afrique du Sud
15531,-25.875,28.625,8,18,5,60.5855323,0.279617834,60.25059145,23.49736124,16.25186533,10.11082803,1.348638399,1.181496975,4.497179254,1416.51,9.516742493,Afrique du Sud
15532,-25.875,28.875,8,18,5,60.9064839,0.699702408,59.9995491,23.27937596,16.7116061,10.1057805,1.427330146,1.391061679,4.651726937,1399.02,9.150870232,Afrique du Sud
15533,-25.875,29.125,8,26,5,61.22977726,2.583280729,55.46875282,26.51510506,18.00883759,12.41202994,1.666125619,1.730752041,4.251781044,1359.86,10.77969159,Afrique du Sud
15534,-25.875,29.375,10,16,5,60.90216498,3.018178496,55.0064858,26.72111081,18.27651411,12.51749338,1.748227824,1.515420434,4.116104869,1358.65,11.57888006,Afrique du Sud
15535,-25.875,29.625,10,13,5,59.95390233,3.76631675,54.22829758,27.5696942,18.19899589,13.09584665,1.826299405,1.412792063,3.795070744,1343.46,12.90661798,Afrique du Sud
15536,-25.875,29.875,9,22,5,58.17805477,1.950050041,53.03111637,27.74688381,19.21954326,11.22964243,1.8160686,1.187235801,4.148030207,1347.1,15.84942225,Afrique du Sud
15537,-25.875,30.125,9,12,13,57.98946412,1.320345141,54.6017257,28.43533152,16.96276113,10.01771117,1.715279746,1.282053251,4.394641235,1306.41,15.91562216,Afrique du Sud
15538,-25.875,30.375,9,11,13,58.29124989,1.980895738,48.4048842,32.2570064,19.33567631,12.34369649,1.856813553,1.5837247,4.816076417,1225.07,19.4922051,Afrique du Sud
15539,-25.875,30.625,8,3,9,59.00571688,2.70553539,55.17758621,27.04346642,17.77994555,10.91705989,1.406064336,1.157022295,4.79137931,1261.66,13.65235935,Afrique du Sud
15540,-25.875,31.375,2,18,9,56.67690917,2.905467691,46.97279711,32.09615906,20.92625395,12.73709896,1.926471938,1.208722728,5.047989155,1183.74,20.59972887,Swaziland
15541,-25.875,31.625,10,10,8,60.52974839,1.155963303,61.57216823,21.73394495,16.69479517,9.113361795,1.02991298,0.479350394,4.756835317,1336.02,12.99600327,Swaziland
15542,-25.875,31.875,10,25,8,60.83498916,1.445177023,45.45447977,33.32162211,21.21947254,15.06006142,1.312056899,0.863765895,4.411759393,1273.33,16.76977962,Afrique du Sud
15543,-25.875,32.125,11,8,8,64.26515902,2.236958285,41.16839355,37.19965763,21.6329399,20.42111902,1.533716551,1.049252995,4.386160915,1213.54,20.35408595,Mozambique
15544,-25.875,32.375,11,20,8,63.40980446,1.252914716,67.33902506,21.12521803,11.53144221,13.72193152,0.972339575,0.421352969,4.447259708,1367.68,11.52152759,Mozambique
15545,-25.875,32.625,11,3,8,62.71115098,2.830527187,69.24965498,19.00165609,11.75131107,13.23902843,0.914489925,0.891970329,4.001794093,1369.47,11.06375932,Mozambique
15546,-26.125,24.375,11,16,4,65.06750407,3.462859208,84.06235315,9.84050244,6.099403579,5.095246702,0.384422285,0.033144921,5.066148563,1586.41,3.184800289,Afrique du Sud
15547,-26.125,24.625,11,16,4,63.47418686,2.298945851,81.60077484,10.050455,8.343904856,5.473195783,0.469712136,0.018705952,5.014145419,1538.13,3.223894045,Afrique du Sud
15548,-26.125,24.875,12,23,4,65.14285714,1.447389849,78.16873247,12.16855152,9.661087488,6.069211979,0.455196055,0.008846901,5.038089207,1552.51,2.417443228,Afrique du Sud
15549,-26.125,25.125,2,27,5,65.22654131,2.090670765,76.44422347,13.20086784,10.35608389,6.837732779,0.564749141,0.019460666,4.950913036,1538.82,2.44368107,Afrique du Sud
15550,-26.125,25.375,2,12,5,63.25013555,1.977950479,77.10455449,13.05611784,9.847551057,6.802819447,0.648610067,0.053177062,4.952467016,1485.43,2.315290078,Afrique du Sud
15551,-26.125,25.625,1,22,12,67.13901911,2.094933285,70.70762712,18.35575189,10.93012982,9.429228273,0.726376758,0.255513796,4.409304003,1472.86,2.141092679,Afrique du Sud
15552,-26.125,25.875,2,14,12,67.7731996,2.873588145,66.04120358,21.16779615,12.79777718,13.38004879,1.158107617,0.132056648,4.183518569,1461.59,4.511882172,Afrique du Sud
15553,-26.125,26.125,2,9,12,65.38269491,2.331230284,62.35286165,23.2293826,14.41910771,12.71059036,1.343096891,0.272189429,3.78819288,1458.69,6.587381703,Afrique du Sud
15554,-26.125,26.375,2,6,12,61.91555275,1.717666185,63.68036488,23.01806358,13.29741691,11.79904263,1.372307623,0.371086804,4.041997832,1463.71,6.782604769,Afrique du Sud
15555,-26.125,26.625,2,5,5,63.84704289,3.004243792,59.59160271,25.30636569,15.10708804,13.41977427,1.37871693,0.480919487,3.843882619,1410.53,9.698961625,Afrique du Sud
15556,-26.125,26.875,2,5,5,64.29231324,5.22392638,59.69352219,24.69054493,15.61755684,13.17304222,1.450665825,0.64458634,3.918711656,1419.71,9.807109347,Afrique du Sud
15557,-26.125,27.125,11,4,5,62.64768104,3.544435404,62.647229,21.82641714,15.52752916,10.71973601,1.446570836,0.636767724,4.185697496,1409.25,10.25739083,Afrique du Sud
15558,-26.125,27.375,11,4,5,61.90431011,3.169693684,63.43814945,22.70443661,13.86346797,10.32059275,1.528951838,0.530880824,4.073371284,1424.44,8.916237463,Afrique du Sud
15559,-26.125,27.625,11,3,12,60.79347728,3.21212395,63.01671334,21.97298762,15.01291896,10.32821393,1.410229289,0.453655603,4.447375553,1412.74,10.16370042,Afrique du Sud
15560,-26.125,27.875,10,18,12,59.50542201,4.030724742,60.24832821,22.17061269,17.58331827,9.474697271,1.376829297,0.931459018,4.422013374,1408.31,11.25347913,Afrique du Sud
15561,-26.125,28.125,10,12,12,59.74106901,4.293750565,58.25902143,23.25359501,18.48548431,10.83856381,1.461829701,1.250413492,4.281812427,1386.28,12.39829972,Afrique du Sud
15562,-26.125,28.375,10,12,12,60.59527045,1.722931956,60.27299085,23.48808553,16.24508472,11.06949352,1.475989851,1.093057352,3.758811271,1399.31,10.55513274,Afrique du Sud
15563,-26.125,28.625,10,12,5,60.83722403,1.393051031,61.51655809,23.53944987,14.94571118,10.973308,1.505965436,0.803275379,3.935667752,1409.42,10.65798046,Afrique du Sud
15564,-26.125,28.875,10,26,5,60.95632122,2.392566468,57.52839573,26.68086453,15.78956412,12.15671912,1.626531018,0.918001935,3.88587448,1388.98,11.60616748,Afrique du Sud
15565,-26.125,29.125,10,21,5,60.88237426,3.510738559,55.95106479,27.95949252,16.08817399,12.73257816,1.716978704,1.13067542,3.664250113,1362.2,11.51626643,Afrique du Sud
15566,-26.125,29.375,10,21,5,61.68183051,3.652889572,53.91824184,28.09071177,17.98552953,13.84344759,1.743205209,1.068418549,3.744505743,1369.51,12.69168852,Afrique du Sud
15567,-26.125,29.625,10,10,5,61.1939229,2.544036281,53.91410431,27.83310658,18.25913832,12.33560091,1.730138776,1.066851682,4.004444444,1386.09,14.37505669,Afrique du Sud
15568,-26.125,29.875,9,18,5,59.68087224,1.424900471,55.55682229,27.02090119,17.415038,10.16295693,1.747129931,1.057980441,4.136174448,1391.22,13.65327543,Afrique du Sud
