FID,LAT,LON
9230,-5.375,26.625
9231,-5.375,26.875
9232,-5.375,27.125
9233,-5.375,27.375
9234,-5.375,27.625
9235,-5.375,27.875
9236,-5.375,28.125
9237,-5.375,28.375
9238,-5.375,28.625
9239,-5.375,28.875
9240,-5.375,29.125
9241,-5.375,29.375
9242,-5.375,30.375
9243,-5.375,30.625
9244,-5.375,32.625
9245,-5.375,32.875
9246,-5.375,33.125
9247,-5.375,33.375
9248,-5.375,33.625
9249,-5.375,34.875
9250,-5.375,35.125
9251,-5.375,35.375
9252,-5.375,35.625
9253,-5.375,35.875
9254,-5.375,36.125
9255,-5.375,36.375
9256,-5.375,36.625
9257,-5.375,37.125
9258,-5.375,37.375
9259,-5.375,37.625
9260,-5.375,37.875
9261,-5.375,38.125
9262,-5.375,38.375
9263,-5.375,38.625
9264,-5.375,38.875
9265,-5.375,39.125
9266,-5.625,12.125
9267,-5.625,12.375
9268,-5.625,12.625
9269,-5.625,12.875
9270,-5.625,13.125
9271,-5.625,13.375
9272,-5.625,13.625
9273,-5.625,13.875
9274,-5.625,14.125
9275,-5.625,14.375
9276,-5.625,14.875
9277,-5.625,15.125
9278,-5.625,16.375
9279,-5.625,16.625
9280,-5.625,16.875
9281,-5.625,17.125
9282,-5.625,17.375
9283,-5.625,17.625
9284,-5.625,17.875
9285,-5.625,18.125
9286,-5.625,18.375
9287,-5.625,18.625
9288,-5.625,18.875
9289,-5.625,19.125
9290,-5.625,19.375
9291,-5.625,19.625
9292,-5.625,19.875
9293,-5.625,20.125
9294,-5.625,20.375
9295,-5.625,20.625
9296,-5.625,20.875
9297,-5.625,21.125
9298,-5.625,21.375
9299,-5.625,21.625
9300,-5.625,21.875
9301,-5.625,22.125
9302,-5.625,22.375
9303,-5.625,22.625
9304,-5.625,22.875
9305,-5.625,23.125
9306,-5.625,23.375
9307,-5.625,23.625
9308,-5.625,23.875
9309,-5.625,24.125
9310,-5.625,24.375
9311,-5.625,24.625
9312,-5.625,24.875
9313,-5.625,25.125
9314,-5.625,25.375
9315,-5.625,25.625
9316,-5.625,25.875
9317,-5.625,26.125
9318,-5.625,26.375
9319,-5.625,26.625
9320,-5.625,26.875
9321,-5.625,27.125
9322,-5.625,27.375
9323,-5.625,27.625
9324,-5.625,27.875
9325,-5.625,28.125
9326,-5.625,28.375
9327,-5.625,28.625
9328,-5.625,28.875
9329,-5.625,29.125
9330,-5.625,29.375
9331,-5.625,30.125
9332,-5.625,30.375
9333,-5.625,30.625
9334,-5.625,30.875
9335,-5.625,32.625
9336,-5.625,32.875
9337,-5.625,34.625
9338,-5.625,34.875
9339,-5.625,35.375
9340,-5.625,35.625
9341,-5.625,35.875
9342,-5.625,36.125
9343,-5.625,36.375
9344,-5.625,36.625
9345,-5.625,36.875
9346,-5.625,37.125
9347,-5.625,37.375
9348,-5.625,37.625
9349,-5.625,38.125
9350,-5.625,38.375
9351,-5.625,38.875
9352,-5.875,12.375
9353,-5.875,12.625
9354,-5.875,12.875
9355,-5.875,13.125
9356,-5.875,13.375
9357,-5.875,13.625
9358,-5.875,13.875
9359,-5.875,14.125
9360,-5.875,14.375
9361,-5.875,14.625
9362,-5.875,14.875
9363,-5.875,15.125
9364,-5.875,15.375
9365,-5.875,15.625
9366,-5.875,15.875
9367,-5.875,16.125
9368,-5.875,16.375
9369,-5.875,16.625
9370,-5.875,16.875
9371,-5.875,17.125
9372,-5.875,17.375
9373,-5.875,17.625
9374,-5.875,17.875
9375,-5.875,18.125
9376,-5.875,18.375
9377,-5.875,18.625
9378,-5.875,18.875
9379,-5.875,19.125
9380,-5.875,19.375
9381,-5.875,19.625
9382,-5.875,19.875
9383,-5.875,20.125
9384,-5.875,20.375
9385,-5.875,20.625
9386,-5.875,20.875
9387,-5.875,21.125
9388,-5.875,21.375
9389,-5.875,21.625
9390,-5.875,21.875
9391,-5.875,22.125
9392,-5.875,22.375
9393,-5.875,22.625
9394,-5.875,22.875
9395,-5.875,23.125
9396,-5.875,23.375
9397,-5.875,23.625
9398,-5.875,23.875
9399,-5.875,24.125
9400,-5.875,24.375
9401,-5.875,24.625
9402,-5.875,24.875
9403,-5.875,25.125
9404,-5.875,25.375
9405,-5.875,25.625
9406,-5.875,25.875
9407,-5.875,26.125
9408,-5.875,26.375
9409,-5.875,26.625
9410,-5.875,26.875
9411,-5.875,27.125
9412,-5.875,27.375
9413,-5.875,27.625
9414,-5.875,27.875
9415,-5.875,28.125
9416,-5.875,28.375
9417,-5.875,28.625
9418,-5.875,28.875
9419,-5.875,29.125
9420,-5.875,29.375
9421,-5.875,29.875
9422,-5.875,30.125
9423,-5.875,30.375
9424,-5.875,30.625
9425,-5.875,32.625
9426,-5.875,32.875
9427,-5.875,34.125
9428,-5.875,34.625
9429,-5.875,34.875
9430,-5.875,35.125
9431,-5.875,35.375
9432,-5.875,35.625
9433,-5.875,35.875
9434,-5.875,36.125
9435,-5.875,36.375
9436,-5.875,36.625
9437,-5.875,36.875
9438,-5.875,37.125
9439,-5.875,37.375
9440,-5.875,37.875
9441,-5.875,38.375
9442,-5.875,38.625
9443,-5.875,38.875
9444,-6.125,12.375
9445,-6.125,12.625
9446,-6.125,12.875
9447,-6.125,13.125
9448,-6.125,13.375
9449,-6.125,13.625
9450,-6.125,13.875
9451,-6.125,14.125
9452,-6.125,14.375
9453,-6.125,14.625
9454,-6.125,14.875
9455,-6.125,15.125
9456,-6.125,15.375
9457,-6.125,15.625
9458,-6.125,15.875
9459,-6.125,16.125
9460,-6.125,16.375
9461,-6.125,16.625
9462,-6.125,16.875
9463,-6.125,17.125
9464,-6.125,17.375
9465,-6.125,17.625
9466,-6.125,17.875
9467,-6.125,18.125
9468,-6.125,18.375
9469,-6.125,18.625
9470,-6.125,18.875
9471,-6.125,19.125
9472,-6.125,19.375
9473,-6.125,19.625
9474,-6.125,19.875
9475,-6.125,20.125
9476,-6.125,20.375
9477,-6.125,20.625
9478,-6.125,20.875
9479,-6.125,21.125
9480,-6.125,21.375
9481,-6.125,21.625
9482,-6.125,21.875
9483,-6.125,22.125
9484,-6.125,22.375
9485,-6.125,22.625
9486,-6.125,22.875
9487,-6.125,23.125
9488,-6.125,23.375
9489,-6.125,23.625
9490,-6.125,23.875
9491,-6.125,24.125
9492,-6.125,24.375
9493,-6.125,24.625
9494,-6.125,24.875
9495,-6.125,25.125
9496,-6.125,25.375
9497,-6.125,25.625
9498,-6.125,25.875
9499,-6.125,26.125
9500,-6.125,26.375
9501,-6.125,26.625
9502,-6.125,26.875
9503,-6.125,27.125
9504,-6.125,27.375
9505,-6.125,27.625
9506,-6.125,27.875
9507,-6.125,28.125
9508,-6.125,28.375
9509,-6.125,28.625
9510,-6.125,28.875
9511,-6.125,29.125
9512,-6.125,29.375
9513,-6.125,29.875
9514,-6.125,30.125
9515,-6.125,30.375
9516,-6.125,30.625
9517,-6.125,31.125
9518,-6.125,31.375
9519,-6.125,32.125
9520,-6.125,33.875
9521,-6.125,34.125
9522,-6.125,34.875
9523,-6.125,35.125
9524,-6.125,35.375
9525,-6.125,35.625
9526,-6.125,35.875
9527,-6.125,36.125
9528,-6.125,36.375
9529,-6.125,36.625
9530,-6.125,36.875
9531,-6.125,37.125
9532,-6.125,37.375
9533,-6.125,37.625
9534,-6.125,37.875
9535,-6.125,38.125
9536,-6.125,38.375
9537,-6.375,12.375
9538,-6.375,12.625
9539,-6.375,12.875
9540,-6.375,13.125
9541,-6.375,13.375
9542,-6.375,13.625
9543,-6.375,13.875
9544,-6.375,14.125
9545,-6.375,14.375
9546,-6.375,14.625
9547,-6.375,14.875
9548,-6.375,15.125
9549,-6.375,15.375
9550,-6.375,15.625
9551,-6.375,15.875
9552,-6.375,16.125
9553,-6.375,16.375
9554,-6.375,16.625
9555,-6.375,16.875
9556,-6.375,17.125
9557,-6.375,17.375
9558,-6.375,17.625
9559,-6.375,17.875
9560,-6.375,18.125
9561,-6.375,18.375
9562,-6.375,18.625
9563,-6.375,18.875
9564,-6.375,19.125
9565,-6.375,19.375
9566,-6.375,19.625
9567,-6.375,19.875
9568,-6.375,20.125
9569,-6.375,20.375
9570,-6.375,20.625
9571,-6.375,20.875
9572,-6.375,21.125
9573,-6.375,21.375
9574,-6.375,21.625
9575,-6.375,21.875
9576,-6.375,22.125
9577,-6.375,22.375
9578,-6.375,22.625
9579,-6.375,22.875
9580,-6.375,23.125
9581,-6.375,23.375
9582,-6.375,23.625
9583,-6.375,23.875
9584,-6.375,24.125
9585,-6.375,24.375
9586,-6.375,24.625
9587,-6.375,24.875
9588,-6.375,25.125
9589,-6.375,25.375
9590,-6.375,25.625
9591,-6.375,25.875
9592,-6.375,26.125
9593,-6.375,26.375
9594,-6.375,26.625
9595,-6.375,26.875
9596,-6.375,27.125
9597,-6.375,27.375
9598,-6.375,27.625
9599,-6.375,27.875
9600,-6.375,28.125
9601,-6.375,28.375
9602,-6.375,28.625
9603,-6.375,28.875
9604,-6.375,29.125
9605,-6.375,29.375
9606,-6.375,30.875
9607,-6.375,31.125
9608,-6.375,31.375
9609,-6.375,34.875
9610,-6.375,35.125
9611,-6.375,35.375
9612,-6.375,35.625
9613,-6.375,35.875
9614,-6.375,36.125
9615,-6.375,36.375
9616,-6.375,36.625
9617,-6.375,36.875
9618,-6.375,37.375
9619,-6.375,37.625
9620,-6.375,38.375
9621,-6.375,38.625
9622,-6.375,38.875
9623,-6.625,12.625
9624,-6.625,12.875
9625,-6.625,13.125
9626,-6.625,13.375
9627,-6.625,13.625
9628,-6.625,13.875
9629,-6.625,14.125
9630,-6.625,14.375
9631,-6.625,14.625
9632,-6.625,14.875
9633,-6.625,15.125
9634,-6.625,15.375
9635,-6.625,15.625
9636,-6.625,15.875
9637,-6.625,16.125
9638,-6.625,16.375
9639,-6.625,16.625
9640,-6.625,16.875
9641,-6.625,17.125
9642,-6.625,17.375
9643,-6.625,17.625
9644,-6.625,17.875
9645,-6.625,18.125
9646,-6.625,18.375
9647,-6.625,18.625
9648,-6.625,18.875
9649,-6.625,19.125
9650,-6.625,19.375
9651,-6.625,19.625
9652,-6.625,20.125
9653,-6.625,20.375
9654,-6.625,20.625
9655,-6.625,20.875
9656,-6.625,21.125
9657,-6.625,21.375
9658,-6.625,21.625
9659,-6.625,21.875
9660,-6.625,22.125
9661,-6.625,22.375
9662,-6.625,22.625
9663,-6.625,22.875
9664,-6.625,23.125
9665,-6.625,23.375
9666,-6.625,23.625
9667,-6.625,23.875
9668,-6.625,24.125
9669,-6.625,24.375
9670,-6.625,24.625
9671,-6.625,24.875
9672,-6.625,25.125
9673,-6.625,25.375
9674,-6.625,25.625
9675,-6.625,25.875
9676,-6.625,26.125
9677,-6.625,26.375
9678,-6.625,26.625
9679,-6.625,26.875
9680,-6.625,27.125
9681,-6.625,27.375
9682,-6.625,27.625
9683,-6.625,27.875
9684,-6.625,28.125
9685,-6.625,28.375
9686,-6.625,28.625
9687,-6.625,28.875
9688,-6.625,29.125
9689,-6.625,29.375
9690,-6.625,29.625
9691,-6.625,30.375
9692,-6.625,30.875
9693,-6.625,31.125
9694,-6.625,31.875
9695,-6.625,32.125
9696,-6.625,32.375
9697,-6.625,35.125
9698,-6.625,35.625
9699,-6.625,35.875
9700,-6.625,36.125
9701,-6.625,36.375
9702,-6.625,36.625
9703,-6.625,37.125
9704,-6.625,37.625
9705,-6.625,38.125
9706,-6.625,38.375
9707,-6.625,38.625
9708,-6.625,38.875
9709,-6.625,39.125
9710,-6.875,12.875
9711,-6.875,13.125
9712,-6.875,13.375
9713,-6.875,13.625
9714,-6.875,13.875
9715,-6.875,14.125
9716,-6.875,14.375
9717,-6.875,14.625
9718,-6.875,14.875
9719,-6.875,15.125
9720,-6.875,15.375
9721,-6.875,15.625
9722,-6.875,15.875
9723,-6.875,16.125
9724,-6.875,16.375
9725,-6.875,16.875
9726,-6.875,17.125
9727,-6.875,17.375
9728,-6.875,17.625
9729,-6.875,17.875
9730,-6.875,18.125
9731,-6.875,18.375
9732,-6.875,18.625
9733,-6.875,18.875
9734,-6.875,19.125
9735,-6.875,19.375
9736,-6.875,19.625
9737,-6.875,19.875
9738,-6.875,20.375
9739,-6.875,20.625
9740,-6.875,20.875
9741,-6.875,21.125
9742,-6.875,21.375
9743,-6.875,21.625
9744,-6.875,21.875
9745,-6.875,22.125
9746,-6.875,22.375
9747,-6.875,22.625
9748,-6.875,22.875
9749,-6.875,23.125
9750,-6.875,23.375
9751,-6.875,23.625
9752,-6.875,23.875
9753,-6.875,24.125
9754,-6.875,24.375
9755,-6.875,24.625
9756,-6.875,24.875
9757,-6.875,25.125
9758,-6.875,25.375
9759,-6.875,25.625
9760,-6.875,25.875
9761,-6.875,26.125
9762,-6.875,26.375
9763,-6.875,26.625
9764,-6.875,26.875
9765,-6.875,27.125
9766,-6.875,27.375
9767,-6.875,27.625
9768,-6.875,27.875
9769,-6.875,28.375
9770,-6.875,28.625
9771,-6.875,29.125
9772,-6.875,29.375
9773,-6.875,29.625
9774,-6.875,30.625
9775,-6.875,31.875
9776,-6.875,32.125
9777,-6.875,33.125
9778,-6.875,35.125
9779,-6.875,35.375
9780,-6.875,35.875
9781,-6.875,36.125
9782,-6.875,36.375
9783,-6.875,36.625
9784,-6.875,37.125
9785,-6.875,37.375
9786,-6.875,37.625
9787,-6.875,38.125
9788,-6.875,38.375
9789,-6.875,38.625
9790,-6.875,38.875
9791,-6.875,39.125
9792,-6.875,39.375
9793,-7.125,12.875
9794,-7.125,13.125
9795,-7.125,13.375
9796,-7.125,13.625
9797,-7.125,13.875
9798,-7.125,14.125
9799,-7.125,14.375
9800,-7.125,14.625
9801,-7.125,14.875
9802,-7.125,15.125
9803,-7.125,15.375
9804,-7.125,15.625
9805,-7.125,15.875
9806,-7.125,16.125
9807,-7.125,16.375
9808,-7.125,16.625
9809,-7.125,16.875
9810,-7.125,17.125
9811,-7.125,17.375
9812,-7.125,17.625
9813,-7.125,17.875
9814,-7.125,18.125
9815,-7.125,18.375
9816,-7.125,18.625
9817,-7.125,18.875
9818,-7.125,19.125
9819,-7.125,19.375
9820,-7.125,19.625
9821,-7.125,19.875
9822,-7.125,20.125
9823,-7.125,20.375
9824,-7.125,20.625
9825,-7.125,20.875
9826,-7.125,21.125
9827,-7.125,21.375
9828,-7.125,21.625
9829,-7.125,21.875
9830,-7.125,22.125
9831,-7.125,22.375
9832,-7.125,22.625
9833,-7.125,22.875
9834,-7.125,23.125
9835,-7.125,23.375
9836,-7.125,23.625
9837,-7.125,23.875
9838,-7.125,24.125
9839,-7.125,24.375
9840,-7.125,24.625
9841,-7.125,24.875
9842,-7.125,25.125
9843,-7.125,25.375
9844,-7.125,25.625
9845,-7.125,25.875
9846,-7.125,26.125
9847,-7.125,26.375
9848,-7.125,26.625
9849,-7.125,26.875
9850,-7.125,27.125
9851,-7.125,27.375
9852,-7.125,27.625
9853,-7.125,27.875
9854,-7.125,28.125
9855,-7.125,28.375
9856,-7.125,29.125
9857,-7.125,29.375
9858,-7.125,29.625
9859,-7.125,29.875
9860,-7.125,30.125
9861,-7.125,31.125
9862,-7.125,31.375
9863,-7.125,35.375
9864,-7.125,35.875
9865,-7.125,36.125
9866,-7.125,36.375
9867,-7.125,36.625
9868,-7.125,37.625
9869,-7.125,37.875
9870,-7.125,38.125
9871,-7.125,38.875
9872,-7.125,39.125
9873,-7.125,39.375
9874,-7.375,12.875
9875,-7.375,13.125
9876,-7.375,13.375
9877,-7.375,13.625
9878,-7.375,13.875
9879,-7.375,14.125
9880,-7.375,14.375
9881,-7.375,14.625
9882,-7.375,14.875
9883,-7.375,15.125
9884,-7.375,15.375
9885,-7.375,15.625
9886,-7.375,15.875
9887,-7.375,16.125
9888,-7.375,16.375
9889,-7.375,16.625
9890,-7.375,16.875
9891,-7.375,17.125
9892,-7.375,18.125
9893,-7.375,18.375
9894,-7.375,18.625
9895,-7.375,18.875
9896,-7.375,19.125
9897,-7.375,19.375
9898,-7.375,19.625
9899,-7.375,19.875
9900,-7.375,20.125
9901,-7.375,20.375
9902,-7.375,20.625
9903,-7.375,20.875
9904,-7.375,21.125
9905,-7.375,21.375
9906,-7.375,21.625
9907,-7.375,21.875
9908,-7.375,22.125
9909,-7.375,22.375
9910,-7.375,22.625
9911,-7.375,22.875
9912,-7.375,23.125
9913,-7.375,23.625
9914,-7.375,23.875
9915,-7.375,24.125
9916,-7.375,24.375
9917,-7.375,24.625
9918,-7.375,24.875
9919,-7.375,25.125
9920,-7.375,25.375
9921,-7.375,25.625
9922,-7.375,25.875
9923,-7.375,26.125
9924,-7.375,26.375
9925,-7.375,26.625
9926,-7.375,26.875
9927,-7.375,27.125
9928,-7.375,27.375
9929,-7.375,27.625
9930,-7.375,27.875
9931,-7.375,28.125
9932,-7.375,28.625
9933,-7.375,28.875
9934,-7.375,29.125
9935,-7.375,29.375
9936,-7.375,29.625
9937,-7.375,29.875
9938,-7.375,30.125
9939,-7.375,31.125
9940,-7.375,31.375
9941,-7.375,31.625
9942,-7.375,35.625
9943,-7.375,35.875
9944,-7.375,36.125
9945,-7.375,37.125
9946,-7.375,37.625
9947,-7.375,38.875
9948,-7.375,39.125
9949,-7.375,39.375
9950,-7.625,13.125
9951,-7.625,13.375
9952,-7.625,13.625
9953,-7.625,13.875
9954,-7.625,14.125
9955,-7.625,14.375
9956,-7.625,14.625
9957,-7.625,14.875
9958,-7.625,15.125
9959,-7.625,15.375
9960,-7.625,15.625
9961,-7.625,15.875
9962,-7.625,16.125
9963,-7.625,16.375
9964,-7.625,16.625
9965,-7.625,16.875
9966,-7.625,17.125
9967,-7.625,17.375
9968,-7.625,18.375
9969,-7.625,18.625
9970,-7.625,18.875
9971,-7.625,19.125
9972,-7.625,19.375
9973,-7.625,19.625
9974,-7.625,19.875
9975,-7.625,20.125
9976,-7.625,20.375
9977,-7.625,20.625
9978,-7.625,20.875
9979,-7.625,21.125
9980,-7.625,21.375
9981,-7.625,21.625
9982,-7.625,21.875
9983,-7.625,22.125
9984,-7.625,22.375
9985,-7.625,22.625
9986,-7.625,22.875
9987,-7.625,23.125
9988,-7.625,23.375
9989,-7.625,23.625
9990,-7.625,23.875
9991,-7.625,24.125
9992,-7.625,24.375
9993,-7.625,24.625
9994,-7.625,24.875
9995,-7.625,25.125
9996,-7.625,25.375
9997,-7.625,25.625
9998,-7.625,25.875
9999,-7.625,26.125
10000,-7.625,26.375
10001,-7.625,26.625
10002,-7.625,26.875
10003,-7.625,27.125
10004,-7.625,27.375
10005,-7.625,27.625
10006,-7.625,27.875
10007,-7.625,28.125
10008,-7.625,28.375
10009,-7.625,29.375
10010,-7.625,29.625
10011,-7.625,29.875
10012,-7.625,30.125
10013,-7.625,31.125
10014,-7.625,31.875
10015,-7.625,35.125
10016,-7.625,35.375
10017,-7.625,35.625
10018,-7.625,35.875
10019,-7.625,36.125
10020,-7.625,36.875
10021,-7.625,37.125
10022,-7.625,38.875
10023,-7.625,39.125
10024,-7.875,13.125
10025,-7.875,13.375
10026,-7.875,13.625
10027,-7.875,13.875
10028,-7.875,14.125
10029,-7.875,14.375
10030,-7.875,14.625
10031,-7.875,14.875
10032,-7.875,15.125
10033,-7.875,15.375
10034,-7.875,15.625
10035,-7.875,15.875
10036,-7.875,16.125
10037,-7.875,16.375
10038,-7.875,16.625
10039,-7.875,16.875
10040,-7.875,17.125
10041,-7.875,17.375
10042,-7.875,18.625
10043,-7.875,18.875
10044,-7.875,19.125
10045,-7.875,19.375
10046,-7.875,19.625
10047,-7.875,19.875
10048,-7.875,20.125
10049,-7.875,20.375
10050,-7.875,20.625
10051,-7.875,20.875
10052,-7.875,21.125
10053,-7.875,21.375
10054,-7.875,21.625
10055,-7.875,22.125
10056,-7.875,22.375
10057,-7.875,22.625
10058,-7.875,22.875
10059,-7.875,23.125
10060,-7.875,23.375
10061,-7.875,23.625
10062,-7.875,23.875
10063,-7.875,24.125
10064,-7.875,24.375
10065,-7.875,24.625
10066,-7.875,24.875
10067,-7.875,25.125
10068,-7.875,25.375
10069,-7.875,25.625
10070,-7.875,25.875
10071,-7.875,26.125
10072,-7.875,26.375
10073,-7.875,26.625
10074,-7.875,26.875
10075,-7.875,27.125
10076,-7.875,27.375
10077,-7.875,27.625
10078,-7.875,27.875
10079,-7.875,28.375
10080,-7.875,28.625
10081,-7.875,29.125
10082,-7.875,29.625
10083,-7.875,29.875
10084,-7.875,30.125
10085,-7.875,30.375
10086,-7.875,31.125
10087,-7.875,31.375
10088,-7.875,31.625
10089,-7.875,33.375
10090,-7.875,35.125
10091,-7.875,35.375
10092,-7.875,35.625
10093,-7.875,35.875
10094,-7.875,36.125
10095,-7.875,36.875
10096,-7.875,38.875
10097,-7.875,39.375
10098,-7.875,39.625
10099,-7.875,39.875
10100,-8.125,13.375
10101,-8.125,13.625
10102,-8.125,13.875
10103,-8.125,14.125
10104,-8.125,14.375
10105,-8.125,14.625
10106,-8.125,14.875
10107,-8.125,15.125
10108,-8.125,15.375
10109,-8.125,15.625
10110,-8.125,15.875
10111,-8.125,16.125
10112,-8.125,16.625
10113,-8.125,16.875
10114,-8.125,17.125
10115,-8.125,17.375
10116,-8.125,17.625
10117,-8.125,17.875
10118,-8.125,18.125
10119,-8.125,18.375
10120,-8.125,18.625
10121,-8.125,18.875
10122,-8.125,19.125
10123,-8.125,19.375
10124,-8.125,19.625
10125,-8.125,19.875
10126,-8.125,20.125
10127,-8.125,20.375
10128,-8.125,20.625
10129,-8.125,20.875
10130,-8.125,21.125
10131,-8.125,21.375
10132,-8.125,21.625
10133,-8.125,21.875
10134,-8.125,22.125
10135,-8.125,22.375
10136,-8.125,22.625
10137,-8.125,22.875
10138,-8.125,23.125
10139,-8.125,23.375
10140,-8.125,23.625
10141,-8.125,23.875
10142,-8.125,24.125
10143,-8.125,24.375
10144,-8.125,24.625
10145,-8.125,24.875
10146,-8.125,25.125
10147,-8.125,25.375
10148,-8.125,25.625
10149,-8.125,25.875
10150,-8.125,26.375
10151,-8.125,26.625
10152,-8.125,26.875
10153,-8.125,27.125
10154,-8.125,27.375
10155,-8.125,27.875
10156,-8.125,28.375
10157,-8.125,28.875
10158,-8.125,29.125
10159,-8.125,29.375
10160,-8.125,29.625
10161,-8.125,29.875
10162,-8.125,30.125
10163,-8.125,30.375
10164,-8.125,30.625
10165,-8.125,31.125
10166,-8.125,31.375
10167,-8.125,31.625
10168,-8.125,31.875
10169,-8.125,33.375
10170,-8.125,34.875
10171,-8.125,35.125
10172,-8.125,35.625
10173,-8.125,35.875
10174,-8.125,36.625
10175,-8.125,36.875
10176,-8.125,39.125
10177,-8.125,39.375
10178,-8.375,13.375
10179,-8.375,13.625
10180,-8.375,13.875
10181,-8.375,14.125
10182,-8.375,14.625
10183,-8.375,14.875
10184,-8.375,15.125
10185,-8.375,15.625
10186,-8.375,15.875
10187,-8.375,16.125
10188,-8.375,16.375
10189,-8.375,16.625
10190,-8.375,16.875
10191,-8.375,17.125
10192,-8.375,17.375
10193,-8.375,17.625
10194,-8.375,17.875
10195,-8.375,18.125
10196,-8.375,18.375
10197,-8.375,18.625
10198,-8.375,18.875
10199,-8.375,19.125
10200,-8.375,19.375
10201,-8.375,19.625
10202,-8.375,19.875
10203,-8.375,20.125
10204,-8.375,20.375
10205,-8.375,20.625
10206,-8.375,20.875
10207,-8.375,21.125
10208,-8.375,21.375
10209,-8.375,21.625
10210,-8.375,21.875
10211,-8.375,22.375
10212,-8.375,22.625
10213,-8.375,23.125
10214,-8.375,23.375
10215,-8.375,23.625
10216,-8.375,24.125
10217,-8.375,24.375
10218,-8.375,24.625
10219,-8.375,24.875
10220,-8.375,25.125
10221,-8.375,25.375
10222,-8.375,25.625
10223,-8.375,25.875
10224,-8.375,26.125
10225,-8.375,26.375
10226,-8.375,26.625
10227,-8.375,26.875
10228,-8.375,27.375
10229,-8.375,27.875
10230,-8.375,28.375
10231,-8.375,28.625
10232,-8.375,28.875
10233,-8.375,29.125
10234,-8.375,29.625
10235,-8.375,29.875
10236,-8.375,30.125
10237,-8.375,30.375
10238,-8.375,30.625
10239,-8.375,31.375
10240,-8.375,31.625
10241,-8.375,31.875
10242,-8.375,32.125
10243,-8.375,32.375
10244,-8.375,32.625
10245,-8.375,32.875
10246,-8.375,33.125
10247,-8.375,33.875
10248,-8.375,34.625
10249,-8.375,34.875
10250,-8.375,35.125
10251,-8.375,35.375
10252,-8.375,35.625
10253,-8.375,35.875
10254,-8.375,36.125
10255,-8.375,38.875
10256,-8.375,39.125
10257,-8.625,13.375
10258,-8.625,13.625
10259,-8.625,13.875
10260,-8.625,14.125
10261,-8.625,15.625
10262,-8.625,15.875
10263,-8.625,16.125
10264,-8.625,16.375
10265,-8.625,16.625
10266,-8.625,16.875
10267,-8.625,17.125
10268,-8.625,17.375
10269,-8.625,17.625
10270,-8.625,17.875
10271,-8.625,18.125
10272,-8.625,18.375
10273,-8.625,18.625
10274,-8.625,18.875
10275,-8.625,19.125
10276,-8.625,19.375
10277,-8.625,19.625
10278,-8.625,19.875
10279,-8.625,20.125
10280,-8.625,20.375
10281,-8.625,20.625
10282,-8.625,20.875
10283,-8.625,21.125
10284,-8.625,21.375
10285,-8.625,21.625
10286,-8.625,21.875
10287,-8.625,22.375
10288,-8.625,22.625
10289,-8.625,22.875
10290,-8.625,23.125
10291,-8.625,23.375
10292,-8.625,23.625
10293,-8.625,23.875
10294,-8.625,24.125
10295,-8.625,24.375
10296,-8.625,24.625
10297,-8.625,24.875
10298,-8.625,25.125
10299,-8.625,25.375
10300,-8.625,25.625
10301,-8.625,25.875
10302,-8.625,26.125
10303,-8.625,26.375
10304,-8.625,26.625
10305,-8.625,26.875
10306,-8.625,27.875
10307,-8.625,28.125
10308,-8.625,28.375
10309,-8.625,28.625
10310,-8.625,28.875
10311,-8.625,29.125
10312,-8.625,29.625
10313,-8.625,29.875
10314,-8.625,30.125
10315,-8.625,30.375
10316,-8.625,30.625
10317,-8.625,30.875
10318,-8.625,31.125
10319,-8.625,31.375
10320,-8.625,31.625
10321,-8.625,31.875
10322,-8.625,32.125
10323,-8.625,32.375
10324,-8.625,32.625
10325,-8.625,32.875
10326,-8.625,33.125
10327,-8.625,33.375
10328,-8.625,33.625
10329,-8.625,33.875
10330,-8.625,34.625
10331,-8.625,34.875
10332,-8.625,35.125
10333,-8.625,35.375
10334,-8.625,35.875
10335,-8.625,36.625
10336,-8.625,37.625
10337,-8.625,38.875
10338,-8.625,39.125
10339,-8.625,39.375
10340,-8.875,13.125
10341,-8.875,13.375
10342,-8.875,13.625
10343,-8.875,13.875
10344,-8.875,14.125
10345,-8.875,15.625
10346,-8.875,15.875
10347,-8.875,16.125
10348,-8.875,16.375
10349,-8.875,16.625
10350,-8.875,16.875
10351,-8.875,17.125
10352,-8.875,17.375
10353,-8.875,17.625
10354,-8.875,17.875
10355,-8.875,18.125
10356,-8.875,18.375
10357,-8.875,18.625
10358,-8.875,18.875
10359,-8.875,19.125
10360,-8.875,19.375
10361,-8.875,19.625
10362,-8.875,19.875
10363,-8.875,20.125
10364,-8.875,20.375
10365,-8.875,20.625
10366,-8.875,20.875
10367,-8.875,21.125
10368,-8.875,21.375
10369,-8.875,21.625
10370,-8.875,21.875
10371,-8.875,22.375
10372,-8.875,22.625
10373,-8.875,22.875
10374,-8.875,23.125
10375,-8.875,23.375
10376,-8.875,23.625
10377,-8.875,23.875
10378,-8.875,24.125
10379,-8.875,24.375
10380,-8.875,24.625
10381,-8.875,24.875
10382,-8.875,25.125
10383,-8.875,25.375
10384,-8.875,25.625
10385,-8.875,25.875
10386,-8.875,26.375
10387,-8.875,27.375
10388,-8.875,27.625
10389,-8.875,27.875
10390,-8.875,28.125
10391,-8.875,28.375
10392,-8.875,28.625
10393,-8.875,29.125
10394,-8.875,29.375
