FID,DOY,LAT,LON
96629,1,-10.625,26.625
96630,363,-10.625,26.875
96631,364,-10.625,26.875
96632,5,-10.625,26.875
96633,1,-10.625,26.875
96634,363,-10.625,26.875
96635,1,-10.625,26.875
96636,363,-10.625,26.875
96637,360,-10.625,26.875
96638,363,-10.625,26.875
96639,2,-10.625,27.125
96640,10,-10.625,27.125
96641,11,-10.625,27.125
96642,363,-10.625,27.125
96643,4,-10.625,27.125
96644,8,-10.625,27.125
96645,363,-10.625,27.125
96646,363,-10.625,27.125
96647,2,-10.625,27.125
96648,8,-10.625,27.375
96649,13,-10.625,27.375
96650,13,-10.625,27.375
96651,11,-10.625,27.375
96652,13,-10.625,27.375
96653,13,-10.625,27.375
96654,10,-10.625,27.375
96655,10,-10.625,27.375
96656,10,-10.625,27.375
96657,13,-10.625,27.625
96658,283,-10.625,27.625
96659,342,-10.625,27.625
96660,13,-10.625,27.625
96661,13,-10.625,27.625
96662,339,-10.625,27.625
96663,10,-10.625,27.625
96664,7,-10.625,27.625
96665,7,-10.625,27.625
96666,7,-10.625,28.125
96667,13,-10.625,28.125
96668,13,-10.625,28.125
96669,1,-10.625,28.125
96670,7,-10.625,28.125
96671,7,-10.625,28.125
96672,286,-10.625,28.125
96673,363,-10.625,28.125
96674,7,-10.625,28.125
96675,13,-10.625,28.375
96676,13,-10.625,28.375
96677,14,-10.625,28.375
96678,10,-10.625,28.375
96679,11,-10.625,28.375
96680,11,-10.625,28.375
96681,8,-10.625,28.375
96682,8,-10.625,28.375
96683,8,-10.625,28.375
96684,14,-10.625,28.625
96685,17,-10.625,28.625
96686,14,-10.625,28.625
96687,14,-10.625,28.625
96688,14,-10.625,28.625
96689,14,-10.625,28.625
96690,11,-10.625,28.625
96691,11,-10.625,28.625
96692,11,-10.625,28.625
96693,5,-10.625,28.875
96694,284,-10.625,28.875
96695,5,-10.625,28.875
96696,5,-10.625,28.875
96697,284,-10.625,28.875
96698,5,-10.625,28.875
96699,284,-10.625,28.875
96700,284,-10.625,28.875
96701,284,-10.625,28.875
96702,5,-10.625,29.125
96703,284,-10.625,29.125
96704,284,-10.625,29.125
96705,284,-10.625,29.125
96706,284,-10.625,29.125
96707,284,-10.625,29.125
96708,284,-10.625,29.125
96709,284,-10.625,29.125
96710,284,-10.625,29.125
96711,284,-10.625,29.375
96712,284,-10.625,29.375
96713,5,-10.625,29.375
96714,284,-10.625,29.375
96715,284,-10.625,29.375
96716,284,-10.625,29.375
96717,284,-10.625,29.375
96718,284,-10.625,29.375
96719,284,-10.625,29.375
96720,8,-10.625,29.625
96721,8,-10.625,29.625
96722,5,-10.625,29.625
96723,284,-10.625,29.625
96724,8,-10.625,29.625
96725,8,-10.625,29.625
96726,5,-10.625,29.625
96727,8,-10.625,29.625
96728,8,-10.625,29.625
96729,5,-10.625,29.875
96730,5,-10.625,29.875
96731,287,-10.625,29.875
96732,8,-10.625,29.875
96733,5,-10.625,29.875
96734,5,-10.625,29.875
96735,8,-10.625,29.875
96736,5,-10.625,29.875
96737,288,-10.625,29.875
96738,287,-10.625,30.125
96739,3,-10.625,30.125
96740,3,-10.625,30.125
96741,288,-10.625,30.125
96742,288,-10.625,30.125
96743,288,-10.625,30.125
96744,288,-10.625,30.125
96745,288,-10.625,30.125
96746,291,-10.625,30.125
96747,3,-10.625,30.625
96748,292,-10.625,30.625
96749,292,-10.625,30.625
96750,4,-10.625,30.625
96751,292,-10.625,30.625
96752,4,-10.625,30.625
96753,292,-10.625,30.625
96754,292,-10.625,30.625
96755,292,-10.625,30.625
96756,296,-10.625,31.375
96757,297,-10.625,31.375
96758,297,-10.625,31.375
96759,297,-10.625,31.375
96760,297,-10.625,31.375
96761,297,-10.625,31.375
96762,297,-10.625,31.375
96763,297,-10.625,31.375
96764,298,-10.625,31.375
96765,297,-10.625,31.625
96766,297,-10.625,31.625
96767,298,-10.625,31.625
96768,297,-10.625,31.625
96769,298,-10.625,31.625
96770,298,-10.625,31.625
96771,298,-10.625,31.625
96772,298,-10.625,31.625
96773,298,-10.625,31.625
96774,298,-10.625,31.875
96775,298,-10.625,31.875
96776,301,-10.625,31.875
96777,298,-10.625,31.875
96778,301,-10.625,31.875
96779,301,-10.625,31.875
96780,298,-10.625,31.875
96781,302,-10.625,31.875
96782,302,-10.625,31.875
96783,301,-10.625,32.125
96784,301,-10.625,32.125
96785,302,-10.625,32.125
96786,302,-10.625,32.125
96787,302,-10.625,32.125
96788,302,-10.625,32.125
96789,302,-10.625,32.125
96790,302,-10.625,32.125
96791,302,-10.625,32.125
96792,302,-10.625,32.375
96793,302,-10.625,32.375
96794,303,-10.625,32.375
96795,302,-10.625,32.375
96796,302,-10.625,32.375
96797,303,-10.625,32.375
96798,302,-10.625,32.375
96799,303,-10.625,32.375
96800,304,-10.625,32.375
96801,303,-10.625,32.625
96802,306,-10.625,32.625
96803,15,-10.625,32.625
96804,303,-10.625,32.625
96805,10,-10.625,32.625
96806,13,-10.625,32.625
96807,4,-10.625,32.625
96808,13,-10.625,32.625
96809,13,-10.625,32.625
96810,15,-10.625,32.875
96811,14,-10.625,32.875
96812,17,-10.625,32.875
96813,13,-10.625,32.875
96814,14,-10.625,32.875
96815,14,-10.625,32.875
96816,14,-10.625,32.875
96817,14,-10.625,32.875
96818,14,-10.625,32.875
96819,17,-10.625,33.125
96820,11,-10.625,33.125
96821,314,-10.625,33.125
96822,17,-10.625,33.125
96823,14,-10.625,33.125
96824,314,-10.625,33.125
96825,14,-10.625,33.125
96826,14,-10.625,33.125
96827,317,-10.625,33.125
96828,314,-10.625,33.375
96829,314,-10.625,33.375
96830,314,-10.625,33.375
96831,314,-10.625,33.375
96832,314,-10.625,33.375
96833,314,-10.625,33.375
96834,314,-10.625,33.375
96835,314,-10.625,33.375
96836,314,-10.625,33.375
96837,71,-10.625,33.625
96838,38,-10.625,33.625
96839,314,-10.625,33.625
96840,71,-10.625,33.625
96841,315,-10.625,33.625
96842,315,-10.625,33.625
96843,314,-10.625,33.625
96844,314,-10.625,33.625
96845,313,-10.625,33.625
96846,310,-10.625,34.125
96847,316,-10.625,34.125
96848,36,-10.625,34.125
96849,5,-10.625,34.125
96850,310,-10.625,34.125
96851,36,-10.625,34.125
96852,47,-10.625,34.125
96853,309,-10.625,34.125
96854,36,-10.625,34.125
96855,304,-10.625,35.375
96856,304,-10.625,35.375
96857,304,-10.625,35.375
96858,304,-10.625,35.375
96859,304,-10.625,35.375
96860,304,-10.625,35.375
96861,303,-10.625,35.375
96862,304,-10.625,35.375
96863,304,-10.625,35.375
96864,304,-10.625,35.625
96865,304,-10.625,35.625
96866,304,-10.625,35.625
96867,304,-10.625,35.625
96868,304,-10.625,35.625
96869,304,-10.625,35.625
96870,304,-10.625,35.625
96871,305,-10.625,35.625
96872,305,-10.625,35.625
96873,306,-10.625,35.875
96874,309,-10.625,35.875
96875,307,-10.625,35.875
96876,306,-10.625,35.875
96877,309,-10.625,35.875
96878,309,-10.625,35.875
96879,307,-10.625,35.875
96880,309,-10.625,35.875
96881,309,-10.625,35.875
96882,309,-10.625,36.125
96883,309,-10.625,36.125
96884,312,-10.625,36.125
96885,309,-10.625,36.125
96886,312,-10.625,36.125
96887,312,-10.625,36.125
96888,312,-10.625,36.125
96889,312,-10.625,36.125
96890,312,-10.625,36.125
96891,312,-10.625,36.375
96892,312,-10.625,36.375
96893,312,-10.625,36.375
96894,312,-10.625,36.375
96895,312,-10.625,36.375
96896,312,-10.625,36.375
96897,312,-10.625,36.375
96898,314,-10.625,36.375
96899,314,-10.625,36.375
96900,312,-10.625,36.625
96901,312,-10.625,36.625
96902,312,-10.625,36.625
96903,311,-10.625,36.625
96904,314,-10.625,36.625
96905,314,-10.625,36.625
96906,314,-10.625,36.625
96907,314,-10.625,36.625
96908,314,-10.625,36.625
96909,314,-10.625,37.125
96910,314,-10.625,37.125
96911,314,-10.625,37.125
96912,314,-10.625,37.125
96913,314,-10.625,37.125
96914,314,-10.625,37.125
96915,314,-10.625,37.125
96916,314,-10.625,37.125
96917,313,-10.625,37.125
96918,311,-10.625,38.625
96919,311,-10.625,38.625
96920,311,-10.625,38.625
96921,313,-10.625,38.625
96922,311,-10.625,38.625
96923,310,-10.625,38.625
96924,313,-10.625,38.625
96925,313,-10.625,38.625
96926,313,-10.625,38.625
96927,311,-10.625,38.875
96928,311,-10.625,38.875
96929,307,-10.625,38.875
96930,310,-10.625,38.875
96931,311,-10.625,38.875
96932,311,-10.625,38.875
96933,313,-10.625,38.875
96934,313,-10.625,38.875
96935,313,-10.625,38.875
96936,308,-10.625,39.125
96937,305,-10.625,39.125
96938,305,-10.625,39.125
96939,308,-10.625,39.125
96940,308,-10.625,39.125
96941,308,-10.625,39.125
96942,311,-10.625,39.125
96943,308,-10.625,39.125
96944,310,-10.625,39.125
96945,305,-10.625,39.375
96946,308,-10.625,39.375
96947,308,-10.625,39.375
96948,308,-10.625,39.375
96949,308,-10.625,39.375
96950,311,-10.625,39.375
96951,311,-10.625,39.375
96952,308,-10.625,39.375
96953,308,-10.625,39.375
96954,308,-10.625,39.625
96955,308,-10.625,39.625
96956,308,-10.625,39.625
96957,311,-10.625,39.625
96958,311,-10.625,39.625
96959,311,-10.625,39.625
96960,308,-10.625,39.625
96961,308,-10.625,39.625
96962,311,-10.625,39.625
96963,308,-10.625,39.875
96964,311,-10.625,39.875
96965,307,-10.625,39.875
96966,311,-10.625,39.875
96967,311,-10.625,39.875
96968,307,-10.625,39.875
96969,311,-10.625,39.875
96970,310,-10.625,39.875
96971,310,-10.625,39.875
96972,307,-10.625,40.125
96973,307,-10.625,40.125
96974,307,-10.625,40.125
96975,307,-10.625,40.125
96976,307,-10.625,40.125
96977,313,-10.625,40.125
96978,313,-10.625,40.125
96979,313,-10.625,40.125
96980,313,-10.625,40.125
96981,307,-10.625,40.375
96982,307,-10.625,40.375
96983,307,-10.625,40.375
96984,313,-10.625,40.375
96985,307,-10.625,40.375
96986,307,-10.625,40.375
96987,313,-10.625,40.375
96988,313,-10.625,40.375
96989,313,-10.625,40.375
96990,307,-10.625,40.625
96991,307,-10.625,40.625
96992,313,-10.625,40.625
96993,19,-10.875,14.125
96994,7,-10.875,14.125
96995,10,-10.875,14.125
96996,7,-10.875,14.125
96997,10,-10.875,14.125
96998,8,-10.875,14.125
96999,10,-10.875,14.125
97000,6,-10.875,14.125
97001,8,-10.875,14.125
97002,14,-10.875,14.375
97003,6,-10.875,14.375
97004,2,-10.875,14.375
97005,5,-10.875,14.375
97006,6,-10.875,14.375
97007,100,-10.875,14.375
97008,7,-10.875,14.375
97009,10,-10.875,14.375
97010,100,-10.875,14.375
97011,107,-10.875,14.625
97012,233,-10.875,14.625
97013,104,-10.875,14.625
97014,281,-10.875,14.625
97015,299,-10.875,14.625
97016,103,-10.875,14.625
97017,346,-10.875,14.625
97018,346,-10.875,14.625
97019,229,-10.875,14.625
97020,106,-10.875,14.875
97021,103,-10.875,14.875
97022,191,-10.875,14.875
97023,106,-10.875,14.875
97024,357,-10.875,14.875
97025,103,-10.875,14.875
97026,235,-10.875,14.875
97027,250,-10.875,14.875
97028,105,-10.875,14.875
97029,194,-10.875,15.125
97030,154,-10.875,15.125
97031,103,-10.875,15.125
97032,106,-10.875,15.125
97033,106,-10.875,15.125
97034,196,-10.875,15.125
97035,105,-10.875,15.125
97036,102,-10.875,15.125
97037,90,-10.875,15.125
97038,91,-10.875,15.375
97039,104,-10.875,15.375
97040,239,-10.875,15.375
97041,330,-10.875,15.375
97042,157,-10.875,15.375
97043,103,-10.875,15.375
97044,250,-10.875,15.375
97045,249,-10.875,15.375
97046,216,-10.875,15.375
97047,92,-10.875,15.625
97048,227,-10.875,15.625
97049,328,-10.875,15.625
97050,88,-10.875,15.625
97051,247,-10.875,15.625
97052,328,-10.875,15.625
97053,327,-10.875,15.625
97054,327,-10.875,15.625
97055,327,-10.875,15.625
97056,328,-10.875,15.875
97057,328,-10.875,15.875
97058,328,-10.875,15.875
97059,328,-10.875,15.875
97060,328,-10.875,15.875
97061,328,-10.875,15.875
97062,327,-10.875,15.875
97063,327,-10.875,15.875
97064,327,-10.875,15.875
97065,328,-10.875,16.125
97066,328,-10.875,16.125
97067,329,-10.875,16.125
97068,328,-10.875,16.125
97069,328,-10.875,16.125
97070,328,-10.875,16.125
97071,327,-10.875,16.125
97072,327,-10.875,16.125
97073,327,-10.875,16.125
97074,197,-10.875,16.375
97075,11,-10.875,16.375
97076,14,-10.875,16.375
97077,212,-10.875,16.375
97078,11,-10.875,16.375
97079,11,-10.875,16.375
97080,327,-10.875,16.375
97081,229,-10.875,16.375
97082,10,-10.875,16.375
97083,11,-10.875,16.625
97084,8,-10.875,16.625
97085,14,-10.875,16.625
97086,11,-10.875,16.625
97087,8,-10.875,16.625
97088,8,-10.875,16.625
97089,7,-10.875,16.625
97090,7,-10.875,16.625
97091,8,-10.875,16.625
97092,14,-10.875,17.125
97093,11,-10.875,17.125
97094,11,-10.875,17.125
97095,8,-10.875,17.125
97096,11,-10.875,17.125
97097,11,-10.875,17.125
97098,8,-10.875,17.125
97099,5,-10.875,17.125
97100,8,-10.875,17.125
97101,11,-10.875,17.375
97102,8,-10.875,17.375
97103,8,-10.875,17.375
97104,11,-10.875,17.375
97105,11,-10.875,17.375
97106,8,-10.875,17.375
97107,8,-10.875,17.375
97108,11,-10.875,17.375
97109,8,-10.875,17.375
97110,11,-10.875,17.625
97111,11,-10.875,17.625
97112,11,-10.875,17.625
97113,8,-10.875,17.625
97114,11,-10.875,17.625
97115,11,-10.875,17.625
97116,5,-10.875,17.625
97117,11,-10.875,17.625
97118,8,-10.875,17.625
97119,11,-10.875,17.875
97120,11,-10.875,17.875
97121,8,-10.875,17.875
97122,11,-10.875,17.875
97123,8,-10.875,17.875
97124,5,-10.875,17.875
97125,8,-10.875,17.875
97126,8,-10.875,17.875
97127,5,-10.875,17.875
97128,5,-10.875,18.125
97129,5,-10.875,18.125
97130,2,-10.875,18.125
97131,2,-10.875,18.125
97132,364,-10.875,18.125
97133,83,-10.875,18.125
97134,2,-10.875,18.125
97135,364,-10.875,18.125
97136,83,-10.875,18.125
97137,5,-10.875,18.375
97138,2,-10.875,18.375
97139,2,-10.875,18.375
97140,5,-10.875,18.375
97141,2,-10.875,18.375
97142,2,-10.875,18.375
97143,364,-10.875,18.375
97144,5,-10.875,18.375
97145,2,-10.875,18.375
97146,5,-10.875,18.625
97147,8,-10.875,18.625
97148,8,-10.875,18.625
97149,5,-10.875,18.625
97150,8,-10.875,18.625
97151,8,-10.875,18.625
97152,5,-10.875,18.625
97153,5,-10.875,18.625
97154,8,-10.875,18.625
97155,9,-10.875,18.875
97156,6,-10.875,18.875
97157,8,-10.875,18.875
97158,8,-10.875,18.875
97159,8,-10.875,18.875
97160,5,-10.875,18.875
97161,8,-10.875,18.875
97162,2,-10.875,18.875
97163,364,-10.875,18.875
97164,8,-10.875,19.125
97165,5,-10.875,19.125
97166,263,-10.875,19.125
97167,8,-10.875,19.125
97168,5,-10.875,19.125
97169,266,-10.875,19.125
97170,2,-10.875,19.125
97171,272,-10.875,19.125
97172,272,-10.875,19.125
97173,92,-10.875,19.375
97174,92,-10.875,19.375
97175,263,-10.875,19.375
97176,92,-10.875,19.375
97177,92,-10.875,19.375
97178,266,-10.875,19.375
97179,74,-10.875,19.375
97180,77,-10.875,19.375
97181,272,-10.875,19.375
97182,263,-10.875,19.625
97183,263,-10.875,19.625
97184,263,-10.875,19.625
97185,263,-10.875,19.625
97186,263,-10.875,19.625
97187,263,-10.875,19.625
97188,266,-10.875,19.625
97189,266,-10.875,19.625
97190,266,-10.875,19.625
97191,263,-10.875,19.875
97192,263,-10.875,19.875
97193,263,-10.875,19.875
97194,263,-10.875,19.875
97195,263,-10.875,19.875
97196,263,-10.875,19.875
97197,266,-10.875,19.875
97198,266,-10.875,19.875
97199,5,-10.875,19.875
97200,263,-10.875,20.125
97201,263,-10.875,20.125
97202,263,-10.875,20.125
97203,263,-10.875,20.125
97204,8,-10.875,20.125
97205,263,-10.875,20.125
97206,8,-10.875,20.125
97207,8,-10.875,20.125
97208,8,-10.875,20.125
97209,263,-10.875,20.375
97210,14,-10.875,20.375
97211,14,-10.875,20.375
97212,11,-10.875,20.375
97213,11,-10.875,20.375
97214,11,-10.875,20.375
97215,11,-10.875,20.375
97216,11,-10.875,20.375
97217,14,-10.875,20.375
97218,17,-10.875,20.625
97219,17,-10.875,20.625
97220,263,-10.875,20.625
97221,17,-10.875,20.625
97222,14,-10.875,20.625
97223,17,-10.875,20.625
97224,14,-10.875,20.625
97225,14,-10.875,20.625
97226,17,-10.875,20.625
97227,20,-10.875,20.875
97228,263,-10.875,20.875
97229,270,-10.875,20.875
97230,17,-10.875,20.875
97231,18,-10.875,20.875
97232,270,-10.875,20.875
97233,17,-10.875,20.875
97234,16,-10.875,20.875
97235,19,-10.875,20.875
97236,270,-10.875,21.125
97237,22,-10.875,21.125
97238,19,-10.875,21.125
97239,19,-10.875,21.125
97240,19,-10.875,21.125
97241,19,-10.875,21.125
97242,19,-10.875,21.125
97243,19,-10.875,21.125
97244,16,-10.875,21.125
97245,19,-10.875,21.375
97246,19,-10.875,21.375
97247,19,-10.875,21.375
97248,19,-10.875,21.375
97249,16,-10.875,21.375
97250,16,-10.875,21.375
97251,16,-10.875,21.375
97252,16,-10.875,21.375
97253,14,-10.875,21.375
97254,16,-10.875,21.625
97255,16,-10.875,21.625
97256,17,-10.875,21.625
97257,16,-10.875,21.625
97258,14,-10.875,21.625
97259,14,-10.875,21.625
97260,14,-10.875,21.625
97261,14,-10.875,21.625
97262,14,-10.875,21.625
97263,14,-10.875,21.875
97264,14,-10.875,21.875
97265,14,-10.875,21.875
97266,14,-10.875,21.875
97267,14,-10.875,21.875
97268,14,-10.875,21.875
97269,11,-10.875,21.875
97270,11,-10.875,21.875
97271,11,-10.875,21.875
97272,14,-10.875,22.125
97273,11,-10.875,22.125
97274,284,-10.875,22.125
97275,11,-10.875,22.125
97276,11,-10.875,22.125
97277,11,-10.875,22.125
97278,11,-10.875,22.125
97279,11,-10.875,22.125
97280,11,-10.875,22.125
97281,284,-10.875,22.375
97282,11,-10.875,22.375
97283,11,-10.875,22.375
97284,11,-10.875,22.375
97285,11,-10.875,22.375
97286,11,-10.875,22.375
97287,11,-10.875,22.375
97288,11,-10.875,22.375
97289,11,-10.875,22.375
97290,11,-10.875,22.625
97291,11,-10.875,22.625
97292,11,-10.875,22.625
97293,11,-10.875,22.625
97294,11,-10.875,22.625
97295,11,-10.875,22.625
97296,11,-10.875,22.625
97297,11,-10.875,22.625
97298,11,-10.875,22.625
97299,8,-10.875,22.875
97300,11,-10.875,22.875
97301,11,-10.875,22.875
97302,11,-10.875,22.875
97303,11,-10.875,22.875
97304,11,-10.875,22.875
97305,11,-10.875,22.875
97306,8,-10.875,22.875
97307,10,-10.875,22.875
97308,11,-10.875,23.125
97309,11,-10.875,23.125
97310,11,-10.875,23.125
97311,11,-10.875,23.125
97312,11,-10.875,23.125
97313,11,-10.875,23.125
97314,11,-10.875,23.125
97315,11,-10.875,23.125
97316,11,-10.875,23.125
97317,11,-10.875,23.375
97318,11,-10.875,23.375
97319,11,-10.875,23.375
97320,281,-10.875,23.375
97321,281,-10.875,23.375
97322,281,-10.875,23.375
97323,281,-10.875,23.375
97324,281,-10.875,23.375
97325,281,-10.875,23.375
97326,11,-10.875,23.625
97327,11,-10.875,23.625
97328,11,-10.875,23.625
97329,11,-10.875,23.625
97330,8,-10.875,23.625
97331,8,-10.875,23.625
97332,281,-10.875,23.625
97333,281,-10.875,23.625
97334,5,-10.875,23.625
97335,11,-10.875,23.875
97336,14,-10.875,23.875
97337,14,-10.875,23.875
97338,5,-10.875,23.875
97339,5,-10.875,23.875
97340,5,-10.875,23.875
97341,5,-10.875,23.875
97342,5,-10.875,23.875
97343,5,-10.875,23.875
97344,2,-10.875,24.375
97345,5,-10.875,24.375
97346,5,-10.875,24.375
97347,2,-10.875,24.375
97348,5,-10.875,24.375
97349,5,-10.875,24.375
97350,275,-10.875,24.375
97351,364,-10.875,24.375
97352,2,-10.875,24.375
97353,363,-10.875,26.125
97354,360,-10.875,26.125
97355,283,-10.875,26.125
97356,283,-10.875,26.125
97357,283,-10.875,26.125
97358,283,-10.875,26.125
97359,79,-10.875,26.125
97360,283,-10.875,26.125
97361,76,-10.875,26.125
97362,76,-10.875,26.375
97363,283,-10.875,26.375
97364,360,-10.875,26.375
97365,79,-10.875,26.375
97366,67,-10.875,26.375
97367,285,-10.875,26.375
97368,64,-10.875,26.375
97369,52,-10.875,26.375
97370,78,-10.875,26.375
97371,286,-10.875,26.625
97372,357,-10.875,26.625
97373,360,-10.875,26.625
97374,76,-10.875,26.625
97375,286,-10.875,26.625
97376,286,-10.875,26.625
97377,286,-10.875,26.625
97378,286,-10.875,26.625
97379,286,-10.875,26.625
97380,363,-10.875,26.875
97381,363,-10.875,26.875
97382,1,-10.875,26.875
97383,286,-10.875,26.875
97384,360,-10.875,26.875
97385,363,-10.875,26.875
97386,357,-10.875,26.875
97387,357,-10.875,26.875
97388,363,-10.875,26.875
97389,363,-10.875,27.125
97390,363,-10.875,27.125
97391,363,-10.875,27.125
97392,363,-10.875,27.125
97393,363,-10.875,27.125
97394,360,-10.875,27.125
97395,360,-10.875,27.125
97396,360,-10.875,27.125
97397,360,-10.875,27.125
97398,360,-10.875,27.375
97399,363,-10.875,27.375
97400,1,-10.875,27.375
97401,360,-10.875,27.375
97402,360,-10.875,27.375
97403,286,-10.875,27.375
97404,360,-10.875,27.375
97405,357,-10.875,27.375
97406,286,-10.875,27.375
97407,4,-10.875,27.625
97408,1,-10.875,27.625
97409,286,-10.875,27.625
97410,286,-10.875,27.625
97411,360,-10.875,27.625
97412,360,-10.875,27.625
97413,286,-10.875,27.625
97414,360,-10.875,27.625
97415,363,-10.875,27.625
97416,4,-10.875,27.875
97417,286,-10.875,27.875
97418,286,-10.875,27.875
97419,1,-10.875,27.875
97420,1,-10.875,27.875
97421,286,-10.875,27.875
97422,363,-10.875,27.875
97423,363,-10.875,27.875
97424,360,-10.875,27.875
97425,286,-10.875,28.125
97426,1,-10.875,28.125
97427,4,-10.875,28.125
97428,79,-10.875,28.125
97429,363,-10.875,28.125
97430,1,-10.875,28.125
97431,286,-10.875,28.125
97432,363,-10.875,28.125
97433,1,-10.875,28.125
97434,7,-10.875,28.375
97435,7,-10.875,28.375
97436,7,-10.875,28.375
97437,4,-10.875,28.375
97438,5,-10.875,28.375
97439,7,-10.875,28.375
97440,1,-10.875,28.375
97441,4,-10.875,28.375
97442,7,-10.875,28.375
97443,11,-10.875,28.625
97444,8,-10.875,28.625
97445,5,-10.875,28.625
97446,7,-10.875,28.625
97447,7,-10.875,28.625
97448,287,-10.875,28.625
97449,7,-10.875,28.625
97450,5,-10.875,28.625
97451,287,-10.875,28.625
97452,284,-10.875,28.875
97453,284,-10.875,28.875
97454,284,-10.875,28.875
97455,287,-10.875,28.875
97456,287,-10.875,28.875
97457,287,-10.875,28.875
97458,287,-10.875,28.875
97459,287,-10.875,28.875
97460,287,-10.875,28.875
97461,284,-10.875,29.125
97462,284,-10.875,29.125
97463,284,-10.875,29.125
97464,287,-10.875,29.125
97465,287,-10.875,29.125
97466,287,-10.875,29.125
97467,287,-10.875,29.125
97468,287,-10.875,29.125
97469,287,-10.875,29.125
97470,284,-10.875,29.375
97471,287,-10.875,29.375
97472,287,-10.875,29.375
97473,287,-10.875,29.375
97474,287,-10.875,29.375
97475,287,-10.875,29.375
97476,287,-10.875,29.375
97477,287,-10.875,29.375
97478,287,-10.875,29.375
97479,287,-10.875,29.625
97480,287,-10.875,29.625
97481,287,-10.875,29.625
97482,287,-10.875,29.625
97483,287,-10.875,29.625
97484,287,-10.875,29.625
97485,287,-10.875,29.625
97486,288,-10.875,29.625
97487,288,-10.875,29.625
97488,287,-10.875,29.875
97489,6,-10.875,29.875
97490,288,-10.875,29.875
97491,6,-10.875,29.875
97492,6,-10.875,29.875
97493,6,-10.875,29.875
97494,291,-10.875,29.875
97495,6,-10.875,29.875
97496,291,-10.875,29.875
97497,291,-10.875,30.125
97498,6,-10.875,30.125
97499,291,-10.875,30.125
97500,6,-10.875,30.125
97501,289,-10.875,30.125
97502,289,-10.875,30.125
97503,289,-10.875,30.125
97504,289,-10.875,30.125
97505,289,-10.875,30.125
97506,289,-10.875,30.375
97507,4,-10.875,30.375
97508,4,-10.875,30.375
97509,292,-10.875,30.375
97510,292,-10.875,30.375
97511,292,-10.875,30.375
97512,292,-10.875,30.375
97513,292,-10.875,30.375
97514,292,-10.875,30.375
97515,296,-10.875,30.875
97516,296,-10.875,30.875
97517,299,-10.875,30.875
97518,296,-10.875,30.875
97519,297,-10.875,30.875
97520,297,-10.875,30.875
97521,297,-10.875,30.875
97522,300,-10.875,30.875
97523,295,-10.875,30.875
97524,297,-10.875,31.125
97525,297,-10.875,31.125
97526,298,-10.875,31.125
97527,297,-10.875,31.125
97528,298,-10.875,31.125
97529,298,-10.875,31.125
97530,295,-10.875,31.125
97531,298,-10.875,31.125
97532,299,-10.875,31.125
97533,298,-10.875,31.375
97534,298,-10.875,31.375
97535,298,-10.875,31.375
97536,298,-10.875,31.375
97537,298,-10.875,31.375
97538,302,-10.875,31.375
97539,302,-10.875,31.375
97540,302,-10.875,31.375
97541,302,-10.875,31.375
97542,298,-10.875,31.625
97543,302,-10.875,31.625
97544,302,-10.875,31.625
97545,302,-10.875,31.625
97546,302,-10.875,31.625
97547,62,-10.875,31.625
97548,302,-10.875,31.625
97549,302,-10.875,31.625
97550,69,-10.875,31.625
97551,302,-10.875,31.875
97552,302,-10.875,31.875
97553,302,-10.875,31.875
97554,302,-10.875,31.875
97555,302,-10.875,31.875
97556,303,-10.875,31.875
97557,69,-10.875,31.875
97558,72,-10.875,31.875
97559,304,-10.875,31.875
97560,302,-10.875,32.125
97561,302,-10.875,32.125
97562,304,-10.875,32.125
97563,304,-10.875,32.125
97564,304,-10.875,32.125
97565,304,-10.875,32.125
97566,304,-10.875,32.125
97567,304,-10.875,32.125
97568,304,-10.875,32.125
97569,304,-10.875,32.375
97570,307,-10.875,32.375
97571,304,-10.875,32.375
97572,304,-10.875,32.375
97573,307,-10.875,32.375
97574,310,-10.875,32.375
97575,304,-10.875,32.375
97576,304,-10.875,32.375
97577,307,-10.875,32.375
97578,310,-10.875,32.625
97579,13,-10.875,32.625
97580,13,-10.875,32.625
97581,10,-10.875,32.625
97582,13,-10.875,32.625
97583,11,-10.875,32.625
97584,6,-10.875,32.625
97585,12,-10.875,32.625
97586,12,-10.875,32.625
97587,14,-10.875,32.875
97588,14,-10.875,32.875
97589,14,-10.875,32.875
97590,11,-10.875,32.875
97591,12,-10.875,32.875
97592,13,-10.875,32.875
97593,12,-10.875,32.875
97594,12,-10.875,32.875
97595,13,-10.875,32.875
97596,14,-10.875,33.125
97597,14,-10.875,33.125
97598,14,-10.875,33.125
97599,13,-10.875,33.125
97600,16,-10.875,33.125
97601,10,-10.875,33.125
97602,13,-10.875,33.125
97603,13,-10.875,33.125
97604,316,-10.875,33.125
97605,314,-10.875,33.375
97606,314,-10.875,33.375
97607,314,-10.875,33.375
97608,316,-10.875,33.375
97609,314,-10.875,33.375
97610,314,-10.875,33.375
97611,316,-10.875,33.375
97612,316,-10.875,33.375
97613,314,-10.875,33.375
97614,314,-10.875,33.625
97615,314,-10.875,33.625
97616,313,-10.875,33.625
97617,59,-10.875,33.625
97618,11,-10.875,33.625
97619,23,-10.875,33.625
97620,314,-10.875,33.625
97621,314,-10.875,33.625
97622,314,-10.875,33.625
97623,313,-10.875,33.875
97624,311,-10.875,33.875
97625,305,-10.875,33.875
97626,314,-10.875,33.875
97627,314,-10.875,33.875
