FID,LAT,LON,MONTH,DAY
14520,-19.375,34.375,10,12
14521,-19.375,34.625,10,9
14522,-19.375,34.875,10,8
14523,-19.375,35.125,10,8
14524,-19.375,35.375,10,8
14525,-19.375,44.375,11,16
14526,-19.375,44.625,11,15
14527,-19.375,44.875,11,13
14528,-19.375,45.125,11,8
14529,-19.375,45.375,10,29
14530,-19.375,45.625,10,21
14531,-19.375,45.875,10,17
14532,-19.375,46.125,10,12
14533,-19.375,46.375,10,10
14534,-19.375,46.625,2,22
14535,-19.375,46.875,8,26
14536,-19.375,47.125,9,8
14537,-19.375,47.375,9,2
14538,-19.375,47.625,9,2
14539,-19.375,47.875,9,2
14540,-19.375,48.125,10,11
14541,-19.375,48.375,10,14
14542,-19.375,48.625,9,17
14543,-19.375,48.875,9,20
14544,-19.625,16.375,12,16
14545,-19.625,16.625,12,10
14546,-19.625,26.375,11,21
14547,-19.625,26.625,11,21
14548,-19.625,26.875,12,2
14549,-19.625,27.125,12,2
14550,-19.625,27.375,11,21
14551,-19.625,27.625,11,21
14552,-19.625,27.875,11,21
14553,-19.625,28.125,11,19
14554,-19.625,28.375,11,19
14555,-19.625,28.625,10,29
14556,-19.625,29.125,2,8
14557,-19.625,29.375,2,12
14558,-19.625,29.625,1,31
14559,-19.625,29.875,1,31
14560,-19.625,30.125,2,15
14561,-19.625,30.375,2,18
14562,-19.625,30.625,2,9
14563,-19.625,30.875,2,3
14564,-19.625,31.125,2,4
14565,-19.625,31.375,2,22
14566,-19.625,31.625,10,21
14567,-19.625,31.875,10,24
14568,-19.625,32.125,10,20
14569,-19.625,32.375,10,17
14570,-19.625,32.625,2,16
14571,-19.625,32.875,9,27
14572,-19.625,33.125,10,1
14573,-19.625,33.375,10,5
14574,-19.625,33.625,10,9
14575,-19.625,33.875,10,9
14576,-19.625,34.125,10,12
14577,-19.625,34.375,10,12
14578,-19.625,34.625,10,12
14579,-19.625,34.875,10,9
14580,-19.625,35.125,10,9
14581,-19.625,44.375,11,16
14582,-19.625,44.625,11,15
14583,-19.625,44.875,11,15
14584,-19.625,45.125,11,8
14585,-19.625,45.375,11,7
14586,-19.625,46.875,9,9
14587,-19.625,47.125,9,11
14588,-19.625,47.375,9,2
14589,-19.625,47.625,9,2
14590,-19.625,47.875,9,5
14591,-19.625,48.125,10,14
14592,-19.625,48.375,10,14
14593,-19.625,48.625,9,26
14594,-19.625,48.875,9,20
14595,-19.875,16.125,12,9
14596,-19.875,16.375,12,7
14597,-19.875,16.625,12,10
14598,-19.875,26.875,12,2
14599,-19.875,27.125,12,2
14600,-19.875,27.375,12,2
14601,-19.875,27.625,12,2
14602,-19.875,27.875,11,19
14603,-19.875,28.125,11,19
14604,-19.875,28.375,11,19
14605,-19.875,28.625,11,19
14606,-19.875,29.125,2,8
14607,-19.875,29.375,1,30
14608,-19.875,29.625,2,9
14609,-19.875,29.875,2,21
14610,-19.875,30.125,2,21
14611,-19.875,30.375,2,27
14612,-19.875,30.625,2,24
14613,-19.875,30.875,2,15
14614,-19.875,31.125,2,10
14615,-19.875,31.375,2,13
14616,-19.875,31.625,2,27
14617,-19.875,31.875,10,23
14618,-19.875,32.125,10,26
14619,-19.875,32.375,10,17
14620,-19.875,32.625,9,28
14621,-19.875,32.875,2,10
14622,-19.875,33.125,9,24
14623,-19.875,33.375,10,5
14624,-19.875,33.625,10,6
14625,-19.875,33.875,10,9
14626,-19.875,34.125,10,12
14627,-19.875,34.625,10,12
14628,-19.875,34.875,10,15
14629,-19.875,44.375,11,19
14630,-19.875,44.625,11,16
14631,-19.875,44.875,11,15
14632,-19.875,45.125,11,10
14633,-19.875,45.375,10,30
14634,-19.875,45.625,10,21
14635,-19.875,46.375,2,22
14636,-19.875,46.625,2,15
14637,-19.875,46.875,9,1
14638,-19.875,47.125,9,2
14639,-19.875,47.375,9,11
14640,-19.875,47.625,9,11
14641,-19.875,47.875,9,5
14642,-19.875,48.125,10,14
14643,-19.875,48.375,9,26
14644,-19.875,48.625,9,20
14645,-19.875,48.875,9,20
14646,-20.125,15.875,12,8
14647,-20.125,16.125,12,13
14648,-20.125,16.375,12,12
14649,-20.125,27.125,12,2
14650,-20.125,27.375,12,2
14651,-20.125,27.625,11,25
14652,-20.125,27.875,11,16
14653,-20.125,29.375,2,11
14654,-20.125,29.625,2,14
14655,-20.125,29.875,2,17
14656,-20.125,30.125,12,2
14657,-20.125,30.375,12,2
14658,-20.125,30.625,10,28
14659,-20.125,30.875,2,20
14660,-20.125,31.125,2,20
14661,-20.125,31.375,2,20
14662,-20.125,31.625,10,29
14663,-20.125,31.875,10,29
14664,-20.125,32.125,10,29
14665,-20.125,32.375,10,20
14666,-20.125,32.625,2,7
14667,-20.125,32.875,10,4
14668,-20.125,33.125,10,5
14669,-20.125,33.375,10,5
14670,-20.125,33.625,10,6
14671,-20.125,33.875,10,6
14672,-20.125,34.125,10,9
14673,-20.125,34.625,10,9
14674,-20.125,44.375,11,19
14675,-20.125,44.625,11,18
14676,-20.125,44.875,11,15
14677,-20.125,45.125,11,11
14678,-20.125,45.375,11,8
14679,-20.125,45.625,10,23
14680,-20.125,45.875,10,12
14681,-20.125,46.125,10,10
14682,-20.125,46.625,7,21
14683,-20.125,46.875,9,2
14684,-20.125,47.125,9,11
14685,-20.125,47.375,9,8
14686,-20.125,47.625,9,11
14687,-20.125,47.875,10,11
14688,-20.125,48.125,10,14
14689,-20.125,48.375,9,17
14690,-20.125,48.625,9,20
14691,-20.125,57.625,9,29
14692,-20.375,15.875,12,9
14693,-20.375,16.375,12,10
14694,-20.375,16.625,12,9
14695,-20.375,27.375,11,25
14696,-20.375,28.125,1,28
14697,-20.375,28.375,2,18
14698,-20.375,28.625,2,6
14699,-20.375,28.875,2,21
14700,-20.375,29.375,2,16
14701,-20.375,30.125,12,2
14702,-20.375,30.375,12,2
14703,-20.375,30.625,12,2
14704,-20.375,30.875,11,1
14705,-20.375,31.125,10,29
14706,-20.375,31.375,10,29
14707,-20.375,31.625,11,4
14708,-20.375,31.875,11,6
14709,-20.375,32.125,11,5
14710,-20.375,32.375,10,23
14711,-20.375,32.625,2,17
14712,-20.375,32.875,10,8
14713,-20.375,33.125,10,6
14714,-20.375,33.375,10,6
14715,-20.375,33.625,10,6
14716,-20.375,33.875,10,3
14717,-20.375,34.125,10,6
14718,-20.375,34.625,10,9
14719,-20.375,44.125,11,21
14720,-20.375,44.375,11,21
14721,-20.375,44.625,11,18
14722,-20.375,44.875,11,15
14723,-20.375,45.125,11,11
14724,-20.375,45.375,11,6
14725,-20.375,45.625,10,21
14726,-20.375,45.875,10,12
14727,-20.375,46.125,3,1
14728,-20.375,46.375,2,17
14729,-20.375,46.625,2,15
14730,-20.375,46.875,6,24
14731,-20.375,47.125,7,13
14732,-20.375,47.375,7,13
14733,-20.375,47.625,7,19
14734,-20.375,47.875,10,11
14735,-20.375,48.125,10,14
14736,-20.375,48.375,9,17
14737,-20.375,48.625,9,20
14738,-20.375,57.375,10,20
14739,-20.375,57.625,10,26
14740,-20.625,16.375,12,7
14741,-20.625,26.625,11,27
14742,-20.625,28.375,2,18
14743,-20.625,28.625,2,18
14744,-20.625,28.875,2,21
14745,-20.625,29.125,12,1
14746,-20.625,29.625,11,20
14747,-20.625,29.875,11,20
14748,-20.625,30.125,12,1
14749,-20.625,30.375,12,1
14750,-20.625,30.625,12,2
14751,-20.625,30.875,12,2
14752,-20.625,31.125,11,12
14753,-20.625,31.375,11,14
14754,-20.625,31.625,12,1
14755,-20.625,31.875,11,25
14756,-20.625,32.125,11,17
14757,-20.625,32.375,10,27
14758,-20.625,32.625,10,12
14759,-20.625,32.875,10,9
14760,-20.625,33.125,10,6
14761,-20.625,33.375,10,6
14762,-20.625,33.625,10,3
14763,-20.625,33.875,10,6
14764,-20.625,34.125,10,6
14765,-20.625,34.375,10,6
14766,-20.625,34.625,10,6
14767,-20.625,34.875,10,5
14768,-20.625,44.125,11,21
14769,-20.625,44.375,11,21
14770,-20.625,44.625,11,18
14771,-20.625,44.875,11,15
14772,-20.625,45.125,11,11
14773,-20.625,45.375,10,29
14774,-20.625,45.625,10,21
14775,-20.625,45.875,10,11
14776,-20.625,46.125,10,12
14777,-20.625,46.375,7,26
14778,-20.625,46.625,9,1
14779,-20.625,46.875,9,2
14780,-20.625,47.125,9,2
14781,-20.625,47.375,7,22
14782,-20.625,47.625,10,8
14783,-20.625,47.875,10,14
14784,-20.625,48.125,9,29
14785,-20.625,48.375,9,20
14786,-20.625,48.625,9,20
14787,-20.875,27.625,12,1
14788,-20.875,27.875,12,1
14789,-20.875,28.125,12,1
14790,-20.875,28.375,12,1
14791,-20.875,28.625,12,1
14792,-20.875,28.875,12,2
14793,-20.875,29.125,12,1
14794,-20.875,29.375,12,2
14795,-20.875,29.625,12,2
14796,-20.875,29.875,12,2
14797,-20.875,30.125,12,2
14798,-20.875,30.375,12,2
14799,-20.875,30.625,12,3
14800,-20.875,30.875,12,3
14801,-20.875,31.125,12,4
14802,-20.875,31.375,12,4
14803,-20.875,31.875,12,1
14804,-20.875,32.125,11,20
14805,-20.875,32.375,11,5
14806,-20.875,32.625,10,18
14807,-20.875,32.875,10,12
14808,-20.875,33.125,10,9
14809,-20.875,33.375,10,6
14810,-20.875,33.625,10,6
14811,-20.875,33.875,10,6
14812,-20.875,34.125,10,6
14813,-20.875,34.375,10,3
14814,-20.875,34.875,10,3
14815,-20.875,35.125,10,3
14816,-20.875,43.875,11,22
14817,-20.875,44.125,11,21
14818,-20.875,44.375,11,19
14819,-20.875,44.625,11,18
14820,-20.875,44.875,11,15
14821,-20.875,45.125,11,10
14822,-20.875,45.375,10,28
14823,-20.875,45.625,10,21
14824,-20.875,45.875,10,13
14825,-20.875,46.125,10,12
14826,-20.875,46.375,10,8
14827,-20.875,46.625,9,1
14828,-20.875,46.875,7,3
14829,-20.875,47.125,7,28
14830,-20.875,47.375,7,25
14831,-20.875,47.625,10,11
14832,-20.875,47.875,9,26
14833,-20.875,48.125,9,17
14834,-20.875,48.375,9,20
14835,-21.125,27.375,11,27
14836,-21.125,27.625,12,2
14837,-21.125,27.875,12,2
14838,-21.125,28.125,12,2
14839,-21.125,28.375,12,2
14840,-21.125,28.625,12,2
14841,-21.125,28.875,12,3
14842,-21.125,29.125,12,3
14843,-21.125,29.375,12,3
14844,-21.125,29.625,11,30
14845,-21.125,29.875,12,2
14846,-21.125,30.125,12,2
14847,-21.125,30.375,12,2
14848,-21.125,30.625,12,2
14849,-21.125,31.125,12,2
14850,-21.125,31.375,12,3
14851,-21.125,31.625,12,3
14852,-21.125,31.875,12,1
14853,-21.125,32.125,12,1
14854,-21.125,32.375,11,19
14855,-21.125,32.625,10,30
14856,-21.125,32.875,10,18
14857,-21.125,33.125,10,12
14858,-21.125,33.375,10,9
14859,-21.125,33.625,10,7
14860,-21.125,33.875,10,7
14861,-21.125,34.375,10,3
14862,-21.125,34.625,10,3
14863,-21.125,34.875,10,3
14864,-21.125,35.125,10,3
14865,-21.125,43.875,11,19
14866,-21.125,44.125,11,19
14867,-21.125,44.375,11,18
14868,-21.125,44.625,11,18
14869,-21.125,44.875,11,14
14870,-21.125,45.125,11,7
14871,-21.125,45.375,10,28
14872,-21.125,45.625,10,18
14873,-21.125,45.875,10,14
14874,-21.125,46.125,10,12
14875,-21.125,46.375,10,9
14876,-21.125,46.625,7,27
14877,-21.125,46.875,6,6
14878,-21.125,47.125,6,25
14879,-21.125,47.375,6,28
14880,-21.125,47.625,10,11
14881,-21.125,47.875,9,17
14882,-21.125,48.125,9,20
14883,-21.125,48.375,9,20
14884,-21.375,27.625,12,2
14885,-21.375,27.875,12,2
14886,-21.375,28.125,11,28
14887,-21.375,28.375,12,2
14888,-21.375,28.625,12,2
14889,-21.375,28.875,12,3
14890,-21.375,29.125,12,5
14891,-21.375,29.375,12,2
14892,-21.375,29.625,12,2
14893,-21.375,29.875,12,2
14894,-21.375,30.125,12,3
14895,-21.375,30.625,12,2
14896,-21.375,31.125,12,2
14897,-21.375,31.375,12,2
14898,-21.375,31.625,12,2
14899,-21.375,31.875,12,1
14900,-21.375,32.125,12,3
14901,-21.375,32.375,12,3
14902,-21.375,32.625,11,10
14903,-21.375,32.875,10,29
14904,-21.375,33.125,10,17
14905,-21.375,33.375,10,13
14906,-21.375,33.625,10,10
14907,-21.375,33.875,10,7
14908,-21.375,34.125,10,7
14909,-21.375,34.375,10,6
14910,-21.375,34.625,10,3
14911,-21.375,34.875,10,3
14912,-21.375,35.125,10,3
14913,-21.375,43.625,11,20
14914,-21.375,43.875,11,19
14915,-21.375,44.125,11,18
14916,-21.375,44.375,11,18
14917,-21.375,44.625,11,15
14918,-21.375,44.875,11,12
14919,-21.375,45.125,11,7
14920,-21.375,45.375,10,25
14921,-21.375,45.625,10,18
14922,-21.375,45.875,10,13
14923,-21.375,46.125,10,12
14924,-21.375,46.375,10,9
14925,-21.375,46.625,10,8
14926,-21.375,46.875,7,1
14927,-21.375,47.125,6,13
14928,-21.375,47.375,6,28
14929,-21.375,47.625,10,11
14930,-21.375,47.875,9,17
14931,-21.375,48.125,9,20
14932,-21.375,48.375,9,20
14933,-21.625,27.875,12,2
14934,-21.625,28.125,12,2
14935,-21.625,28.375,12,2
14936,-21.625,28.625,12,2
14937,-21.625,28.875,12,2
14938,-21.625,29.125,12,5
14939,-21.625,29.375,12,5
14940,-21.625,29.625,12,2
14941,-21.625,29.875,12,2
14942,-21.625,30.125,12,3
14943,-21.625,30.375,12,3
14944,-21.625,30.875,12,2
14945,-21.625,31.125,12,2
14946,-21.625,31.375,12,2
14947,-21.625,31.625,12,2
14948,-21.625,32.375,12,3
14949,-21.625,32.625,12,3
14950,-21.625,32.875,11,4
14951,-21.625,33.125,10,23
14952,-21.625,33.875,10,10
14953,-21.625,34.125,10,7
14954,-21.625,34.375,10,7
14955,-21.625,34.625,10,7
14956,-21.625,34.875,10,7
14957,-21.625,35.125,10,7
14958,-21.625,35.375,10,7
14959,-21.625,43.375,11,20
14960,-21.625,43.625,11,19
14961,-21.625,43.875,11,19
14962,-21.625,44.125,11,18
14963,-21.625,44.375,11,18
14964,-21.625,44.625,11,12
14965,-21.625,44.875,11,7
14966,-21.625,45.125,10,28
14967,-21.625,45.375,10,25
14968,-21.625,45.625,10,15
14969,-21.625,45.875,10,12
14970,-21.625,46.125,10,12
14971,-21.625,46.375,10,9
14972,-21.625,46.625,2,15
14973,-21.625,46.875,6,15
14974,-21.625,47.125,6,28
14975,-21.625,47.375,6,19
14976,-21.625,47.625,9,17
14977,-21.625,47.875,9,17
14978,-21.625,48.125,9,20
14979,-21.875,28.625,12,1
14980,-21.875,30.625,12,3
14981,-21.875,31.875,12,2
14982,-21.875,32.125,12,2
14983,-21.875,32.375,11,28
14984,-21.875,32.625,12,3
14985,-21.875,32.875,11,19
14986,-21.875,33.375,10,23
14987,-21.875,33.625,10,17
14988,-21.875,33.875,10,13
14989,-21.875,34.125,10,10
14990,-21.875,34.375,10,7
14991,-21.875,34.875,10,7
14992,-21.875,35.125,10,7
14993,-21.875,35.375,10,7
14994,-21.875,43.375,11,20
14995,-21.875,43.625,11,19
14996,-21.875,43.875,11,19
14997,-21.875,44.125,11,18
14998,-21.875,44.375,11,18
14999,-21.875,44.625,11,12
15000,-21.875,44.875,10,29
15001,-21.875,45.125,10,24
15002,-21.875,45.375,10,20
15003,-21.875,45.625,10,13
15004,-21.875,45.875,10,11
15005,-21.875,46.125,10,12
15006,-21.875,46.375,10,11
15007,-21.875,46.625,6,14
15008,-21.875,46.875,6,6
15009,-21.875,47.125,7,7
15010,-21.875,47.375,9,14
15011,-21.875,47.625,9,29
15012,-21.875,47.875,9,20
15013,-21.875,48.125,9,20
15014,-22.125,30.625,12,3
15015,-22.125,30.875,12,3
15016,-22.125,31.125,12,3
15017,-22.125,31.375,11,28
15018,-22.125,31.625,11,28
15019,-22.125,31.875,11,28
15020,-22.125,32.375,11,28
15021,-22.125,32.875,12,3
15022,-22.125,33.125,11,10
15023,-22.125,33.375,11,1
15024,-22.125,33.625,10,23
15025,-22.125,33.875,10,17
15026,-22.125,34.125,10,14
15027,-22.125,34.375,10,10
15028,-22.125,34.625,10,7
15029,-22.125,35.125,10,7
15030,-22.125,35.375,10,7
15031,-22.125,43.375,11,22
15032,-22.125,43.625,11,21
15033,-22.125,43.875,11,19
15034,-22.125,44.125,11,18
15035,-22.125,44.375,11,15
15036,-22.125,44.625,11,6
15037,-22.125,44.875,10,24
15038,-22.125,45.125,10,22
15039,-22.125,45.375,10,17
15040,-22.125,45.625,2,19
15041,-22.125,45.875,2,15
15042,-22.125,46.125,10,12
15043,-22.125,46.375,6,27
15044,-22.125,46.625,6,18
15045,-22.125,46.875,9,2
15046,-22.125,47.125,6,19
15047,-22.125,47.375,9,17
15048,-22.125,47.625,9,20
15049,-22.125,47.875,9,20
15050,-22.125,48.125,9,20
15051,-22.375,26.875,12,2
15052,-22.375,30.625,12,3
15053,-22.375,30.875,12,3
15054,-22.375,31.125,11,29
15055,-22.375,31.375,11,21
15056,-22.375,31.625,11,26
15057,-22.375,31.875,11,26
15058,-22.375,32.125,11,26
15059,-22.375,32.375,11,26
15060,-22.375,32.625,11,28
15061,-22.375,32.875,11,28
15062,-22.375,33.125,12,3
15063,-22.375,33.375,11,19
15064,-22.375,33.625,11,4
15065,-22.375,34.125,10,17
15066,-22.375,34.375,10,11
15067,-22.375,34.625,10,7
15068,-22.375,34.875,10,7
15069,-22.375,35.125,10,7
15070,-22.375,35.375,10,7
15071,-22.375,35.625,10,7
15072,-22.375,43.375,11,25
15073,-22.375,43.625,11,25
15074,-22.375,43.875,11,18
15075,-22.375,44.125,11,18
15076,-22.375,44.375,11,15
15077,-22.375,44.625,10,29
15078,-22.375,44.875,10,24
15079,-22.375,45.125,10,21
15080,-22.375,45.375,10,15
15081,-22.375,45.625,2,15
15082,-22.375,45.875,2,9
15083,-22.375,46.125,10,14
15084,-22.375,46.375,10,15
15085,-22.375,46.625,10,12
15086,-22.375,46.875,6,10
15087,-22.375,47.125,10,14
15088,-22.375,47.375,9,17
15089,-22.375,47.625,9,20
15090,-22.375,47.875,9,23
15091,-22.625,30.125,11,27
15092,-22.625,31.375,11,26
15093,-22.625,31.875,11,26
15094,-22.625,32.125,11,26
15095,-22.625,32.375,11,27
15096,-22.625,32.875,11,28
15097,-22.625,33.375,12,4
15098,-22.625,33.625,11,19
15099,-22.625,34.125,10,26
15100,-22.625,34.375,10,17
15101,-22.625,34.875,10,10
15102,-22.625,35.125,10,7
15103,-22.625,35.375,10,7
15104,-22.625,43.375,12,7
15105,-22.625,43.625,12,9
15106,-22.625,43.875,11,27
15107,-22.625,44.125,11,18
15108,-22.625,44.375,11,15
15109,-22.625,44.625,11,6
15110,-22.625,44.875,10,24
15111,-22.625,45.125,10,17
15112,-22.625,45.375,10,15
15113,-22.625,45.625,2,16
15114,-22.625,45.875,2,14
15115,-22.625,46.125,6,23
15116,-22.625,46.375,10,16
15117,-22.625,46.625,10,14
15118,-22.625,46.875,10,14
15119,-22.625,47.125,10,17
15120,-22.625,47.375,9,20
15121,-22.625,47.625,9,23
15122,-22.625,47.875,9,23
15123,-22.875,26.375,11,29
15124,-22.875,29.875,11,27
15125,-22.875,30.125,12,1
15126,-22.875,30.375,12,1
15127,-22.875,30.625,12,2
15128,-22.875,30.875,12,2
15129,-22.875,31.375,11,26
15130,-22.875,31.875,11,27
15131,-22.875,32.125,11,27
15132,-22.875,32.375,11,27
15133,-22.875,32.625,11,27
15134,-22.875,33.375,12,4
15135,-22.875,33.625,12,6
15136,-22.875,34.125,11,7
15137,-22.875,34.375,10,26
15138,-22.875,34.625,10,17
15139,-22.875,34.875,10,11
15140,-22.875,35.125,10,10
15141,-22.875,35.375,10,7
15142,-22.875,35.625,10,7
15143,-22.875,43.375,12,7
15144,-22.875,43.625,12,7
15145,-22.875,43.875,12,6
15146,-22.875,44.125,11,27
15147,-22.875,44.375,11,15
15148,-22.875,44.625,11,7
15149,-22.875,44.875,10,23
15150,-22.875,45.125,2,17
15151,-22.875,45.375,10,18
15152,-22.875,45.625,3,30
15153,-22.875,45.875,4,7
15154,-22.875,46.125,7,1
15155,-22.875,46.375,6,19
15156,-22.875,46.625,10,17
15157,-22.875,46.875,10,17
15158,-22.875,47.125,10,17
15159,-22.875,47.375,9,20
15160,-22.875,47.625,9,23
15161,-22.875,47.875,9,23
15162,-23.125,25.875,12,2
15163,-23.125,26.125,12,2
15164,-23.125,26.375,12,2
15165,-23.125,26.625,12,2
15166,-23.125,26.875,12,4
15167,-23.125,30.125,11,27
15168,-23.125,30.375,11,27
15169,-23.125,31.625,11,27
15170,-23.125,32.125,11,27
15171,-23.125,32.375,11,27
15172,-23.125,33.375,12,7
15173,-23.125,33.625,12,7
15174,-23.125,33.875,12,3
15175,-23.125,34.125,11,16
15176,-23.125,34.375,11,5
15177,-23.125,34.625,10,28
15178,-23.125,34.875,10,21
15179,-23.125,35.125,10,15
15180,-23.125,35.375,10,12
15181,-23.125,43.625,12,7
15182,-23.125,43.875,12,8
15183,-23.125,44.125,12,8
15184,-23.125,44.375,11,27
15185,-23.125,44.625,11,6
15186,-23.125,44.875,10,23
15187,-23.125,45.125,10,19
15188,-23.125,45.375,10,14
15189,-23.125,45.625,10,20
15190,-23.125,45.875,10,18
15191,-23.125,46.125,6,22
15192,-23.125,46.375,7,16
15193,-23.125,46.625,6,10
15194,-23.125,46.875,6,19
15195,-23.125,47.125,10,20
15196,-23.125,47.375,9,23
15197,-23.125,47.625,9,23
15198,-23.375,25.875,12,2
15199,-23.375,26.625,12,2
15200,-23.375,26.875,12,1
15201,-23.375,28.375,11,22
15202,-23.375,29.875,2,16
15203,-23.375,30.125,11,7
15204,-23.375,30.375,11,18
15205,-23.375,30.625,12,2
15206,-23.375,30.875,12,3
15207,-23.375,32.375,12,2
15208,-23.375,32.625,12,2
15209,-23.375,33.125,12,7
15210,-23.375,33.375,12,7
15211,-23.375,33.625,12,7
15212,-23.375,33.875,12,3
15213,-23.375,34.125,11,17
15214,-23.375,34.375,11,8
15215,-23.375,34.625,11,2
15216,-23.375,34.875,10,27
15217,-23.375,35.125,10,21
15218,-23.375,35.375,10,15
15219,-23.375,43.625,12,7
15220,-23.375,43.875,12,9
15221,-23.375,44.125,12,8
15222,-23.375,44.375,12,5
15223,-23.375,44.625,10,28
15224,-23.375,44.875,10,23
15225,-23.375,45.125,10,16
15226,-23.375,45.375,10,11
15227,-23.375,45.625,10,21
15228,-23.375,45.875,10,20
15229,-23.375,46.125,6,7
15230,-23.375,46.375,9,8
15231,-23.375,46.625,6,13
15232,-23.375,46.875,6,28
15233,-23.375,47.125,10,20
15234,-23.375,47.375,9,23
15235,-23.375,47.625,9,26
15236,-23.625,26.125,11,27
15237,-23.625,26.375,11,28
15238,-23.625,26.625,12,1
15239,-23.625,26.875,12,1
15240,-23.625,28.125,11,25
15241,-23.625,29.625,2,13
15242,-23.625,29.875,2,11
15243,-23.625,30.125,10,26
15244,-23.625,30.375,11,6
15245,-23.625,30.625,12,1
15246,-23.625,30.875,12,2
15247,-23.625,31.625,11,21
15248,-23.625,31.875,12,2
15249,-23.625,32.375,12,2
15250,-23.625,32.875,12,11
15251,-23.625,33.125,12,11
15252,-23.625,33.375,12,11
15253,-23.625,33.625,12,2
15254,-23.625,33.875,11,17
15255,-23.625,34.125,11,11
15256,-23.625,34.375,11,5
15257,-23.625,34.625,11,2
15258,-23.625,34.875,10,27
15259,-23.625,35.125,10,21
15260,-23.625,35.375,10,21
15261,-23.625,43.625,12,9
15262,-23.625,43.875,12,8
15263,-23.625,44.125,12,8
15264,-23.625,44.375,12,8
15265,-23.625,44.625,10,31
15266,-23.625,44.875,10,23
15267,-23.625,45.125,10,14
15268,-23.625,45.375,10,21
15269,-23.625,45.625,10,21
15270,-23.625,45.875,10,20
15271,-23.625,46.125,6,13
15272,-23.625,46.375,7,19
15273,-23.625,46.625,6,28
15274,-23.625,46.875,6,28
15275,-23.625,47.125,6,19
15276,-23.625,47.375,9,26
15277,-23.625,47.625,9,26
15278,-23.875,26.375,11,26
15279,-23.875,26.625,11,26
15280,-23.875,26.875,11,28
15281,-23.875,30.125,2,20
15282,-23.875,30.375,11,7
15283,-23.875,30.625,12,1
15284,-23.875,30.875,12,1
15285,-23.875,31.875,12,2
15286,-23.875,32.125,12,2
15287,-23.875,32.375,12,3
15288,-23.875,32.625,12,11
15289,-23.875,32.875,12,11
15290,-23.875,33.125,12,11
15291,-23.875,33.375,12,3
15292,-23.875,33.625,11,16
15293,-23.875,33.875,11,13
15294,-23.875,34.125,11,7
15295,-23.875,34.375,11,5
15296,-23.875,34.625,10,30
15297,-23.875,34.875,10,27
15298,-23.875,35.125,10,24
15299,-23.875,35.375,10,24
15300,-23.875,43.625,12,8
15301,-23.875,43.875,12,8
15302,-23.875,44.125,12,8
15303,-23.875,44.375,11,21
15304,-23.875,44.625,10,26
15305,-23.875,44.875,10,18
15306,-23.875,45.125,10,13
15307,-23.875,45.375,10,22
15308,-23.875,45.625,10,23
15309,-23.875,45.875,7,1
15310,-23.875,46.125,7,10
15311,-23.875,46.375,9,29
15312,-23.875,46.625,7,4
15313,-23.875,46.875,7,1
15314,-23.875,47.125,7,31
15315,-23.875,47.375,9,26
15316,-23.875,47.625,9,26
15317,-24.125,26.875,11,30
15318,-24.125,30.375,10,26
15319,-24.125,30.625,12,2
15320,-24.125,32.125,12,3
15321,-24.125,32.375,12,3
15322,-24.125,32.625,12,11
15323,-24.125,32.875,12,11
15324,-24.125,33.125,12,11
15325,-24.125,33.375,11,19
15326,-24.125,33.625,11,13
15327,-24.125,33.875,11,10
15328,-24.125,34.125,11,7
15329,-24.125,34.375,11,4
15330,-24.125,34.625,10,29
15331,-24.125,34.875,10,27
15332,-24.125,35.125,10,26
15333,-24.125,35.375,10,23
15334,-24.125,43.625,12,6
15335,-24.125,43.875,12,5
15336,-24.125,44.625,10,23
15337,-24.125,44.875,10,13
15338,-24.125,45.125,10,12
15339,-24.125,45.375,10,9
15340,-24.125,45.625,10,23
15341,-24.125,45.875,8,3
15342,-24.125,46.125,9,29
15343,-24.125,46.375,9,23
15344,-24.125,46.625,10,5
15345,-24.125,46.875,9,2
15346,-24.125,47.125,9,11
15347,-24.125,47.375,9,26
15348,-24.375,27.125,12,5
15349,-24.375,29.125,11,6
15350,-24.375,30.375,2,17
15351,-24.375,30.625,11,27
15352,-24.375,30.875,12,2
15353,-24.375,31.125,12,1
15354,-24.375,32.125,12,3
15355,-24.375,32.375,12,6
15356,-24.375,32.625,12,11
15357,-24.375,32.875,12,11
15358,-24.375,33.125,11,27
15359,-24.375,33.375,11,16
15360,-24.375,33.625,11,10
15361,-24.375,33.875,11,7
15362,-24.375,34.125,11,4
15363,-24.375,34.375,11,2
15364,-24.375,34.625,10,28
15365,-24.375,34.875,10,26
15366,-24.375,35.125,10,26
15367,-24.375,35.375,10,23
15368,-24.375,43.625,12,6
15369,-24.375,43.875,11,22
15370,-24.375,45.375,10,2
15371,-24.375,45.625,10,20
15372,-24.375,45.875,9,26
15373,-24.375,46.125,9,26
15374,-24.375,46.375,9,29
15375,-24.375,46.625,10,11
15376,-24.375,46.875,7,22
15377,-24.375,47.125,9,26
15378,-24.375,47.375,9,29
15379,-24.625,25.375,11,29
15380,-24.625,25.875,12,2
15381,-24.625,26.125,12,2
15382,-24.625,26.375,12,5
15383,-24.625,26.625,12,2
15384,-24.625,30.375,2,24
15385,-24.625,30.625,1,27
15386,-24.625,30.875,2,16
15387,-24.625,31.125,12,2
15388,-24.625,31.375,12,2
15389,-24.625,32.375,12,8
15390,-24.625,32.625,12,11
15391,-24.625,32.875,12,8
15392,-24.625,33.125,11,15
