cellid,robust_vcr_10,robust_vcr_20,robust_vcr_30,robust_vcr_40,robust_vcr_50,robust_vcr_60,robust_vcr_70,robust_vcr_80,robust_vcr_90,robust_profitable_10,robust_profitable_20,robust_profitable_30,robust_profitable_40,robust_profitable_50,robust_profitable_60,robust_profitable_70,robust_profitable_80,robust_profitable_90,naive_vcr_10,naive_vcr_20,naive_vcr_30,naive_vcr_40,naive_vcr_50,naive_vcr_60,naive_vcr_70,naive_vcr_80,naive_vcr_90,naive_profitable_10,naive_profitable_20,naive_profitable_30,naive_profitable_40,naive_profitable_50,naive_profitable_60,naive_profitable_70,naive_profitable_80,naive_profitable_90,class_nono_10,class_yesyes_10,class_type1_10,class_type2_10,class_nono_20,class_yesyes_20,class_type1_20,class_type2_20,class_nono_30,class_yesyes_30,class_type1_30,class_type2_30,class_nono_40,class_yesyes_40,class_type1_40,class_type2_40,class_nono_50,class_yesyes_50,class_type1_50,class_type2_50,class_nono_60,class_yesyes_60,class_type1_60,class_type2_60,class_nono_70,class_yesyes_70,class_type1_70,class_type2_70,class_nono_80,class_yesyes_80,class_type1_80,class_type2_80,class_nono_90,class_yesyes_90,class_type1_90,class_type2_90,lat,lon,f_to_m_prratio_robust,prneeded_robust,prneeded_val_robust,f_to_m_prratio_naive,prneeded_naive,prneeded_val_naive
8016,3.146444,3.318303,3.419138,3.583214,3.687439,3.806046,3.928997,4.182551,4.633837,1,1,1,1,1,1,1,1,1,8.670102,8.670102,8.670102,8.670102,8.670102,8.670102,8.670102,8.670102,8.670102,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-1.625,38.125,6.97611,Profitable if F to M below 10,3,11.53124,Profitable even if F to M above 10,4
8017,3.892786,4.054744,4.309127,4.56659,4.644586,4.795671,4.912738,5.06215,5.295559,1,1,1,1,1,1,1,1,1,8.670102,8.670102,8.670102,8.670102,8.670102,8.670102,8.670102,8.670102,8.670102,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-1.625,38.375,8.797132,Profitable if F to M below 10,3,11.53124,Profitable even if F to M above 10,4
8018,1.363911,1.842883,2.035269,2.161325,2.273366,2.421896,2.499458,2.624735,2.877134,1,1,1,1,1,1,1,1,1,8.670102,8.670102,8.670102,8.670102,8.670102,8.670102,8.670102,8.670102,8.670102,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-1.625,38.625,4.159223,Profitable if F to M below 5,2,11.53124,Profitable even if F to M above 10,4
8019,1.253761,1.403564,1.591431,1.817221,1.971481,2.202878,2.344382,2.601312,2.941387,1,1,1,1,1,1,1,1,0,8.670102,8.670102,8.670102,8.670102,8.670102,8.670102,8.670102,8.670102,8.670102,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-1.625,39.875,3.256314,Profitable if F to M below 5,2,11.53124,Profitable even if F to M above 10,4
8020,1.855336,2.082467,2.314374,2.466368,2.638362,2.953594,3.113614,3.209167,3.467133,1,1,1,1,1,1,1,1,1,8.670102,8.670102,8.670102,8.670102,8.670102,8.670102,8.670102,8.670102,8.670102,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-1.625,40.125,4.735565,Profitable if F to M below 5,2,11.53124,Profitable even if F to M above 10,4
8023,0.1654262,0.4525117,0.693258,0.932106,1.145143,1.357986,1.520593,2.12324,2.790941,1,1,1,1,0,0,0,0,0,3.6756,3.6756,3.6756,3.6756,3.6756,3.6756,3.6756,3.6756,3.6756,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,-1.625,41.625,1.415067,Profitable if F to M below 5,2,4.888548,Profitable if F to M below 5,2
8028,3.093604,3.23982,3.384435,3.493542,3.627465,3.753619,3.875427,4.065049,4.345768,1,1,1,1,1,1,1,1,1,3.435758,3.435758,3.435758,3.435758,3.435758,3.435758,3.435758,3.435758,3.435758,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-1.875,12.625,6.909539,Profitable if F to M below 10,3,4.569558,Profitable if F to M below 5,2
8029,2.760079,2.984154,3.164687,3.309566,3.482894,3.597203,3.712149,3.768021,4.083027,1,1,1,1,1,1,1,1,1,3.435758,3.435758,3.435758,3.435758,3.435758,3.435758,3.435758,3.435758,3.435758,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-1.875,12.875,6.462317,Profitable if F to M below 10,3,4.569558,Profitable if F to M below 5,2
8033,1.569989,1.786124,1.994894,2.247138,2.356431,2.472962,2.618058,2.821691,3.056129,1,1,1,1,1,1,1,1,1,3.435758,3.435758,3.435758,3.435758,3.435758,3.435758,3.435758,3.435758,3.435758,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-1.875,14.125,4.081511,Profitable if F to M below 5,2,4.569558,Profitable if F to M below 5,2
8034,1.493575,1.799369,2.098578,2.339753,2.463005,2.723308,2.914488,3.080606,3.262226,1,1,1,1,1,1,1,1,1,3.435758,3.435758,3.435758,3.435758,3.435758,3.435758,3.435758,3.435758,3.435758,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-1.875,14.375,4.291742,Profitable if F to M below 5,2,4.569558,Profitable if F to M below 5,2
8035,1.736803,1.949016,2.070504,2.224555,2.309447,2.48991,2.636699,2.760741,3.058264,1,1,1,1,1,1,1,1,1,3.435758,3.435758,3.435758,3.435758,3.435758,3.435758,3.435758,3.435758,3.435758,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-1.875,14.625,4.188384,Profitable if F to M below 5,2,4.569558,Profitable if F to M below 5,2
8036,0.8279766,1.072312,1.365195,1.583195,1.813194,1.993147,2.063879,2.193945,2.504623,1,1,1,1,1,1,1,0,0,3.435758,3.435758,3.435758,3.435758,3.435758,3.435758,3.435758,3.435758,3.435758,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,-1.875,14.875,2.793399,Profitable if F to M below 5,2,4.569558,Profitable if F to M below 5,2
8037,0.450431,0.8226929,0.9594157,1.103382,1.300911,1.454666,1.802886,2.165174,2.577454,1,1,1,1,1,0,0,0,0,3.435758,3.435758,3.435758,3.435758,3.435758,3.435758,3.435758,3.435758,3.435758,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,-1.875,15.125,1.942073,Profitable if F to M below 5,2,4.569558,Profitable if F to M below 5,2
8038,1.366324,1.712101,1.910472,2.081241,2.380683,2.701926,2.864423,3.246936,3.7294,1,1,1,1,1,1,1,1,1,3.435758,3.435758,3.435758,3.435758,3.435758,3.435758,3.435758,3.435758,3.435758,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-1.875,15.375,3.901551,Profitable if F to M below 5,2,4.569558,Profitable if F to M below 5,2
8039,-0.4407396,-0.1345228,0.1181014,0.5503368,0.6546562,0.9329301,1.151277,1.439403,1.982968,1,1,0,0,0,0,0,0,0,3.435758,3.435758,3.435758,3.435758,3.435758,3.435758,3.435758,3.435758,3.435758,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,-1.875,15.625,0.2416537,Profitable if F to M below 5,2,4.569558,Profitable if F to M below 5,2
8040,0.2783342,0.514294,0.7324308,0.9323161,1.139792,1.429395,1.769959,2.196036,2.594669,1,1,1,1,0,0,0,0,0,3.435758,3.435758,3.435758,3.435758,3.435758,3.435758,3.435758,3.435758,3.435758,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,-1.875,15.875,1.498666,Profitable if F to M below 5,2,4.569558,Profitable if F to M below 5,2
8065,3.286543,3.974156,4.45808,4.704208,4.921455,5.454617,5.938484,6.466925,7.333811,1,1,1,1,1,1,1,1,1,-1.654645,-1.654645,-1.654645,-1.654645,-1.654645,-1.654645,-1.654645,-1.654645,-1.654645,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,-1.875,24.125,9.104472,Profitable if F to M below 10,3,-2.200677,Profitable at no price,1
8066,1.751055,2.604589,3.061911,3.348706,3.703377,3.921846,4.371286,4.580055,5.169201,1,1,1,1,1,1,1,1,1,-1.654645,-1.654645,-1.654645,-1.654645,-1.654645,-1.654645,-1.654645,-1.654645,-1.654645,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,-1.875,24.375,6.249376,Profitable if F to M below 10,3,-2.200677,Profitable at no price,1
8068,-0.2158405,0.3000749,0.7008207,0.9679435,1.214827,1.510327,1.742527,1.934806,2.809786,1,1,1,1,0,0,0,0,0,-1.654645,-1.654645,-1.654645,-1.654645,-1.654645,-1.654645,-1.654645,-1.654645,-1.654645,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-1.875,28.125,1.375694,Profitable if F to M below 5,2,-2.200677,Profitable at no price,1
8069,0.4153458,0.6741393,1.021067,1.325652,1.599898,1.720642,2.112227,2.441751,3.034633,1,1,1,1,1,1,0,0,0,-1.654645,-1.654645,-1.654645,-1.654645,-1.654645,-1.654645,-1.654645,-1.654645,-1.654645,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,-1.875,28.375,2.073725,Profitable if F to M below 5,2,-2.200677,Profitable at no price,1
8070,-0.7702829,-0.4070038,-0.0184084,0.15327,0.3522446,0.7506869,1.010485,1.309201,1.846719,1,1,0,0,0,0,0,0,0,0.36653,0.36653,0.36653,0.36653,0.36653,0.36653,0.36653,0.36653,0.36653,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-1.875,28.625,-0.0376665,Profitable at no price,1,0.4874849,Profitable if F to M below 5,2
8071,-4.493735,-4.083999,-3.747775,-3.479567,-3.268703,-2.984794,-2.77776,-2.432687,-2.091129,0,0,0,0,0,0,0,0,0,11.92081,11.92081,11.92081,11.92081,11.92081,11.92081,11.92081,11.92081,11.92081,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,-1.875,29.375,-7.704192,Profitable at no price,1,15.85468,Profitable even if F to M above 10,4
8072,-3.669454,-3.194211,-2.760256,-2.437599,-2.246129,-1.913962,-1.62516,-1.227703,-0.7719223,0,0,0,0,0,0,0,0,0,11.92081,11.92081,11.92081,11.92081,11.92081,11.92081,11.92081,11.92081,11.92081,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,-1.875,29.625,-5.647909,Profitable at no price,1,15.85468,Profitable even if F to M above 10,4
8073,-0.9116365,-0.5704066,-0.2740397,-0.0156003,0.2132358,0.4244066,0.7650324,1.085701,1.545747,1,0,0,0,0,0,0,0,0,11.92081,11.92081,11.92081,11.92081,11.92081,11.92081,11.92081,11.92081,11.92081,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,-1.875,29.875,-0.5607275,Profitable at no price,1,15.85468,Profitable even if F to M above 10,4
8074,-0.7714688,-0.4703048,-0.085785,0.2755653,0.4800209,0.8707674,1.090453,1.393675,1.904308,1,1,0,0,0,0,0,0,0,5.193699,5.193699,5.193699,5.193699,5.193699,5.193699,5.193699,5.193699,5.193699,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,-1.875,30.125,-0.1849615,Profitable at no price,1,6.90762,Profitable if F to M below 10,3
8075,-0.186464,0.0253432,0.3345837,0.6241153,0.8507214,1.261198,1.621957,2.021599,2.388508,1,1,1,0,0,0,0,0,0,5.193699,5.193699,5.193699,5.193699,5.193699,5.193699,5.193699,5.193699,5.193699,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,-1.875,30.375,0.648084,Profitable if F to M below 5,2,6.90762,Profitable if F to M below 10,3
8076,-0.6605019,-0.2282692,-0.0438789,0.1116211,0.2734338,0.5494849,0.9532136,1.272096,1.707455,1,0,0,0,0,0,0,0,0,5.193699,5.193699,5.193699,5.193699,5.193699,5.193699,5.193699,5.193699,5.193699,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,-1.875,30.625,-0.0911456,Profitable at no price,1,6.90762,Profitable if F to M below 10,3
8077,0.1480929,0.3990661,0.5988125,0.7798501,0.953513,1.259688,1.410484,1.768806,2.168162,1,1,1,0,0,0,0,0,0,0.8680032,0.8680032,0.8680032,0.8680032,0.8680032,0.8680032,0.8680032,0.8680032,0.8680032,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-1.875,31.125,1.225262,Profitable if F to M below 5,2,1.154444,Profitable if F to M below 5,2
8078,0.4577713,0.6417013,0.834855,1.084701,1.345921,1.514644,1.757505,2.163398,2.468002,1,1,1,1,1,0,0,0,0,3.429143,3.429143,3.429143,3.429143,3.429143,3.429143,3.429143,3.429143,3.429143,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,-1.875,31.375,1.69509,Profitable if F to M below 5,2,4.56076,Profitable if F to M below 5,2
8079,0.7903325,1.047563,1.366725,1.617753,1.82391,1.98999,2.217954,2.43763,3.256697,1,1,1,1,1,1,1,0,0,3.429143,3.429143,3.429143,3.429143,3.429143,3.429143,3.429143,3.429143,3.429143,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,-1.875,31.625,2.722146,Profitable if F to M below 5,2,4.56076,Profitable if F to M below 5,2
8081,0.7410964,0.9593757,1.112293,1.369584,1.558985,1.823521,2.058053,2.26719,2.65245,1,1,1,1,1,1,0,0,0,8.368054,8.368054,8.368054,8.368054,8.368054,8.368054,8.368054,8.368054,8.368054,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,-1.875,33.125,2.265435,Profitable if F to M below 5,2,11.12951,Profitable even if F to M above 10,4
8082,2.631619,3.067777,3.250697,3.515288,3.612469,3.805125,4.128739,4.412422,4.821207,1,1,1,1,1,1,1,1,1,8.368054,8.368054,8.368054,8.368054,8.368054,8.368054,8.368054,8.368054,8.368054,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-1.875,33.625,6.642131,Profitable if F to M below 10,3,11.12951,Profitable even if F to M above 10,4
8083,2.428087,2.959139,3.325305,3.449991,3.55174,3.663646,3.897589,4.301797,4.572889,1,1,1,1,1,1,1,1,1,0.8680032,0.8680032,0.8680032,0.8680032,0.8680032,0.8680032,0.8680032,0.8680032,0.8680032,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,-1.875,33.875,6.804087,Profitable if F to M below 10,3,1.154444,Profitable if F to M below 5,2
8084,1.64813,2.09256,2.361351,2.485757,2.744217,2.960175,3.134281,3.378814,3.830518,1,1,1,1,1,1,1,1,1,0.8680032,0.8680032,0.8680032,0.8680032,0.8680032,0.8680032,0.8680032,0.8680032,0.8680032,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,-1.875,34.125,4.824257,Profitable if F to M below 5,2,1.154444,Profitable if F to M below 5,2
8085,1.959895,2.160612,2.48511,2.806228,3.012146,3.241048,3.447283,3.61746,3.92167,1,1,1,1,1,1,1,1,1,0.8680032,0.8680032,0.8680032,0.8680032,0.8680032,0.8680032,0.8680032,0.8680032,0.8680032,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,-1.875,34.375,5.084916,Profitable if F to M below 10,3,1.154444,Profitable if F to M below 5,2
8086,1.654589,1.955643,2.157952,2.307412,2.589457,2.761429,2.986237,3.18333,3.504837,1,1,1,1,1,1,1,1,1,0.8680032,0.8680032,0.8680032,0.8680032,0.8680032,0.8680032,0.8680032,0.8680032,0.8680032,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,-1.875,34.625,4.412271,Profitable if F to M below 5,2,1.154444,Profitable if F to M below 5,2
8087,-0.181562,0.0408798,0.1867678,0.3729503,0.5917764,0.7482489,0.9213955,1.149243,1.519711,1,0,0,0,0,0,0,0,0,0.8680032,0.8680032,0.8680032,0.8680032,0.8680032,0.8680032,0.8680032,0.8680032,0.8680032,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-1.875,35.375,0.3821556,Profitable if F to M below 5,2,1.154444,Profitable if F to M below 5,2
8088,-0.5159234,-0.2546006,-0.0817005,0.055349,0.3642426,0.4737808,0.6424655,0.9121214,1.254089,0,0,0,0,0,0,0,0,0,6.521593,6.521593,6.521593,6.521593,6.521593,6.521593,6.521593,6.521593,6.521593,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,-1.875,35.625,-0.1671718,Profitable at no price,1,8.673717,Profitable if F to M below 10,3
8089,1.148368,1.405705,1.69809,1.991341,2.193344,2.383237,2.557809,2.712635,3.096409,1,1,1,1,1,1,1,1,0,8.670102,8.670102,8.670102,8.670102,8.670102,8.670102,8.670102,8.670102,8.670102,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-1.875,36.125,3.468598,Profitable if F to M below 5,2,11.53124,Profitable even if F to M above 10,4
8090,1.573542,1.974688,2.190963,2.350326,2.476838,2.702395,2.835889,3.041145,3.336428,1,1,1,1,1,1,1,1,1,8.670102,8.670102,8.670102,8.670102,8.670102,8.670102,8.670102,8.670102,8.670102,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-1.875,36.375,4.483047,Profitable if F to M below 5,2,11.53124,Profitable even if F to M above 10,4
8091,2.551617,3.073203,3.19062,3.377043,3.698336,3.94062,4.27782,4.485369,4.926413,1,1,1,1,1,1,1,1,1,6.521593,6.521593,6.521593,6.521593,6.521593,6.521593,6.521593,6.521593,6.521593,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-1.875,36.625,6.528499,Profitable if F to M below 10,3,8.673717,Profitable if F to M below 10,3
8092,3.235774,3.592111,3.859202,4.043205,4.275335,4.481725,4.638623,4.965257,5.196744,1,1,1,1,1,1,1,1,1,6.521593,6.521593,6.521593,6.521593,6.521593,6.521593,6.521593,6.521593,6.521593,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-1.875,36.875,7.896521,Profitable if F to M below 10,3,8.673717,Profitable if F to M below 10,3
8093,3.18961,3.529628,3.687373,3.878936,4.042771,4.237139,4.38864,4.674342,5.025586,1,1,1,1,1,1,1,1,1,6.521593,6.521593,6.521593,6.521593,6.521593,6.521593,6.521593,6.521593,6.521593,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-1.875,37.125,7.544932,Profitable if F to M below 10,3,8.673717,Profitable if F to M below 10,3
8094,3.19357,3.491417,3.749667,3.938686,4.093815,4.205871,4.366991,4.547706,4.923051,1,1,1,1,1,1,1,1,1,13.29391,13.29391,13.29391,13.29391,13.29391,13.29391,13.29391,13.29391,13.29391,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-1.875,37.375,7.650632,Profitable if F to M below 10,3,17.6809,Profitable even if F to M above 10,4
8095,3.395168,3.73766,3.905954,4.101011,4.235394,4.385362,4.572023,4.730836,5.016665,1,1,1,1,1,1,1,1,1,8.670102,8.670102,8.670102,8.670102,8.670102,8.670102,8.670102,8.670102,8.670102,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-1.875,37.625,7.992183,Profitable if F to M below 10,3,11.53124,Profitable even if F to M above 10,4
8096,4.327961,4.538533,4.708397,4.865448,4.993593,5.110768,5.264902,5.46725,5.711091,1,1,1,1,1,1,1,1,1,8.670102,8.670102,8.670102,8.670102,8.670102,8.670102,8.670102,8.670102,8.670102,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-1.875,37.875,9.605103,Profitable if F to M below 10,3,11.53124,Profitable even if F to M above 10,4
8097,3.15376,3.375906,3.520382,3.683649,3.746828,3.920518,4.137051,4.201784,4.484892,1,1,1,1,1,1,1,1,1,8.670102,8.670102,8.670102,8.670102,8.670102,8.670102,8.670102,8.670102,8.670102,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-1.875,38.125,7.190503,Profitable if F to M below 10,3,11.53124,Profitable even if F to M above 10,4
8098,2.869651,3.12184,3.280324,3.334378,3.485418,3.611349,3.826199,3.99117,4.176989,1,1,1,1,1,1,1,1,1,8.670102,8.670102,8.670102,8.670102,8.670102,8.670102,8.670102,8.670102,8.670102,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-1.875,38.375,6.712048,Profitable if F to M below 10,3,11.53124,Profitable even if F to M above 10,4
8099,1.491757,1.594612,1.852234,2.082827,2.235631,2.444004,2.77811,2.97916,3.363331,1,1,1,1,1,1,1,1,1,8.670102,8.670102,8.670102,8.670102,8.670102,8.670102,8.670102,8.670102,8.670102,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-1.875,40.125,3.789957,Profitable if F to M below 5,2,11.53124,Profitable even if F to M above 10,4
8100,1.625253,1.848357,2.140194,2.273187,2.432259,2.771646,3.003868,3.366249,3.930556,1,1,1,1,1,1,1,1,1,8.670102,8.670102,8.670102,8.670102,8.670102,8.670102,8.670102,8.670102,8.670102,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-1.875,40.375,4.366776,Profitable if F to M below 5,2,11.53124,Profitable even if F to M above 10,4
8101,-0.2212,0.0315071,0.2449083,0.4386377,0.5502495,0.8323645,1.200038,1.262898,1.673575,1,0,0,0,0,0,0,0,0,8.670102,8.670102,8.670102,8.670102,8.670102,8.670102,8.670102,8.670102,8.670102,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,-1.875,40.625,0.4945113,Profitable if F to M below 5,2,11.53124,Profitable even if F to M above 10,4
8102,-0.1840099,0.0390966,0.150119,0.2785433,0.3789475,0.5377762,0.702408,1.078691,1.40021,1,0,0,0,0,0,0,0,0,8.670102,8.670102,8.670102,8.670102,8.670102,8.670102,8.670102,8.670102,8.670102,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,-1.875,40.875,0.2821189,Profitable if F to M below 5,2,11.53124,Profitable even if F to M above 10,4
