sitecode,iter,irr_sim,cumul_irr_sim,latgrid,longrid,lat,lon
929,696,-1.231706,.008,"-5.125","32.875",-5.125,32.875
929,258,-1.198967,.009,"-5.125","32.875",-5.125,32.875
929,685,-1.176054,.01,"-5.125","32.875",-5.125,32.875
929,209,-1.12288,.011,"-5.125","32.875",-5.125,32.875
929,797,-.9888284,.012,"-5.125","32.875",-5.125,32.875
929,338,-.9715074,.013,"-5.125","32.875",-5.125,32.875
929,706,-.9050422,.014,"-5.125","32.875",-5.125,32.875
929,640,-.8881832,.015,"-5.125","32.875",-5.125,32.875
929,97,-.8651279,.016,"-5.125","32.875",-5.125,32.875
929,770,-.8383094,.017,"-5.125","32.875",-5.125,32.875
929,909,-.7967587,.018,"-5.125","32.875",-5.125,32.875
929,167,-.788347,.019,"-5.125","32.875",-5.125,32.875
929,954,-.7860962,.02,"-5.125","32.875",-5.125,32.875
929,130,-.7666348,.021,"-5.125","32.875",-5.125,32.875
929,14,-.7640584,.022,"-5.125","32.875",-5.125,32.875
929,308,-.754712,.023,"-5.125","32.875",-5.125,32.875
929,253,-.7112204,.024,"-5.125","32.875",-5.125,32.875
929,660,-.6947426,.025,"-5.125","32.875",-5.125,32.875
929,76,-.6870028,.026,"-5.125","32.875",-5.125,32.875
929,263,-.6069283,.027,"-5.125","32.875",-5.125,32.875
929,346,-.5443359,.028,"-5.125","32.875",-5.125,32.875
929,68,-.5025785,.029,"-5.125","32.875",-5.125,32.875
929,545,-.5025558,.03,"-5.125","32.875",-5.125,32.875
929,341,-.4996146,.031,"-5.125","32.875",-5.125,32.875
929,439,-.4949757,.032,"-5.125","32.875",-5.125,32.875
929,394,-.4666034,.033,"-5.125","32.875",-5.125,32.875
929,938,-.4570284,.034,"-5.125","32.875",-5.125,32.875
929,302,-.4504086,.035,"-5.125","32.875",-5.125,32.875
929,581,-.3936097,.036,"-5.125","32.875",-5.125,32.875
929,364,-.3441228,.037,"-5.125","32.875",-5.125,32.875
929,363,-.3223162,.038,"-5.125","32.875",-5.125,32.875
929,170,-.3182255,.039,"-5.125","32.875",-5.125,32.875
929,444,-.2886865,.04,"-5.125","32.875",-5.125,32.875
929,637,-.2635315,.041,"-5.125","32.875",-5.125,32.875
929,329,-.2335038,.042,"-5.125","32.875",-5.125,32.875
929,248,-.2139538,.043,"-5.125","32.875",-5.125,32.875
929,242,-.2060053,.044,"-5.125","32.875",-5.125,32.875
929,676,-.192473,.045,"-5.125","32.875",-5.125,32.875
929,285,-.1687384,.046,"-5.125","32.875",-5.125,32.875
929,84,-.1205236,.047,"-5.125","32.875",-5.125,32.875
929,300,-.1157567,.048,"-5.125","32.875",-5.125,32.875
929,939,-.0966398,.049,"-5.125","32.875",-5.125,32.875
929,642,-.0778118,.05,"-5.125","32.875",-5.125,32.875
929,712,-.0554365,.051,"-5.125","32.875",-5.125,32.875
929,484,-.0221873,.052,"-5.125","32.875",-5.125,32.875
929,372,-.0157319,.053,"-5.125","32.875",-5.125,32.875
929,932,-.0135322,.054,"-5.125","32.875",-5.125,32.875
929,690,.0130969,.055,"-5.125","32.875",-5.125,32.875
929,340,.0164528,.056,"-5.125","32.875",-5.125,32.875
929,759,.0291017,.057,"-5.125","32.875",-5.125,32.875
929,37,.0416807,.058,"-5.125","32.875",-5.125,32.875
929,481,.0671088,.059,"-5.125","32.875",-5.125,32.875
929,923,.0716797,.06,"-5.125","32.875",-5.125,32.875
929,134,.0862951,.061,"-5.125","32.875",-5.125,32.875
929,228,.1020007,.062,"-5.125","32.875",-5.125,32.875
929,128,.1168898,.063,"-5.125","32.875",-5.125,32.875
929,924,.1378199,.064,"-5.125","32.875",-5.125,32.875
929,60,.1419358,.065,"-5.125","32.875",-5.125,32.875
929,758,.1435154,.066,"-5.125","32.875",-5.125,32.875
929,903,.1551603,.067,"-5.125","32.875",-5.125,32.875
929,277,.1802122,.068,"-5.125","32.875",-5.125,32.875
929,494,.1828522,.069,"-5.125","32.875",-5.125,32.875
929,476,.2036338,.07,"-5.125","32.875",-5.125,32.875
929,32,.2093437,.071,"-5.125","32.875",-5.125,32.875
929,88,.2290504,.072,"-5.125","32.875",-5.125,32.875
929,18,.2323498,.073,"-5.125","32.875",-5.125,32.875
929,622,.2387356,.074,"-5.125","32.875",-5.125,32.875
929,216,.263656,.075,"-5.125","32.875",-5.125,32.875
929,638,.263991,.076,"-5.125","32.875",-5.125,32.875
929,305,.2657411,.077,"-5.125","32.875",-5.125,32.875
929,477,.2671019,.078,"-5.125","32.875",-5.125,32.875
929,433,.2832979,.079,"-5.125","32.875",-5.125,32.875
929,265,.2833672,.08,"-5.125","32.875",-5.125,32.875
929,25,.3059231,.081,"-5.125","32.875",-5.125,32.875
929,686,.3078705,.082,"-5.125","32.875",-5.125,32.875
929,842,.3145463,.083,"-5.125","32.875",-5.125,32.875
929,965,.3383879,.084,"-5.125","32.875",-5.125,32.875
929,236,.3538942,.085,"-5.125","32.875",-5.125,32.875
929,592,.3685356,.086,"-5.125","32.875",-5.125,32.875
929,139,.3822649,.087,"-5.125","32.875",-5.125,32.875
929,34,.3920511,.088,"-5.125","32.875",-5.125,32.875
929,257,.3973235,.089,"-5.125","32.875",-5.125,32.875
929,894,.3991803,.09,"-5.125","32.875",-5.125,32.875
929,691,.4088579,.091,"-5.125","32.875",-5.125,32.875
929,764,.4154876,.092,"-5.125","32.875",-5.125,32.875
929,141,.4285617,.093,"-5.125","32.875",-5.125,32.875
929,218,.4299708,.094,"-5.125","32.875",-5.125,32.875
929,339,.4495766,.095,"-5.125","32.875",-5.125,32.875
929,608,.4613369,.096,"-5.125","32.875",-5.125,32.875
929,136,.466288,.097,"-5.125","32.875",-5.125,32.875
929,165,.4850928,.098,"-5.125","32.875",-5.125,32.875
929,525,.498468,.099,"-5.125","32.875",-5.125,32.875
929,990,.4999269,.1,"-5.125","32.875",-5.125,32.875
929,527,.5069807,.101,"-5.125","32.875",-5.125,32.875
929,49,.5086879,.102,"-5.125","32.875",-5.125,32.875
929,424,.5220749,.103,"-5.125","32.875",-5.125,32.875
929,666,.535808,.104,"-5.125","32.875",-5.125,32.875
929,848,.5379683,.105,"-5.125","32.875",-5.125,32.875
929,744,.5468023,.106,"-5.125","32.875",-5.125,32.875
929,402,.5554668,.107,"-5.125","32.875",-5.125,32.875
929,752,.5622344,.108,"-5.125","32.875",-5.125,32.875
929,793,.5770172,.109,"-5.125","32.875",-5.125,32.875
929,984,.5856459,.11,"-5.125","32.875",-5.125,32.875
929,710,.5881005,.111,"-5.125","32.875",-5.125,32.875
929,532,.595513,.112,"-5.125","32.875",-5.125,32.875
929,10,.6032116,.113,"-5.125","32.875",-5.125,32.875
929,812,.6143363,.114,"-5.125","32.875",-5.125,32.875
929,497,.6179661,.115,"-5.125","32.875",-5.125,32.875
929,87,.6230116,.116,"-5.125","32.875",-5.125,32.875
929,337,.6267592,.117,"-5.125","32.875",-5.125,32.875
929,234,.6295311,.118,"-5.125","32.875",-5.125,32.875
929,779,.6384193,.119,"-5.125","32.875",-5.125,32.875
929,90,.6420786,.12,"-5.125","32.875",-5.125,32.875
929,195,.6533507,.121,"-5.125","32.875",-5.125,32.875
929,219,.6636608,.122,"-5.125","32.875",-5.125,32.875
929,517,.6666099,.123,"-5.125","32.875",-5.125,32.875
929,960,.6675996,.124,"-5.125","32.875",-5.125,32.875
929,942,.6728554,.125,"-5.125","32.875",-5.125,32.875
929,491,.6838015,.126,"-5.125","32.875",-5.125,32.875
929,736,.7050765,.127,"-5.125","32.875",-5.125,32.875
929,514,.7160025,.128,"-5.125","32.875",-5.125,32.875
929,437,.7168856,.129,"-5.125","32.875",-5.125,32.875
929,930,.738972,.13,"-5.125","32.875",-5.125,32.875
929,384,.7441857,.131,"-5.125","32.875",-5.125,32.875
929,420,.7561476,.132,"-5.125","32.875",-5.125,32.875
929,479,.7635553,.133,"-5.125","32.875",-5.125,32.875
929,726,.7642033,.134,"-5.125","32.875",-5.125,32.875
929,533,.7643344,.135,"-5.125","32.875",-5.125,32.875
929,652,.7659225,.136,"-5.125","32.875",-5.125,32.875
929,786,.7722117,.137,"-5.125","32.875",-5.125,32.875
929,475,.7734613,.138,"-5.125","32.875",-5.125,32.875
929,342,.7759145,.139,"-5.125","32.875",-5.125,32.875
929,920,.7778318,.14,"-5.125","32.875",-5.125,32.875
929,381,.7839608,.141,"-5.125","32.875",-5.125,32.875
929,606,.8092921,.142,"-5.125","32.875",-5.125,32.875
929,51,.8097011,.143,"-5.125","32.875",-5.125,32.875
929,144,.8109028,.144,"-5.125","32.875",-5.125,32.875
929,196,.8147776,.145,"-5.125","32.875",-5.125,32.875
929,860,.8154128,.146,"-5.125","32.875",-5.125,32.875
929,817,.8161725,.147,"-5.125","32.875",-5.125,32.875
929,801,.8287944,.148,"-5.125","32.875",-5.125,32.875
929,334,.8288013,.149,"-5.125","32.875",-5.125,32.875
929,635,.8303221,.15,"-5.125","32.875",-5.125,32.875
929,226,.8346559,.151,"-5.125","32.875",-5.125,32.875
929,249,.8388757,.152,"-5.125","32.875",-5.125,32.875
929,321,.8410081,.153,"-5.125","32.875",-5.125,32.875
929,964,.8449709,.154,"-5.125","32.875",-5.125,32.875
929,9,.8486883,.155,"-5.125","32.875",-5.125,32.875
929,729,.8667236,.156,"-5.125","32.875",-5.125,32.875
929,385,.8667779,.157,"-5.125","32.875",-5.125,32.875
929,299,.8759242,.158,"-5.125","32.875",-5.125,32.875
929,201,.8762434,.159,"-5.125","32.875",-5.125,32.875
929,347,.886971,.16,"-5.125","32.875",-5.125,32.875
929,413,.8881648,.161,"-5.125","32.875",-5.125,32.875
929,382,.8996035,.162,"-5.125","32.875",-5.125,32.875
929,148,.9027548,.163,"-5.125","32.875",-5.125,32.875
929,858,.9051091,.164,"-5.125","32.875",-5.125,32.875
929,834,.9082159,.165,"-5.125","32.875",-5.125,32.875
929,962,.9083838,.166,"-5.125","32.875",-5.125,32.875
929,427,.908535,.167,"-5.125","32.875",-5.125,32.875
929,550,.9089044,.168,"-5.125","32.875",-5.125,32.875
929,286,.9185775,.169,"-5.125","32.875",-5.125,32.875
929,554,.9234225,.17,"-5.125","32.875",-5.125,32.875
929,857,.9254788,.171,"-5.125","32.875",-5.125,32.875
929,138,.9326881,.172,"-5.125","32.875",-5.125,32.875
929,504,.9348291,.173,"-5.125","32.875",-5.125,32.875
929,486,.9374943,.174,"-5.125","32.875",-5.125,32.875
929,184,.9378071,.175,"-5.125","32.875",-5.125,32.875
929,99,.9410728,.176,"-5.125","32.875",-5.125,32.875
929,19,.9458311,.177,"-5.125","32.875",-5.125,32.875
929,392,.9475436,.178,"-5.125","32.875",-5.125,32.875
929,137,.9493161,.179,"-5.125","32.875",-5.125,32.875
929,998,.9503111,.18,"-5.125","32.875",-5.125,32.875
929,647,.9525401,.181,"-5.125","32.875",-5.125,32.875
929,399,.9687017,.182,"-5.125","32.875",-5.125,32.875
929,561,.9697223,.183,"-5.125","32.875",-5.125,32.875
929,612,.9700534,.184,"-5.125","32.875",-5.125,32.875
929,522,.9705026,.185,"-5.125","32.875",-5.125,32.875
929,566,.975219,.186,"-5.125","32.875",-5.125,32.875
929,482,.9765263,.187,"-5.125","32.875",-5.125,32.875
929,428,.9769265,.188,"-5.125","32.875",-5.125,32.875
929,568,.9777667,.189,"-5.125","32.875",-5.125,32.875
929,534,.9790705,.19,"-5.125","32.875",-5.125,32.875
929,446,.9793273,.191,"-5.125","32.875",-5.125,32.875
929,417,.9805605,.192,"-5.125","32.875",-5.125,32.875
929,245,.980728,.193,"-5.125","32.875",-5.125,32.875
929,307,.9814007,.194,"-5.125","32.875",-5.125,32.875
929,133,.9874223,.195,"-5.125","32.875",-5.125,32.875
929,694,1.003964,.196,"-5.125","32.875",-5.125,32.875
929,720,1.022784,.197,"-5.125","32.875",-5.125,32.875
929,142,1.027764,.198,"-5.125","32.875",-5.125,32.875
929,601,1.043141,.199,"-5.125","32.875",-5.125,32.875
929,13,1.044549,.2,"-5.125","32.875",-5.125,32.875
929,979,1.052324,.201,"-5.125","32.875",-5.125,32.875
929,175,1.054067,.202,"-5.125","32.875",-5.125,32.875
929,981,1.061565,.203,"-5.125","32.875",-5.125,32.875
929,824,1.070146,.204,"-5.125","32.875",-5.125,32.875
929,65,1.072842,.205,"-5.125","32.875",-5.125,32.875
929,667,1.074761,.206,"-5.125","32.875",-5.125,32.875
929,229,1.077479,.207,"-5.125","32.875",-5.125,32.875
929,556,1.078142,.208,"-5.125","32.875",-5.125,32.875
929,293,1.089672,.209,"-5.125","32.875",-5.125,32.875
929,846,1.091309,.21,"-5.125","32.875",-5.125,32.875
929,79,1.10148,.211,"-5.125","32.875",-5.125,32.875
929,633,1.102881,.212,"-5.125","32.875",-5.125,32.875
929,1,1.10506,.213,"-5.125","32.875",-5.125,32.875
929,121,1.10595,.214,"-5.125","32.875",-5.125,32.875
929,757,1.108124,.215,"-5.125","32.875",-5.125,32.875
929,790,1.11146,.216,"-5.125","32.875",-5.125,32.875
929,187,1.11266,.217,"-5.125","32.875",-5.125,32.875
929,822,1.120305,.218,"-5.125","32.875",-5.125,32.875
929,268,1.132561,.219,"-5.125","32.875",-5.125,32.875
929,411,1.151368,.22,"-5.125","32.875",-5.125,32.875
929,266,1.151486,.221,"-5.125","32.875",-5.125,32.875
929,204,1.154709,.222,"-5.125","32.875",-5.125,32.875
929,884,1.155259,.223,"-5.125","32.875",-5.125,32.875
929,950,1.156995,.224,"-5.125","32.875",-5.125,32.875
929,711,1.159604,.225,"-5.125","32.875",-5.125,32.875
929,851,1.164561,.226,"-5.125","32.875",-5.125,32.875
929,911,1.166408,.227,"-5.125","32.875",-5.125,32.875
929,501,1.18061,.228,"-5.125","32.875",-5.125,32.875
929,876,1.185039,.229,"-5.125","32.875",-5.125,32.875
929,374,1.194953,.23,"-5.125","32.875",-5.125,32.875
929,485,1.196121,.231,"-5.125","32.875",-5.125,32.875
929,918,1.196172,.232,"-5.125","32.875",-5.125,32.875
929,103,1.204581,.233,"-5.125","32.875",-5.125,32.875
929,512,1.205948,.234,"-5.125","32.875",-5.125,32.875
929,35,1.209712,.235,"-5.125","32.875",-5.125,32.875
929,387,1.211765,.236,"-5.125","32.875",-5.125,32.875
929,724,1.213814,.237,"-5.125","32.875",-5.125,32.875
929,569,1.220171,.238,"-5.125","32.875",-5.125,32.875
929,474,1.231675,.239,"-5.125","32.875",-5.125,32.875
929,104,1.234068,.24,"-5.125","32.875",-5.125,32.875
929,126,1.237069,.241,"-5.125","32.875",-5.125,32.875
929,291,1.240342,.242,"-5.125","32.875",-5.125,32.875
929,455,1.241195,.243,"-5.125","32.875",-5.125,32.875
929,378,1.245193,.244,"-5.125","32.875",-5.125,32.875
929,605,1.250343,.245,"-5.125","32.875",-5.125,32.875
929,882,1.258421,.246,"-5.125","32.875",-5.125,32.875
929,820,1.269074,.247,"-5.125","32.875",-5.125,32.875
929,395,1.271086,.248,"-5.125","32.875",-5.125,32.875
929,246,1.282912,.249,"-5.125","32.875",-5.125,32.875
929,81,1.293106,.25,"-5.125","32.875",-5.125,32.875
929,312,1.29829,.251,"-5.125","32.875",-5.125,32.875
929,693,1.298349,.252,"-5.125","32.875",-5.125,32.875
929,4,1.298664,.253,"-5.125","32.875",-5.125,32.875
929,239,1.301163,.254,"-5.125","32.875",-5.125,32.875
929,47,1.302974,.255,"-5.125","32.875",-5.125,32.875
929,282,1.304006,.256,"-5.125","32.875",-5.125,32.875
929,573,1.306744,.257,"-5.125","32.875",-5.125,32.875
929,254,1.316373,.258,"-5.125","32.875",-5.125,32.875
929,371,1.320127,.259,"-5.125","32.875",-5.125,32.875
929,332,1.32381,.26,"-5.125","32.875",-5.125,32.875
929,683,1.32788,.261,"-5.125","32.875",-5.125,32.875
929,26,1.329344,.262,"-5.125","32.875",-5.125,32.875
929,897,1.334963,.263,"-5.125","32.875",-5.125,32.875
929,20,1.337379,.264,"-5.125","32.875",-5.125,32.875
929,146,1.357078,.265,"-5.125","32.875",-5.125,32.875
929,186,1.364868,.266,"-5.125","32.875",-5.125,32.875
929,629,1.367156,.267,"-5.125","32.875",-5.125,32.875
929,850,1.372452,.268,"-5.125","32.875",-5.125,32.875
929,778,1.372716,.269,"-5.125","32.875",-5.125,32.875
929,560,1.374258,.27,"-5.125","32.875",-5.125,32.875
929,756,1.382178,.271,"-5.125","32.875",-5.125,32.875
929,160,1.38696,.272,"-5.125","32.875",-5.125,32.875
929,262,1.392865,.273,"-5.125","32.875",-5.125,32.875
929,794,1.392912,.274,"-5.125","32.875",-5.125,32.875
929,430,1.393887,.275,"-5.125","32.875",-5.125,32.875
929,856,1.399395,.276,"-5.125","32.875",-5.125,32.875
929,181,1.402514,.277,"-5.125","32.875",-5.125,32.875
929,976,1.414065,.278,"-5.125","32.875",-5.125,32.875
929,94,1.418959,.279,"-5.125","32.875",-5.125,32.875
929,416,1.421256,.28,"-5.125","32.875",-5.125,32.875
929,881,1.422366,.281,"-5.125","32.875",-5.125,32.875
929,74,1.423647,.282,"-5.125","32.875",-5.125,32.875
929,551,1.425558,.283,"-5.125","32.875",-5.125,32.875
929,787,1.426749,.284,"-5.125","32.875",-5.125,32.875
929,849,1.426831,.285,"-5.125","32.875",-5.125,32.875
929,576,1.432943,.286,"-5.125","32.875",-5.125,32.875
929,333,1.438094,.287,"-5.125","32.875",-5.125,32.875
929,390,1.442989,.288,"-5.125","32.875",-5.125,32.875
929,643,1.443925,.289,"-5.125","32.875",-5.125,32.875
929,588,1.447578,.29,"-5.125","32.875",-5.125,32.875
929,591,1.460407,.291,"-5.125","32.875",-5.125,32.875
929,313,1.463856,.292,"-5.125","32.875",-5.125,32.875
929,434,1.464556,.293,"-5.125","32.875",-5.125,32.875
929,110,1.46656,.294,"-5.125","32.875",-5.125,32.875
929,614,1.468315,.295,"-5.125","32.875",-5.125,32.875
929,261,1.472081,.296,"-5.125","32.875",-5.125,32.875
929,570,1.474713,.297,"-5.125","32.875",-5.125,32.875
929,749,1.474726,.298,"-5.125","32.875",-5.125,32.875
929,742,1.480369,.299,"-5.125","32.875",-5.125,32.875
929,552,1.481459,.3,"-5.125","32.875",-5.125,32.875
929,350,1.484105,.301,"-5.125","32.875",-5.125,32.875
929,33,1.4855,.302,"-5.125","32.875",-5.125,32.875
929,222,1.493778,.303,"-5.125","32.875",-5.125,32.875
929,38,1.493956,.304,"-5.125","32.875",-5.125,32.875
929,78,1.505627,.305,"-5.125","32.875",-5.125,32.875
929,627,1.516248,.306,"-5.125","32.875",-5.125,32.875
929,361,1.527264,.307,"-5.125","32.875",-5.125,32.875
929,970,1.528714,.308,"-5.125","32.875",-5.125,32.875
929,544,1.528932,.309,"-5.125","32.875",-5.125,32.875
929,166,1.546444,.31,"-5.125","32.875",-5.125,32.875
929,366,1.556277,.311,"-5.125","32.875",-5.125,32.875
929,602,1.560747,.312,"-5.125","32.875",-5.125,32.875
929,878,1.560984,.313,"-5.125","32.875",-5.125,32.875
929,461,1.56342,.314,"-5.125","32.875",-5.125,32.875
929,315,1.567982,.315,"-5.125","32.875",-5.125,32.875
929,948,1.573026,.316,"-5.125","32.875",-5.125,32.875
929,225,1.579183,.317,"-5.125","32.875",-5.125,32.875
929,379,1.581301,.318,"-5.125","32.875",-5.125,32.875
929,23,1.584342,.319,"-5.125","32.875",-5.125,32.875
929,771,1.588235,.32,"-5.125","32.875",-5.125,32.875
929,692,1.597992,.321,"-5.125","32.875",-5.125,32.875
929,521,1.600114,.322,"-5.125","32.875",-5.125,32.875
929,737,1.603414,.323,"-5.125","32.875",-5.125,32.875
929,40,1.603808,.324,"-5.125","32.875",-5.125,32.875
929,598,1.609114,.325,"-5.125","32.875",-5.125,32.875
929,583,1.609742,.326,"-5.125","32.875",-5.125,32.875
929,657,1.616329,.327,"-5.125","32.875",-5.125,32.875
929,767,1.618952,.328,"-5.125","32.875",-5.125,32.875
929,901,1.619109,.329,"-5.125","32.875",-5.125,32.875
929,785,1.622351,.33,"-5.125","32.875",-5.125,32.875
929,508,1.625825,.331,"-5.125","32.875",-5.125,32.875
929,397,1.630437,.332,"-5.125","32.875",-5.125,32.875
929,564,1.630647,.333,"-5.125","32.875",-5.125,32.875
929,830,1.643706,.334,"-5.125","32.875",-5.125,32.875
929,8,1.644472,.335,"-5.125","32.875",-5.125,32.875
929,701,1.644693,.336,"-5.125","32.875",-5.125,32.875
929,734,1.646016,.337,"-5.125","32.875",-5.125,32.875
929,867,1.652623,.338,"-5.125","32.875",-5.125,32.875
929,905,1.655787,.339,"-5.125","32.875",-5.125,32.875
929,143,1.656156,.34,"-5.125","32.875",-5.125,32.875
929,454,1.659017,.341,"-5.125","32.875",-5.125,32.875
929,952,1.660682,.342,"-5.125","32.875",-5.125,32.875
929,499,1.662237,.343,"-5.125","32.875",-5.125,32.875
929,493,1.668635,.344,"-5.125","32.875",-5.125,32.875
929,22,1.669481,.345,"-5.125","32.875",-5.125,32.875
929,354,1.673447,.346,"-5.125","32.875",-5.125,32.875
929,162,1.675432,.347,"-5.125","32.875",-5.125,32.875
929,15,1.676489,.348,"-5.125","32.875",-5.125,32.875
929,241,1.677789,.349,"-5.125","32.875",-5.125,32.875
929,928,1.677811,.35,"-5.125","32.875",-5.125,32.875
929,695,1.685096,.351,"-5.125","32.875",-5.125,32.875
929,524,1.686614,.352,"-5.125","32.875",-5.125,32.875
929,782,1.690485,.353,"-5.125","32.875",-5.125,32.875
929,423,1.694987,.354,"-5.125","32.875",-5.125,32.875
929,814,1.701267,.355,"-5.125","32.875",-5.125,32.875
929,907,1.702764,.356,"-5.125","32.875",-5.125,32.875
929,368,1.705252,.357,"-5.125","32.875",-5.125,32.875
929,505,1.705273,.358,"-5.125","32.875",-5.125,32.875
929,3,1.709878,.359,"-5.125","32.875",-5.125,32.875
929,380,1.712117,.36,"-5.125","32.875",-5.125,32.875
929,365,1.713398,.361,"-5.125","32.875",-5.125,32.875
929,445,1.719342,.362,"-5.125","32.875",-5.125,32.875
929,653,1.720515,.363,"-5.125","32.875",-5.125,32.875
929,516,1.725167,.364,"-5.125","32.875",-5.125,32.875
929,215,1.731246,.365,"-5.125","32.875",-5.125,32.875
929,843,1.732403,.366,"-5.125","32.875",-5.125,32.875
929,704,1.741313,.367,"-5.125","32.875",-5.125,32.875
929,456,1.742459,.368,"-5.125","32.875",-5.125,32.875
929,244,1.749521,.369,"-5.125","32.875",-5.125,32.875
929,673,1.749597,.37,"-5.125","32.875",-5.125,32.875
929,323,1.758823,.371,"-5.125","32.875",-5.125,32.875
929,725,1.759874,.372,"-5.125","32.875",-5.125,32.875
929,679,1.768459,.373,"-5.125","32.875",-5.125,32.875
929,961,1.769011,.374,"-5.125","32.875",-5.125,32.875
929,969,1.773273,.375,"-5.125","32.875",-5.125,32.875
929,155,1.784351,.376,"-5.125","32.875",-5.125,32.875
929,471,1.790258,.377,"-5.125","32.875",-5.125,32.875
929,62,1.792028,.378,"-5.125","32.875",-5.125,32.875
929,502,1.792092,.379,"-5.125","32.875",-5.125,32.875
929,980,1.792915,.38,"-5.125","32.875",-5.125,32.875
929,54,1.80301,.381,"-5.125","32.875",-5.125,32.875
929,562,1.806437,.382,"-5.125","32.875",-5.125,32.875
929,718,1.806816,.383,"-5.125","32.875",-5.125,32.875
929,11,1.807525,.384,"-5.125","32.875",-5.125,32.875
929,958,1.808387,.385,"-5.125","32.875",-5.125,32.875
929,687,1.81166,.386,"-5.125","32.875",-5.125,32.875
929,555,1.813228,.387,"-5.125","32.875",-5.125,32.875
929,178,1.813321,.388,"-5.125","32.875",-5.125,32.875
929,173,1.817001,.389,"-5.125","32.875",-5.125,32.875
929,200,1.821193,.39,"-5.125","32.875",-5.125,32.875
929,69,1.832265,.391,"-5.125","32.875",-5.125,32.875
929,190,1.834065,.392,"-5.125","32.875",-5.125,32.875
929,823,1.834866,.393,"-5.125","32.875",-5.125,32.875
929,393,1.840055,.394,"-5.125","32.875",-5.125,32.875
929,819,1.840888,.395,"-5.125","32.875",-5.125,32.875
929,597,1.841226,.396,"-5.125","32.875",-5.125,32.875
929,821,1.842744,.397,"-5.125","32.875",-5.125,32.875
929,319,1.842902,.398,"-5.125","32.875",-5.125,32.875
929,191,1.843146,.399,"-5.125","32.875",-5.125,32.875
929,459,1.85046,.4,"-5.125","32.875",-5.125,32.875
929,877,1.851935,.401,"-5.125","32.875",-5.125,32.875
929,294,1.852064,.402,"-5.125","32.875",-5.125,32.875
929,468,1.858144,.403,"-5.125","32.875",-5.125,32.875
929,604,1.864745,.404,"-5.125","32.875",-5.125,32.875
929,119,1.868662,.405,"-5.125","32.875",-5.125,32.875
929,98,1.87041,.406,"-5.125","32.875",-5.125,32.875
929,436,1.880162,.407,"-5.125","32.875",-5.125,32.875
929,719,1.881986,.408,"-5.125","32.875",-5.125,32.875
929,259,1.884512,.409,"-5.125","32.875",-5.125,32.875
929,145,1.888379,.41,"-5.125","32.875",-5.125,32.875
929,985,1.894851,.411,"-5.125","32.875",-5.125,32.875
929,671,1.895006,.412,"-5.125","32.875",-5.125,32.875
929,839,1.89732,.413,"-5.125","32.875",-5.125,32.875
929,700,1.897675,.414,"-5.125","32.875",-5.125,32.875
929,880,1.899661,.415,"-5.125","32.875",-5.125,32.875
929,221,1.906713,.416,"-5.125","32.875",-5.125,32.875
929,421,1.909765,.417,"-5.125","32.875",-5.125,32.875
929,409,1.913659,.418,"-5.125","32.875",-5.125,32.875
929,689,1.917586,.419,"-5.125","32.875",-5.125,32.875
929,360,1.917866,.42,"-5.125","32.875",-5.125,32.875
929,132,1.920328,.421,"-5.125","32.875",-5.125,32.875
929,101,1.921537,.422,"-5.125","32.875",-5.125,32.875
929,180,1.925633,.423,"-5.125","32.875",-5.125,32.875
929,107,1.932737,.424,"-5.125","32.875",-5.125,32.875
929,197,1.939866,.425,"-5.125","32.875",-5.125,32.875
929,861,1.94015,.426,"-5.125","32.875",-5.125,32.875
929,231,1.940286,.427,"-5.125","32.875",-5.125,32.875
929,644,1.941397,.428,"-5.125","32.875",-5.125,32.875
929,202,1.946966,.429,"-5.125","32.875",-5.125,32.875
929,730,1.955731,.43,"-5.125","32.875",-5.125,32.875
929,648,1.965671,.431,"-5.125","32.875",-5.125,32.875
929,511,1.969744,.432,"-5.125","32.875",-5.125,32.875
929,529,1.97207,.433,"-5.125","32.875",-5.125,32.875
929,58,1.97558,.434,"-5.125","32.875",-5.125,32.875
929,483,1.977572,.435,"-5.125","32.875",-5.125,32.875
929,182,1.97865,.436,"-5.125","32.875",-5.125,32.875
929,589,1.982594,.437,"-5.125","32.875",-5.125,32.875
929,750,1.9864,.438,"-5.125","32.875",-5.125,32.875
929,802,1.992912,.439,"-5.125","32.875",-5.125,32.875
929,247,1.994595,.44,"-5.125","32.875",-5.125,32.875
929,628,1.996821,.441,"-5.125","32.875",-5.125,32.875
929,586,1.997402,.442,"-5.125","32.875",-5.125,32.875
929,406,2.008579,.443,"-5.125","32.875",-5.125,32.875
929,935,2.010051,.444,"-5.125","32.875",-5.125,32.875
929,478,2.012657,.445,"-5.125","32.875",-5.125,32.875
929,548,2.014445,.446,"-5.125","32.875",-5.125,32.875
929,957,2.017458,.447,"-5.125","32.875",-5.125,32.875
929,214,2.020158,.448,"-5.125","32.875",-5.125,32.875
929,306,2.02178,.449,"-5.125","32.875",-5.125,32.875
929,624,2.022434,.45,"-5.125","32.875",-5.125,32.875
929,649,2.035022,.451,"-5.125","32.875",-5.125,32.875
929,344,2.037834,.452,"-5.125","32.875",-5.125,32.875
929,815,2.038509,.453,"-5.125","32.875",-5.125,32.875
929,500,2.039575,.454,"-5.125","32.875",-5.125,32.875
929,871,2.041082,.455,"-5.125","32.875",-5.125,32.875
929,111,2.041449,.456,"-5.125","32.875",-5.125,32.875
