cellid,y_pred_sim_dif_probT_naive,vcr_sim_probT_naive,cr_sim_probT_naive,vcr_sim_gtP_naive,y_pred_sim_dif_probT_robust,vcr_sim_probT_robust,cr_sim_probT_robust,vcr_sim_gtP_robust,lat,lon,class_nono_probT,class_yesyes_probT,class_type1_probT,class_type2_probT
"8225","4.484897614","26.69366837","34.49921417","1","1.125608683","6.704757214","8.658528328",".9636666775","-2.375","29.125","0","1","0","0"
"8226","4.484897614","26.74154472","34.49921417","1","1.142740369","6.814695358","8.790309906",".9840000272","-2.375","29.375","0","1","0","0"
"8227","4.484897614","26.67878723","34.49921417","1","1.155022144","6.866780758","8.884785652",".9906666875","-2.375","29.625","0","1","0","0"
"8228","4.484897614","26.47675514","34.49921417","1","1.286355615","7.594666004","9.895043373",".9913333058","-2.375","29.875","0","1","0","0"
"8229","-.0054683685","-.0318472236","-.0420643725","0","1.069611788","6.230646133","8.227783203",".9800000191","-2.375","30.125","0","0","1","0"
"823","1.497837067","11.44758224","11.52182388","1",".288598299","2.206840038","2.219986916",".8119999766","13.625","15.375","0","1","0","0"
"8230","-.0054683685","-.0312439948","-.0420643725","0","1.146949053","6.558252335","8.822685242",".9896666408","-2.375","30.375","0","0","1","0"
"8231","-.0054683685","-.0300876256","-.0420643725","0","1.277409792","7.023541927","9.826229095",".9789999723","-2.375","30.625","0","0","1","0"
"8232","-.0054683685","-.0293112174","-.0420643725","0","1.296242118","6.944582939","9.971093178",".9906666875","-2.375","30.875","0","0","1","0"
"8233","2.048164606","10.10658264","15.75511265","1",".8346881866","4.112548828","6.420678139",".9543333054","-2.375","32.125","0","1","0","0"
"8234","2.048164606","9.910456657","15.75511265","1",".9739123583","4.714925766","7.491633415",".9806666374","-2.375","32.375","0","1","0","0"
"8235","2.048164606","9.735641479","15.75511265","1",".8022119999","3.813617706","6.170861244",".9563333392","-2.375","32.625","0","1","0","0"
"8236","2.048164606","9.252654076","15.75511265","1",".4957569838","2.236497402","3.813515186",".823333323","-2.375","33.125","0","1","0","0"
"8237","2.048164606","9.727412224","15.75511265","1",".3060523272","1.456972957","2.354248762",".7363333106","-2.375","33.625","0","1","0","0"
"8238","-.0054683685","-.0259903874","-.0420643725","0",".3519924879","1.672860384","2.707634449",".7886666656","-2.375","33.875","0","0","1","0"
"8239","-.0054683685","-.0259690415","-.0420643725","0",".5541563034","2.634539604","4.262741089",".8806666732","-2.375","34.125","0","0","1","0"
"824","1.500258923","10.14819336","11.54045296","1",".2237969637","1.512072802","1.721515179",".7376666665","13.625","18.625","0","1","0","0"
"8240","-.0054683685","-.0259186551","-.0420643725","0",".7325388193","3.472187519","5.634913921",".94599998","-2.375","35.375","0","0","1","0"
"8241","-.0054683685","-.0261667706","-.0420643725","0",".6841055155","3.275816441","5.262350082",".9206666946","-2.375","35.625","0","0","1","0"
"8242","-.0054683685","-.026604902","-.0420643725","0",".5041204691","2.449550152","3.877849817",".8870000243","-2.375","36.375","0","0","1","0"
"8243","4.484897614","21.98178864","34.49921417","1",".8024408817","3.935662746","6.172622204",".9676666856","-2.375","36.625","0","1","0","0"
"8244","4.484897614","22.26171112","34.49921417","1",".5947521925","2.955051661","4.575016975",".9016666412","-2.375","36.875","0","1","0","0"
"8245","4.484897614","22.41090393","34.49921417","1",".2260642052","1.128609419","1.738955379",".6696666479","-2.375","37.125","0","0","0","1"
"8246","4.484897614","22.68722916","34.49921417","1",".2975043058","1.50522995","2.288494587",".7323333621","-2.375","37.375","0","1","0","0"
"8247","4.484897614","22.81206703","34.49921417","1",".312771678","1.589693904","2.405936003",".7313333154","-2.375","37.625","0","1","0","0"
"8248","4.484897614","22.95244217","34.49921417","1",".3473383188","1.777352929","2.671833038",".7753333449","-2.375","37.875","0","1","0","0"
"8249","4.484897614","23.20920181","34.49921417","1",".5238274336","2.712818146","4.029441833",".8873333335","-2.375","38.125","0","1","0","0"
"8250","4.484897614","23.66939545","34.49921417","1",".3679759502","1.945616245","2.830584288",".7953333259","-2.375","39.625","0","1","0","0"
"8251","4.484897614","nan","34.49921417","nan",".6045783758","nan","4.650602818","nan","-2.375","40.125","0","0","0","0"
"8252","4.484897614","nan","34.49921417","nan",".6721522808","nan","5.17040205","nan","-2.375","40.375","0","0","0","0"
"8253","4.484897614","nan","34.49921417","nan",".6861219406","nan","5.277860641","nan","-2.375","40.625","0","0","0","0"
"8254","4.484897614","nan","34.49921417","nan",".7174268961","nan","5.518668652","nan","-2.375","40.875","0","0","0","0"
"8255",".7955236435","6.159315109","6.119412422","1","1.012167454","7.841791153","7.785903454",".9953333139","-2.625","10.625","0","1","0","0"
"8256",".7955236435","6.17338419","6.119412422","1",".952682972","7.405395031","7.328330517",".9769999981","-2.625","10.875","0","1","0","0"
"8257",".7955236435","6.201899529","6.119412422","1",".8417699337","6.567089081","6.475152969",".9736666679","-2.625","11.375","0","1","0","0"
"8258",".7955236435","6.216208458","6.119412422","1",".9806677103","7.66329813","7.543597698",".9833333492","-2.625","11.625","0","1","0","0"
"8259",".7955236435","5.772493362","6.119412422","1","1.201958656","8.721090317","9.245836258",".9953333139","-2.625","11.875","0","1","0","0"
"826","1.500258923","9.408514023","11.54045296","1",".1841911077","1.156281471","1.41685462",".6733333468","13.625","19.875","0","0","0","1"
"8260",".7955236435","6.131698608","6.119412422","1","1.136281371","8.753688812","8.740625381",".9926666617","-2.625","12.125","0","1","0","0"
"8261",".9677560329","7.441356659","7.444277287","1","1.117877007","8.595414162","8.599054337",".997666657","-2.625","12.375","0","1","0","0"
"8262",".9677560329","7.766998291","7.444277287","1","1.131775618","9.096037865","8.705966949",".9890000224","-2.625","12.625","0","1","0","0"
"8263",".9677560329","7.425971508","7.444277287","1","1.41237855","10.83262634","10.86445045","1","-2.625","13.625","0","1","0","0"
"8264",".9677560329","7.34860754","7.444277287","1","1.083839893","8.227973938","8.337229729",".9929999709","-2.625","13.875","0","1","0","0"
"8268",".9677560329","7.298824787","7.444277287","1","1.156795263","8.719367027","8.898425102",".9966666698","-2.625","14.875","0","1","0","0"
"8269",".9677560329","6.962829113","7.444277287","1","1.194037318","8.586262703","9.184902191",".9966666698","-2.625","15.125","0","1","0","0"
"827","1.500258923","9.321274757","11.54045296","1",".1380759478",".8571794033","1.062122703",".6283333302","13.625","20.125","0","0","0","1"
"8270",".9677560329","6.772345543","7.444277287","1","1.108735204","7.758205414","8.5287323",".9903333187","-2.625","15.375","0","1","0","0"
"8271",".9677560329","6.808030605","7.444277287","1","1.015347838","7.149006844","7.810368061",".9890000224","-2.625","15.625","0","1","0","0"
"8272",".9677560329","6.398664474","7.444277287","1","1.033260345","6.845836639","7.948156357",".9763333201","-2.625","15.875","0","1","0","0"
"8273",".9677560329","6.432593346","7.444277287","1",".9068931341","6.027916431","6.976100922",".976000011","-2.625","16.125","0","1","0","0"
"8274",".9677560329","6.577172756","7.444277287","1",".9824973345","6.682076454","7.557671547",".9840000272","-2.625","16.375","0","1","0","0"
"8275",".9677560329","5.906970978","7.444277287","1",".9012293816","5.50239563","6.932533741",".9800000191","-2.625","16.625","0","1","0","0"
"8276",".9677560329","5.950599194","7.444277287","1",".7337251902","4.511310577","5.644040108",".9086666703","-2.625","16.875","0","1","0","0"
"8277",".9677560329","6.115521431","7.444277287","1",".6849396229","4.330793381","5.268766403",".9060000181","-2.625","17.125","0","1","0","0"
"8278",".9677560329","6.145178318","7.444277287","1",".4991235733","3.165714264","3.839412212",".8603333235","-2.625","17.375","0","1","0","0"
"8279",".9677560329","6.169512272","7.444277287","1",".4613211155","2.942250013","3.548624039",".8103333116","-2.625","17.625","0","1","0","0"
"828","1.500258923","9.219584465","11.54045296","1",".1043459177",".6417299509",".8026609421",".5826666951","13.625","20.625","0","0","0","1"
"8280",".9677560329","6.357977867","7.444277287","1",".6231843233","4.092205048","4.793725491",".9359999895","-2.625","17.875","0","1","0","0"
"8281",".9677560329","6.374001503","7.444277287","1",".4757920504","3.133997202","3.659938812",".8553333282","-2.625","18.125","0","1","0","0"
"8282",".9677560329","6.177284718","7.444277287","1",".529864192","3.381275177","4.075878143",".8683333397","-2.625","18.375","0","1","0","0"
"8283",".9677560329","6.197053909","7.444277287","1",".6389323473","4.09244442","4.91486454",".9433333278","-2.625","18.625","0","1","0","0"
"8284",".9677560329","6.214308262","7.444277287","1",".5639092922","3.624172926","4.337763786",".9056666493","-2.625","18.875","0","1","0","0"
"8285",".9677560329","6.241431713","7.444277287","1",".6035968065","3.896990538","4.643052101",".9073333144","-2.625","19.375","0","1","0","0"
"8286",".9677560329","6.363629818","7.444277287","1",".6073112488","3.995314837","4.671625137",".9083333611","-2.625","19.625","0","1","0","0"
"8287",".9677560329","6.074583054","7.444277287","1",".4836689234","3.036526203","3.720530272",".8216666579","-2.625","19.875","0","1","0","0"
"8288",".9677560329","5.773879528","7.444277287","1",".653386116","3.902671337","5.026046753",".9200000167","-2.625","20.125","0","1","0","0"
"8289",".9677560329","5.787886143","7.444277287","1",".670855999","4.006557941","5.160430908",".9276666641","-2.625","20.375","0","1","0","0"
"829","1.500258923","9.141868591","11.54045296","1",".1923087835","1.173632145","1.479298353",".6719999909","13.625","20.875","0","0","0","1"
"8290",".9677560329","5.799828053","7.444277287","1",".7453716993","4.474905491","5.733628273",".9446666837","-2.625","20.625","0","1","0","0"
"8291",".9677560329","5.722587109","7.444277287","1",".8747965097","5.174070358","6.729204178",".9813333154","-2.625","20.875","0","1","0","0"
"8292",".9677560329","5.963696957","7.444277287","1",".8380180597","5.170829773","6.446292877",".9539999962","-2.625","21.875","0","1","0","0"
"8293",".9677560329","5.962809086","7.444277287","1","1.149784088","7.083917618","8.844492912",".9909999967","-2.625","22.125","0","1","0","0"
"8294",".9677560329","5.960776329","7.444277287","1","1.205468178","7.421819687","9.27283287",".9940000176","-2.625","22.375","0","1","0","0"
"8295",".9677560329","5.957716465","7.444277287","1","1.046648622","6.433720589","8.051143646",".9803333282","-2.625","22.625","0","1","0","0"
"8296",".9677560329","5.953754425","7.444277287","1",".8919318914","5.494465828","6.861014366",".9656666517","-2.625","22.875","0","1","0","0"
"8297",".9677560329","5.943629265","7.444277287","1",".9013655186","5.536156654","6.933581352",".9626666903","-2.625","23.375","0","1","0","0"
"8299",".9677560329","5.931456089","7.444277287","1","1.072791934","6.56580162","8.252245903",".9739999771","-2.625","23.875","0","1","0","0"
"83","1.500258923","nan","11.54045296","nan",".2612490654","nan","2.009608269","nan","15.625","-12.625","0","0","0","0"
"830","1.500258923","8.862721443","11.54045296","1",".1459136009",".8616548777","1.122412205",".6129999757","13.625","21.125","0","0","0","1"
"8300",".9677560329","5.924947262","7.444277287","1","1.19892168","7.332010269","9.222474098",".9879999757","-2.625","24.125","0","1","0","0"
"8301",".9677560329","5.918351173","7.444277287","1","1.422459841","8.695407867","10.94199944",".9963333607","-2.625","24.375","0","1","0","0"
"8302",".9677560329","5.911817551","7.444277287","1","1.200941324","7.335550308","9.238010406",".9846666455","-2.625","24.625","0","1","0","0"
"8303",".9677560329","5.905500889","7.444277287","1",".9927250147","6.075469017","7.636345863",".976000011","-2.625","24.875","0","1","0","0"
"8304","4.484897614","26.93200111","34.49921417","1","1.165855169","6.998592854","8.96811676",".9909999967","-2.625","28.875","0","1","0","0"
"8305","4.484897614","27.09651375","34.49921417","1","1.141327739","6.891913414","8.779443741",".9986666441","-2.625","29.125","0","1","0","0"
"8307","4.484897614","27.08385658","34.49921417","1","1.178993583","7.113180637","9.069181442",".9946666956","-2.625","29.625","0","1","0","0"
"8308","-.0054683685","-.0326963328","-.0420643725","0","1.352944374","8.098625183","10.40726471",".9833333492","-2.625","29.875","0","0","1","0"
"8309","-.0054683685","-.0318116918","-.0420643725","0","1.295964956","7.542951584","9.968961716",".9890000224","-2.625","30.125","0","0","1","0"
"831","1.500258923","8.774529457","11.54045296","1",".1257576942",".7341083288",".9673668742",".5839999914","13.625","21.375","0","0","0","1"
"8310","-.0054683685","-.0311223064","-.0420643725","0","1.294574857","7.365911484","9.958268166",".9876666665","-2.625","30.375","0","0","1","0"
"8311","-.0054683685","-.0296023302","-.0420643725","0","1.104531884","5.97939682","8.496398926",".9800000191","-2.625","30.875","0","0","1","0"
"8312","-.0054683685","-.0288503598","-.0420643725","0","1.008316636","5.319646835","7.756281853",".9736666679","-2.625","31.375","0","0","1","0"
"8313","-.0054683685","-.0281847566","-.0420643725","0",".7476989031","3.859182358","5.751529694",".9216666818","-2.625","31.625","0","0","1","0"
"8314","2.048164606","10.11030769","15.75511265","1",".8277198076","4.081892967","6.367075443",".9480000138","-2.625","32.125","0","1","0","0"
"8315","-.0054683685","-.0266874414","-.0420643725","0",".6228004694","3.035817146","4.790772915",".8643333316","-2.625","32.375","0","0","1","0"
"8316","-.0054683685","-.0262002759","-.0420643725","0",".5482336283","2.624472141","4.217182159",".8180000186","-2.625","32.625","0","0","1","0"
"8317","2.048164606","9.657709122","15.75511265","1",".4390354156","2.070038795","3.377195358",".7966666818","-2.625","32.875","0","1","0","0"
"8318","-.0054683685","-.0248406678","-.0420643725","0",".4297136068","1.950338006","3.305489063",".7900000215","-2.625","33.125","0","0","1","0"
"8319","2.048164606","9.318762779","15.75511265","1",".4028525352","1.828384638","3.098865509",".7923333049","-2.625","33.375","0","1","0","0"
"832","1.500258923","8.684387207","11.54045296","1",".1192699671",".6894416809",".9174612761",".5903333426","13.625","21.625","0","0","0","1"
"8320","2.048164606","9.421584129","15.75511265","1",".4486025572","2.065884113","3.450788975",".8103333116","-2.625","33.625","0","1","0","0"
"8321","-.0054683685","-.0262735933","-.0420643725","0",".4526364803","2.17427969","3.481819153",".8289999962","-2.625","33.875","0","0","1","0"
"8322","-.0054683685","-.0262011271","-.0420643725","0",".4910092354","2.354112625","3.776994228",".8643333316","-2.625","34.125","0","0","1","0"
"8323","-.0054683685","-.0261830054","-.0420643725","0",".6694163084","3.201849461","5.149355888",".9169999957","-2.625","34.375","0","0","1","0"
"8324",".6790759563","3.233179331","5.223661423","1",".7144560814","3.404296875","5.495816231",".9340000153","-2.625","35.625","0","1","0","0"
"8325",".6790759563","3.252346277","5.223661423","1",".6471180916","3.098796368","4.977831841",".8853333592","-2.625","36.125","0","1","0","0"
"8326","-.0054683685","-.0265228897","-.0420643725","0",".4677073956","2.269284725","3.597749233",".8513333201","-2.625","36.625","0","0","1","0"
"8327","-.0054683685","-.0270262696","-.0420643725","0",".4473822117","2.212984085","3.441401482",".8550000191","-2.625","36.875","0","0","1","0"
"8328","4.484897614","22.34429741","34.49921417","1",".4637875557","2.310108185","3.567596674",".8353333473","-2.625","37.125","0","1","0","0"
"8329","4.484897614","22.55334473","34.49921417","1",".2019639015","1.0142169","1.553568482",".6546666622","-2.625","37.375","0","0","0","1"
"833","1.500258923","8.628170967","11.54045296","1",".2047562599","1.175976038","1.575048208",".6783333421","13.625","21.875","0","0","0","1"
"8330","4.484897614","22.6641655","34.49921417","1",".3868068457","1.954100609","2.975437164",".8143333197","-2.625","37.625","0","1","0","0"
"8331","4.484897614","22.89376831","34.49921417","1",".3469853401","1.771372557","2.669117928",".7656666636","-2.625","37.875","0","1","0","0"
"8332","4.484897614","23.087286","34.49921417","1",".1730904579",".8908205032","1.331465006",".6293333173","-2.625","38.125","0","0","0","1"
"8333",".7955236435","6.123933792","6.119412422","1","1.077844977","8.284915924","8.291114807",".9893333316","-2.875","10.125","0","1","0","0"
"8334",".7955236435","6.149010658","6.119412422","1","1.014116645","7.837178707","7.800897598",".9886666536","-2.875","10.625","0","1","0","0"
"8335",".7955236435","6.161878109","6.119412422","1",".8417680264","6.513339996","6.475138664",".9810000062","-2.875","10.875","0","1","0","0"
"8336",".7955236435","6.174877167","6.119412422","1",".9669237137","7.499741077","7.437874794",".9929999709","-2.875","11.125","0","1","0","0"
"8337",".7955236435","6.201000214","6.119412422","1",".8567723036","6.678468704","6.590556145",".9743333459","-2.875","11.625","0","1","0","0"
"8338",".7955236435","5.764506817","6.119412422","1",".9363545179","6.784757614","7.202727318",".9793333411","-2.875","11.875","0","1","0","0"
"8339",".7955236435","6.125749588","6.119412422","1","1.056335092","8.138871193","8.125654221",".9950000048","-2.875","12.125","0","1","0","0"
"834","1.500258923","8.536241531","11.54045296","1",".1667481661",".9481233358","1.282678127",".6416666508","13.625","22.125","0","0","0","1"
"8340",".7955236435","6.269800663","6.119412422","1","1.073837161","8.470663071","8.260286331",".9909999967","-2.875","12.375","0","1","0","0"
"8341",".7955236435","6.390610695","6.119412422","1","1.096135616","8.805582047","8.431812286",".9829999804","-2.875","12.625","0","1","0","0"
"8342",".7955236435","6.277299404","6.119412422","1","1.138305545","8.989671707","8.756196976",".9906666875","-2.875","12.875","0","1","0","0"
"8343",".9677560329","7.647161007","7.444277287","1","1.138708115","9.013783455","8.759292603",".9886666536","-2.875","13.125","0","1","0","0"
"8344",".9677560329","7.399902344","7.444277287","1","1.201840997","9.197202682","9.244930267",".9936666489","-2.875","13.375","0","1","0","0"
"8345",".9677560329","7.418743134","7.444277287","1","1.376732469","10.56676292","10.59025002",".9996666908","-2.875","13.625","0","1","0","0"
"8346",".9677560329","7.242537975","7.444277287","1","1.34149003","10.04259396","10.31915379",".9959999919","-2.875","13.875","0","1","0","0"
"835","1.500258923","3.878653765","11.54045296","1",".8601491451","2.221706629","6.616531849",".9079999924","13.625","36.375","0","1","0","0"
"8352",".9677560329","6.751793385","7.444277287","1","1.25632596","8.767034531","9.664046288",".9986666441","-2.875","15.375","0","1","0","0"
"8353",".9677560329","6.785367012","7.444277287","1","1.074510217","7.536082745","8.265462875",".9933333397","-2.875","15.625","0","1","0","0"
"8354",".9677560329","6.362361908","7.444277287","1","1.012097239","6.651367188","7.785363197",".9923333526","-2.875","15.875","0","1","0","0"
"8355",".9677560329","6.557535172","7.444277287","1",".9355106354","6.343940258","7.196235657",".9863333106","-2.875","16.125","0","1","0","0"
"8356",".9677560329","6.022831917","7.444277287","1","1.007220984","6.272072792","7.747853756",".977666676","-2.875","16.375","0","1","0","0"
"8357",".9677560329","6.070055485","7.444277287","1",".8662565947","5.434535503","6.66351223",".9713333249","-2.875","16.625","0","1","0","0"
"8358",".9677560329","6.116736412","7.444277287","1",".6285216808","3.977443695","4.834782124",".8656666875","-2.875","16.875","0","1","0","0"
"8359",".9677560329","6.534543037","7.444277287","1",".7111731768","4.79901123","5.470562935",".924333334","-2.875","17.125","0","1","0","0"
"836","1.500258923","3.94529891","11.54045296","1","1.041451335","2.738377333","8.011163712",".9610000253","13.625","36.625","0","1","0","0"
"8360",".9677560329","6.567023754","7.444277287","1",".9371209145","6.359295845","7.208622456",".9819999933","-2.875","17.375","0","1","0","0"
"8361",".9677560329","6.593760967","7.444277287","1",".6730802059","4.590141296","5.177539825",".9746666551","-2.875","17.625","0","1","0","0"
"8362",".9677560329","6.800067425","7.444277287","1",".6870441437","4.827920437","5.284955025",".9816666842","-2.875","17.875","0","1","0","0"
"8363",".9677560329","6.138979435","7.444277287","1",".6742546558","4.285581589","5.186573982",".9773333073","-2.875","18.125","0","1","0","0"
"8364",".9677560329","6.161619663","7.444277287","1",".6179280281","3.936661482","4.753292561",".9396666884","-2.875","18.375","0","1","0","0"
"8365",".9677560329","6.18177557","7.444277287","1",".5388879776","3.44665575","4.145292282",".9036666751","-2.875","18.625","0","1","0","0"
"8366",".9677560329","6.199483871","7.444277287","1",".6324238777","4.053660393","4.8647995",".9526666403","-2.875","18.875","0","1","0","0"
"8367",".9677560329","6.214784145","7.444277287","1",".6171723604","3.959921122","4.747479439",".9183333516","-2.875","19.125","0","1","0","0"
"8368",".9677560329","6.044299603","7.444277287","1",".5587517023","3.487039328","4.298089981",".8679999709","-2.875","19.625","0","1","0","0"
"8369",".9677560329","6.060839653","7.444277287","1",".6157234907","3.856877804","4.736334801",".9263333082","-2.875","19.875","0","1","0","0"
"837","1.500258923","4.043474197","11.54045296","1",".9489991665","2.556440115","7.299993515",".9366666675","13.625","36.875","0","1","0","0"
"8370",".9677560329","5.729375839","7.444277287","1","1.011410952","5.991055489","7.78008461",".9683333039","-2.875","21.875","0","1","0","0"
"8371",".9677560329","5.73345232","7.444277287","1","1.073147058","6.354744911","8.25497818",".9886666536","-2.875","22.125","0","1","0","0"
"8372",".9677560329","5.951320171","7.444277287","1","1.156551957","7.117124557","8.89655304",".9850000143","-2.875","22.375","0","1","0","0"
"8373",".9677560329","5.949479103","7.444277287","1","1.105586767","6.798304558","8.504513741",".9850000143","-2.875","22.625","0","1","0","0"
"8374",".9677560329","5.946777821","7.444277287","1","1.233357072","7.582983971","9.487361908",".9876666665","-2.875","22.875","0","1","0","0"
"8375",".9677560329","5.943342209","7.444277287","1","1.182456613","7.263252258","9.095819473",".9919999838","-2.875","23.125","0","1","0","0"
"8376",".9677560329","5.939301968","7.444277287","1",".9725173712","5.959457397","7.480902672",".9686666727","-2.875","23.375","0","1","0","0"
"8377",".9677560329","5.934790611","7.444277287","1","1.075418711","6.595689774","8.272451401",".9660000205","-2.875","23.625","0","1","0","0"
"8378",".9677560329","5.929945946","7.444277287","1",".8890739679","5.441672325","6.839030266",".9530000091","-2.875","23.875","0","1","0","0"
"8379",".9677560329","5.919835091","7.444277287","1","1.416145921","8.660516739","10.89343071",".9943333268","-2.875","24.375","0","1","0","0"
"838","1.500258923","4.118257523","11.54045296","1",".8886512518","2.442546368","6.835778713",".9136666656","13.625","37.125","0","1","0","0"
"8380",".9677560329","6.160678387","7.444277287","1","1.440638185","9.161558151","11.08183193",".9959999919","-2.875","24.625","0","1","0","0"
"8381",".9677560329","6.14969635","7.444277287","1","1.221627831","7.761909008","9.397136688",".9953333139","-2.875","24.875","0","1","0","0"
"8382",".9677560329","6.138917923","7.444277287","1","1.102666497","6.99176693","8.482049942",".9936666489","-2.875","25.125","0","1","0","0"
"8383",".7955236435","4.864528656","6.119412422","1",".9392521381","5.744664669","7.225016594",".9549999833","-2.875","29.125","0","1","0","0"
"8384","4.484897614","27.53115463","34.49921417","1","1.276045203","7.829251766","9.815732956",".9796666503","-2.875","29.375","0","1","0","0"
"8385","4.484897614","27.43883324","34.49921417","1","1.212550402","7.416207314","9.327310562",".9806666374","-2.875","29.625","0","1","0","0"
"8386","-.0054683685","-.0326701216","-.0420643725","0","1.321134925","7.888690472","10.16257668",".9906666875","-2.875","29.875","0","0","1","0"
"8387","-.0054683685","-.0320084393","-.0420643725","0","1.36307168","7.972299099","10.48516655",".9883333445","-2.875","30.125","0","0","1","0"
"8388","-.0054683685","-.0312920548","-.0420643725","0","1.316129327","7.531098366","10.12407112",".9906666875","-2.875","30.375","0","0","1","0"
"8389","-.0054683685","-.0305390172","-.0420643725","0","1.275880814","7.12794733","9.814468384",".9890000224","-2.875","30.625","0","0","1","0"
"839","1.500258923","4.282758713","11.54045296","1",".9180119038","2.621968269","7.061630249",".9466666579","13.625","37.625","0","1","0","0"
"8390","-.0054683685","-.0297762528","-.0420643725","0","1.151833892","6.271911144","8.86026001",".9686666727","-2.875","30.875","0","0","1","0"
"8391","-.0054683685","-.0289928075","-.0420643725","0","1.093540668","5.807044029","8.411850929",".9786666632","-2.875","31.375","0","0","1","0"
"8392","2.048164606","10.37722588","15.75511265","1",".8413010836","4.260266781","6.471547127",".9390000105","-2.875","31.875","0","1","0","0"
"8393","-.0054683685","-.0271282215","-.0420643725","0",".9482878447","4.704894543","7.294521809",".9586666822","-2.875","32.125","0","0","1","0"
"8394","-.0054683685","-.0265975464","-.0420643725","0",".7066705227","3.42479372","5.435927391",".8859999776","-2.875","32.375","0","0","1","0"
"8395","2.048164606","9.780975342","15.75511265","1",".5366641283","2.556359529","4.128185272",".8463333249","-2.875","32.625","0","1","0","0"
"8396","2.048164606","9.696913719","15.75511265","1",".4852735996","2.298361778","3.732873917",".8043333292","-2.875","32.875","0","1","0","0"
"8397","2.048164606","9.547183037","15.75511265","1",".5088374615","2.373644114","3.914134502",".872666657","-2.875","33.125","0","1","0","0"
"8398","2.048164606","9.343672752","15.75511265","1",".5062590837","2.311522007","3.894300461",".8706666827","-2.875","33.375","0","1","0","0"
"8399","-.0054683685","-.0252197273","-.0420643725","0",".4973670244","2.294064045","3.825900078",".852666676","-2.875","33.625","0","0","1","0"
"84","1.500258923","nan","11.54045296","nan",".3150985241","nan","2.423834801","nan","15.625","-12.125","0","0","0","0"
"840","1.500258923","4.372133255","11.54045296","1",".8839687109","2.578742504","6.799759388",".9599999785","13.625","37.875","0","1","0","0"
"8400","-.0054683685","-.0267261881","-.0420643725","0",".4358266592","2.125348568","3.352512836",".8056666851","-2.875","33.875","0","0","1","0"
"8401","-.0054683685","-.0264038462","-.0420643725","0",".57637465","2.782811165","4.43365097",".8956666589","-2.875","34.125","0","0","1","0"
"8402","-.0054683685","-.0263357256","-.0420643725","0",".7059129477","3.399405479","5.430099487",".9133333564","-2.875","34.375","0","0","1","0"
"8403","-.0054683685","-.0258547235","-.0420643725","0",".6563467979","3.101293087","5.048821449",".9083333611","-2.875","35.875","0","0","1","0"
"8404","-.0054683685","-.0266088564","-.0420643725","0",".7914597988","3.848947287","6.088151932",".9623333216","-2.875","37.125","0","0","1","0"
"8405","-.0054683685","-.0270389412","-.0420643725","0",".79887712","3.950416088","6.145208359",".9186666608","-2.875","37.375","0","0","1","0"
"8406","4.484897614","22.48171425","34.49921417","1",".6897901297","3.451028109","5.306077957",".9576666951","-2.875","37.625","0","1","0","0"
"8407","4.484897614","22.73853302","34.49921417","1",".6731928587","3.415490866","5.178406715",".9416666627","-2.875","37.875","0","1","0","0"
"8408","4.484897614","nan","34.49921417","nan",".4637959003","nan","3.567660809","nan","-2.875","39.875","0","0","0","0"
"8409","4.484897614","nan","34.49921417","nan",".5115278959","nan","3.934830189","nan","-2.875","40.125","0","0","0","0"
"841","2.845918179","8.471494675","21.89167786","1",".7656199932","2.280143261","5.889384747",".9403333068","13.625","38.125","0","1","0","0"
"8410",".7955236435","6.126060486","6.119412422","1",".8938521147","6.882845879","6.875785828",".9923333526","-3.125","10.375","0","1","0","0"
"8411",".7955236435","6.149262905","6.119412422","1","1.123583436","8.681529045","8.642950058",".9903333187","-3.125","10.875","0","1","0","0"
"8412",".7955236435","6.161067963","6.119412422","1",".9634603262","7.467746258","7.411232948",".9733333588","-3.125","11.125","0","1","0","0"
"8413",".7955236435","6.17291975","6.119412422","1","1.025809765","7.953091621","7.890844345",".9906666875","-3.125","11.375","0","1","0","0"
"8414",".7955236435","6.184755802","6.119412422","1",".9107170105","7.082023621","7.005515575",".9796666503","-3.125","11.625","0","1","0","0"
"8415",".7955236435","5.755959511","6.119412422","1",".8813114166","6.379514694","6.77931881",".9660000205","-3.125","11.875","0","1","0","0"
"8416",".7955236435","6.283710957","6.119412422","1",".6657465696","5.265725613","5.121127605",".9366666675","-3.125","12.125","0","1","0","0"
"8417",".7955236435","6.263541222","6.119412422","1",".8177263737","6.443870068","6.290203094",".9653333426","-3.125","12.375","0","1","0","0"
"8418",".7955236435","6.269309044","6.119412422","1","1.091195226","8.595695496","8.393809319",".9789999723","-3.125","12.625","0","1","0","0"
"8419",".7955236435","6.27878952","6.119412422","1","1.151315451","9.081398964","8.856272697",".9926666617","-3.125","12.875","0","1","0","0"
"842","2.845918179","8.656701088","21.89167786","1",".8112492561","2.466469765","6.240378857",".9440000057","13.625","38.375","0","1","0","0"
"8420",".7955236435","6.295413017","6.119412422","1","1.239151835","9.811830521","9.531937599",".9963333607","-3.125","13.125","0","1","0","0"
"8421",".7955236435","6.077418804","6.119412422","1","1.220762372","9.331895828","9.390480042",".9946666956","-3.125","13.375","0","1","0","0"
"8422",".9677560329","7.231841087","7.444277287","1","1.350071788","10.0909729","10.38516808",".9953333139","-3.125","13.875","0","1","0","0"
